[{'X': 0.6077074408531189, 'Y': 0.7191095352172852, 'Z': -0.00013945020327810198}, {'X': 0.5405727624893188, 'Y': 0.726383626461029, 'Z': 0.019912686198949814}, {'X': 0.5027645230293274, 'Y': 0.6637334823608398, 'Z': 0.04116147384047508}, {'X': 0.48134803771972656, 'Y': 0.6052094101905823, 'Z': 0.05115116387605667}, {'X': 0.4619048237800598, 'Y': 0.5711055994033813, 'Z': 0.0626351609826088}, {'X': 0.5342579483985901, 'Y': 0.5164548754692078, 'Z': 0.07283669710159302}, {'X': 0.5208472609519958, 'Y': 0.40879005193710327, 'Z': 0.08084847778081894}, {'X': 0.5097094774246216, 'Y': 0.34000927209854126, 'Z': 0.07074524462223053}, {'X': 0.49917855858802795, 'Y': 0.2822651267051697, 'Z': 0.05698389187455177}, {'X': 0.5632386207580566, 'Y': 0.4929623007774353, 'Z': 0.05257202684879303}, {'X': 0.5501906275749207, 'Y': 0.37174704670906067, 'Z': 0.059431616216897964}, {'X': 0.5332242250442505, 'Y': 0.28877323865890503, 'Z': 0.044067200273275375}, {'X': 0.5200620889663696, 'Y': 0.2245309054851532, 'Z': 0.03151249513030052}, {'X': 0.5953810214996338, 'Y': 0.48412346839904785, 'Z': 0.029059626162052155}, {'X': 0.5824136734008789, 'Y': 0.3678330183029175, 'Z': 0.035414133220911026}, {'X': 0.5665872097015381, 'Y': 0.2877214848995209, 'Z': 0.020891400054097176}, {'X': 0.5527610778808594, 'Y': 0.221777081489563, 'Z': 0.008749956265091896}, {'X': 0.628761351108551, 'Y': 0.4912526309490204, 'Z': 0.004782210104167461}, {'X': 0.6264964938163757, 'Y': 0.41072142124176025, 'Z': 0.006560691632330418}, {'X': 0.6217820048332214, 'Y': 0.35882872343063354, 'Z': -0.00042607521754689515}, {'X': 0.6182664036750793, 'Y': 0.3145871162414551, 'Z': -0.004402952268719673}]
[{'X': 0.587951123714447, 'Y': 0.706290066242218, 'Z': -6.423058948712423e-05}, {'X': 0.5468636155128479, 'Y': 0.715083122253418, 'Z': -0.005205383058637381}, {'X': 0.5069712400436401, 'Y': 0.6427929401397705, 'Z': -0.0013461869675666094}, {'X': 0.4850246012210846, 'Y': 0.588599681854248, 'Z': -0.009976161643862724}, {'X': 0.4736606776714325, 'Y': 0.5588356852531433, 'Z': -0.021006383001804352}, {'X': 0.5366552472114563, 'Y': 0.5157452821731567, 'Z': 0.0423537977039814}, {'X': 0.5233219265937805, 'Y': 0.4208444058895111, 'Z': 0.04284658282995224}, {'X': 0.5083708763122559, 'Y': 0.364572674036026, 'Z': 0.044982537627220154}, {'X': 0.49550583958625793, 'Y': 0.3306281566619873, 'Z': 0.04585948958992958}, {'X': 0.5635021328926086, 'Y': 0.4980655908584595, 'Z': 0.021003372967243195}, {'X': 0.5453697443008423, 'Y': 0.3970053195953369, 'Z': 0.020781151950359344}, {'X': 0.5165255665779114, 'Y': 0.3315027356147766, 'Z': 0.001424193847924471}, {'X': 0.49125415086746216, 'Y': 0.281277060508728, 'Z': -0.01611078716814518}, {'X': 0.592887818813324, 'Y': 0.502769947052002, 'Z': -0.005346991121768951}, {'X': 0.5599686503410339, 'Y': 0.4258078336715698, 'Z': -0.03451859951019287}, {'X': 0.5278355479240417, 'Y': 0.47544997930526733, 'Z': -0.07849235832691193}, {'X': 0.5087703466415405, 'Y': 0.5372488498687744, 'Z': -0.09765747934579849}, {'X': 0.6255571246147156, 'Y': 0.5053569674491882, 'Z': -0.029664253816008568}, {'X': 0.6163600087165833, 'Y': 0.4164738059043884, 'Z': -0.04955879971385002}, {'X': 0.6128454804420471, 'Y': 0.3543679714202881, 'Z': -0.07874922454357147}, {'X': 0.6100470423698425, 'Y': 0.29908236861228943, 'Z': -0.10108555108308792}]
[{'X': 0.6028435230255127, 'Y': 0.730276346206665, 'Z': -1.929611426021438e-05}, {'X': 0.550082802772522, 'Y': 0.7346083521842957, 'Z': 0.007347021251916885}, {'X': 0.5086261630058289, 'Y': 0.6611683964729309, 'Z': 0.017247484996914864}, {'X': 0.48663330078125, 'Y': 0.6053575873374939, 'Z': 0.018793294206261635}, {'X': 0.4680233597755432, 'Y': 0.5662201642990112, 'Z': 0.01601347140967846}, {'X': 0.5376695990562439, 'Y': 0.5476428270339966, 'Z': 0.04825880751013756}, {'X': 0.5334291458129883, 'Y': 0.4541195333003998, 'Z': 0.060367703437805176}, {'X': 0.5186033844947815, 'Y': 0.4041711688041687, 'Z': 0.06361524015665054}, {'X': 0.5050398111343384, 'Y': 0.3767673969268799, 'Z': 0.05961461737751961}, {'X': 0.5657785534858704, 'Y': 0.5292306542396545, 'Z': 0.025850335136055946}, {'X': 0.5486088991165161, 'Y': 0.45466506481170654, 'Z': 0.005952858831733465}, {'X': 0.5276797413825989, 'Y': 0.4883493185043335, 'Z': -0.02606012672185898}, {'X': 0.5176806449890137, 'Y': 0.5375444889068604, 'Z': -0.04683705046772957}, {'X': 0.5942100882530212, 'Y': 0.5236620306968689, 'Z': 0.0029133257921785116}, {'X': 0.5677214860916138, 'Y': 0.4408317506313324, 'Z': -0.01648186706006527}, {'X': 0.5382736921310425, 'Y': 0.49045902490615845, 'Z': -0.052713826298713684}, {'X': 0.525767982006073, 'Y': 0.5596475601196289, 'Z': -0.07185328006744385}, {'X': 0.6238243579864502, 'Y': 0.5249557495117188, 'Z': -0.02080792933702469}, {'X': 0.6126276850700378, 'Y': 0.436259388923645, 'Z': -0.031166546046733856}, {'X': 0.6013870239257812, 'Y': 0.37709295749664307, 'Z': -0.05269964039325714}, {'X': 0.5937983989715576, 'Y': 0.3337656855583191, 'Z': -0.07154512405395508}]
[{'X': 0.6076042056083679, 'Y': 0.7332637906074524, 'Z': -3.796177406911738e-05}, {'X': 0.5528902411460876, 'Y': 0.7343569993972778, 'Z': -0.002395590301603079}, {'X': 0.508614182472229, 'Y': 0.6588301658630371, 'Z': -0.01543471496552229}, {'X': 0.4932543933391571, 'Y': 0.5930401682853699, 'Z': -0.03265361487865448}, {'X': 0.4846467971801758, 'Y': 0.5496241450309753, 'Z': -0.0510924868285656}, {'X': 0.5342605710029602, 'Y': 0.5693190693855286, 'Z': -0.037334151566028595}, {'X': 0.5267162322998047, 'Y': 0.4642801284790039, 'Z': -0.04557397589087486}, {'X': 0.5106350779533386, 'Y': 0.4010956883430481, 'Z': -0.0456426702439785}, {'X': 0.492899090051651, 'Y': 0.3526005446910858, 'Z': -0.05307378992438316}, {'X': 0.5660965442657471, 'Y': 0.5460290908813477, 'Z': -0.05349230393767357}, {'X': 0.5465056896209717, 'Y': 0.4360172152519226, 'Z': -0.08064553886651993}, {'X': 0.5123711228370667, 'Y': 0.36952078342437744, 'Z': -0.09968867897987366}, {'X': 0.47909092903137207, 'Y': 0.31499025225639343, 'Z': -0.11798390746116638}, {'X': 0.5995789766311646, 'Y': 0.5313445329666138, 'Z': -0.06672286987304688}, {'X': 0.5613419413566589, 'Y': 0.45388421416282654, 'Z': -0.09748457372188568}, {'X': 0.5410212874412537, 'Y': 0.5037093162536621, 'Z': -0.10260511189699173}, {'X': 0.5351203680038452, 'Y': 0.5551344752311707, 'Z': -0.10234793275594711}, {'X': 0.6331618428230286, 'Y': 0.518949568271637, 'Z': -0.08075518161058426}, {'X': 0.6068868041038513, 'Y': 0.4144795536994934, 'Z': -0.10009032487869263}, {'X': 0.5846323370933533, 'Y': 0.3516707718372345, 'Z': -0.11143456399440765}, {'X': 0.5631173253059387, 'Y': 0.29284968972206116, 'Z': -0.12471535056829453}]
[{'X': 0.6054932475090027, 'Y': 0.7180150747299194, 'Z': -3.631796789704822e-05}, {'X': 0.5541085600852966, 'Y': 0.7259445786476135, 'Z': 0.010882248170673847}, {'X': 0.5108215808868408, 'Y': 0.6497455835342407, 'Z': 0.024220390245318413}, {'X': 0.49308162927627563, 'Y': 0.587936520576477, 'Z': 0.02814309112727642}, {'X': 0.4744216501712799, 'Y': 0.5584079027175903, 'Z': 0.03014986775815487}, {'X': 0.5396408438682556, 'Y': 0.5328891277313232, 'Z': 0.04671436920762062}, {'X': 0.5288521647453308, 'Y': 0.4488387107849121, 'Z': 0.039534952491521835}, {'X': 0.514011025428772, 'Y': 0.4040350317955017, 'Z': 0.03666601702570915}, {'X': 0.4962786138057709, 'Y': 0.36445924639701843, 'Z': 0.03498603776097298}, {'X': 0.5631874799728394, 'Y': 0.5103858113288879, 'Z': 0.025692982599139214}, {'X': 0.540665328502655, 'Y': 0.4272747039794922, 'Z': 0.0032943040132522583}, {'X': 0.5089201927185059, 'Y': 0.3878290355205536, 'Z': -0.02016623504459858}, {'X': 0.4737015664577484, 'Y': 0.35098201036453247, 'Z': -0.03323657438158989}, {'X': 0.5919343829154968, 'Y': 0.5008848309516907, 'Z': 0.0007129275472834706}, {'X': 0.5587432384490967, 'Y': 0.44767430424690247, 'Z': -0.0385957695543766}, {'X': 0.5421525835990906, 'Y': 0.5131833553314209, 'Z': -0.06675133854150772}, {'X': 0.5346918106079102, 'Y': 0.5717179179191589, 'Z': -0.07424666732549667}, {'X': 0.6237279772758484, 'Y': 0.4961678981781006, 'Z': -0.023889562115073204}, {'X': 0.6010342836380005, 'Y': 0.42376449704170227, 'Z': -0.04651542007923126}, {'X': 0.5761279463768005, 'Y': 0.3875695765018463, 'Z': -0.06755147129297256}, {'X': 0.5488815903663635, 'Y': 0.3551638126373291, 'Z': -0.0807545930147171}]
[{'X': 0.6008383631706238, 'Y': 0.7285597324371338, 'Z': -1.3573388059739955e-05}, {'X': 0.545242428779602, 'Y': 0.7265134453773499, 'Z': 0.03155124932527542}, {'X': 0.5090240240097046, 'Y': 0.6508065462112427, 'Z': 0.055502209812402725}, {'X': 0.49311068654060364, 'Y': 0.5994600057601929, 'Z': 0.06524648517370224}, {'X': 0.47150516510009766, 'Y': 0.5633684396743774, 'Z': 0.06880246102809906}, {'X': 0.5394260883331299, 'Y': 0.5436633825302124, 'Z': 0.0909772664308548}, {'X': 0.5303958654403687, 'Y': 0.462879478931427, 'Z': 0.09506449848413467}, {'X': 0.5116416811943054, 'Y': 0.4175947308540344, 'Z': 0.09349476546049118}, {'X': 0.4913432002067566, 'Y': 0.39045265316963196, 'Z': 0.09474686533212662}, {'X': 0.5648958683013916, 'Y': 0.5265957117080688, 'Z': 0.06439348310232162}, {'X': 0.5449254512786865, 'Y': 0.447946697473526, 'Z': 0.051614612340927124}, {'X': 0.5171036720275879, 'Y': 0.4375491440296173, 'Z': 0.030985837802290916}, {'X': 0.49174225330352783, 'Y': 0.44175246357917786, 'Z': 0.0268793236464262}, {'X': 0.5919312238693237, 'Y': 0.5171294808387756, 'Z': 0.03446411341428757}, {'X': 0.5647392868995667, 'Y': 0.450918048620224, 'Z': 0.010958046652376652}, {'X': 0.5495893955230713, 'Y': 0.5152748823165894, 'Z': -0.02317018061876297}, {'X': 0.5430281758308411, 'Y': 0.5813689231872559, 'Z': -0.034810878336429596}, {'X': 0.62099689245224, 'Y': 0.512883186340332, 'Z': 0.007741532288491726}, {'X': 0.5992980003356934, 'Y': 0.4365931749343872, 'Z': -0.005891937296837568}, {'X': 0.5703131556510925, 'Y': 0.4027683138847351, 'Z': -0.02777262218296528}, {'X': 0.5398856401443481, 'Y': 0.38940131664276123, 'Z': -0.04052739962935448}]
[{'X': 0.5977538228034973, 'Y': 0.73578941822052, 'Z': -1.9256625819252804e-05}, {'X': 0.5451257228851318, 'Y': 0.7207702398300171, 'Z': 0.004018668085336685}, {'X': 0.5087988376617432, 'Y': 0.6512081027030945, 'Z': 0.008572563529014587}, {'X': 0.48896634578704834, 'Y': 0.5985377430915833, 'Z': 0.006630824878811836}, {'X': 0.46951884031295776, 'Y': 0.5662786960601807, 'Z': -0.00029568036552518606}, {'X': 0.5434203147888184, 'Y': 0.5630274415016174, 'Z': 0.01068891678005457}, {'X': 0.5415056347846985, 'Y': 0.4849673807621002, 'Z': -0.008772654458880424}, {'X': 0.5285243988037109, 'Y': 0.4587157964706421, 'Z': -0.018542543053627014}, {'X': 0.511318564414978, 'Y': 0.45054560899734497, 'Z': -0.025025850161910057}, {'X': 0.5709457993507385, 'Y': 0.5429308414459229, 'Z': -0.004042362794280052}, {'X': 0.559665322303772, 'Y': 0.47224879264831543, 'Z': -0.037709128111600876}, {'X': 0.5403305292129517, 'Y': 0.4811384975910187, 'Z': -0.0634789988398552}, {'X': 0.5237436294555664, 'Y': 0.5038710832595825, 'Z': -0.07514557242393494}, {'X': 0.5991314649581909, 'Y': 0.5320124626159668, 'Z': -0.01935763843357563}, {'X': 0.5841020941734314, 'Y': 0.45756056904792786, 'Z': -0.05059768259525299}, {'X': 0.5573756098747253, 'Y': 0.4612276256084442, 'Z': -0.07442077249288559}, {'X': 0.5384501218795776, 'Y': 0.4815274477005005, 'Z': -0.08709012717008591}, {'X': 0.6278781294822693, 'Y': 0.5282775163650513, 'Z': -0.033138103783130646}, {'X': 0.6100618839263916, 'Y': 0.4568049907684326, 'Z': -0.05559828504920006}, {'X': 0.5828114748001099, 'Y': 0.4241635203361511, 'Z': -0.0765223354101181}, {'X': 0.5533849000930786, 'Y': 0.4070410430431366, 'Z': -0.09210799634456635}]
[{'X': 0.6206995844841003, 'Y': 0.7514740228652954, 'Z': -7.636539862687641e-07}, {'X': 0.5587220788002014, 'Y': 0.7452943921089172, 'Z': 0.016523221507668495}, {'X': 0.5222285389900208, 'Y': 0.6831471920013428, 'Z': 0.02215191163122654}, {'X': 0.4994792938232422, 'Y': 0.6276093125343323, 'Z': 0.020736683160066605}, {'X': 0.47395628690719604, 'Y': 0.5860785841941833, 'Z': 0.01920594833791256}, {'X': 0.5340620279312134, 'Y': 0.5948764085769653, 'Z': 0.027464762330055237}, {'X': 0.5286548137664795, 'Y': 0.5295008420944214, 'Z': 0.016627758741378784}, {'X': 0.5245949029922485, 'Y': 0.5307846069335938, 'Z': 0.0008567916229367256}, {'X': 0.5212904810905457, 'Y': 0.5502509474754333, 'Z': -0.009938287548720837}, {'X': 0.5635553002357483, 'Y': 0.5675875544548035, 'Z': 0.010469230823218822}, {'X': 0.5559639930725098, 'Y': 0.4991500973701477, 'Z': -0.002545091090723872}, {'X': 0.5462310314178467, 'Y': 0.48682552576065063, 'Z': -0.01954810693860054}, {'X': 0.5375677943229675, 'Y': 0.4913485050201416, 'Z': -0.025714026764035225}, {'X': 0.5947899222373962, 'Y': 0.5506613254547119, 'Z': -0.0073369345627725124}, {'X': 0.583238959312439, 'Y': 0.47154831886291504, 'Z': -0.018012039363384247}, {'X': 0.5699905753135681, 'Y': 0.44837141036987305, 'Z': -0.03001878596842289}, {'X': 0.5592073202133179, 'Y': 0.442196786403656, 'Z': -0.03408636897802353}, {'X': 0.628777265548706, 'Y': 0.5436611175537109, 'Z': -0.024249285459518433}, {'X': 0.6135298609733582, 'Y': 0.46851590275764465, 'Z': -0.03361739218235016}, {'X': 0.5980246067047119, 'Y': 0.4333805739879608, 'Z': -0.04362806677818298}, {'X': 0.5787512063980103, 'Y': 0.4089450240135193, 'Z': -0.04871285706758499}]
[{'X': 0.6127353310585022, 'Y': 0.7404043674468994, 'Z': -3.64684165106155e-05}, {'X': 0.5482175350189209, 'Y': 0.7187524437904358, 'Z': 0.012899589724838734}, {'X': 0.5115299224853516, 'Y': 0.6555494666099548, 'Z': 0.03232891857624054}, {'X': 0.49442821741104126, 'Y': 0.6031994819641113, 'Z': 0.044356927275657654}, {'X': 0.48731333017349243, 'Y': 0.5685835480690002, 'Z': 0.05506724864244461}, {'X': 0.5460800528526306, 'Y': 0.5835080742835999, 'Z': 0.06832539290189743}, {'X': 0.5367229580879211, 'Y': 0.5107093453407288, 'Z': 0.07555259764194489}, {'X': 0.5302728414535522, 'Y': 0.48043450713157654, 'Z': 0.06792306154966354}, {'X': 0.5263180136680603, 'Y': 0.45765382051467896, 'Z': 0.05756949260830879}, {'X': 0.5707780122756958, 'Y': 0.5630293488502502, 'Z': 0.05435415357351303}, {'X': 0.5600768327713013, 'Y': 0.4877384901046753, 'Z': 0.050032928586006165}, {'X': 0.5531043410301208, 'Y': 0.4471549093723297, 'Z': 0.02400072291493416}, {'X': 0.5498859882354736, 'Y': 0.41724252700805664, 'Z': 0.009873534552752972}, {'X': 0.5951120853424072, 'Y': 0.551352858543396, 'Z': 0.03726491704583168}, {'X': 0.5822374820709229, 'Y': 0.47495192289352417, 'Z': 0.028213314712047577}, {'X': 0.5716856122016907, 'Y': 0.4373561143875122, 'Z': -0.001698957523331046}, {'X': 0.5667248964309692, 'Y': 0.41735076904296875, 'Z': -0.01951657049357891}, {'X': 0.6210087537765503, 'Y': 0.5462840795516968, 'Z': 0.019961435347795486}, {'X': 0.6066779494285583, 'Y': 0.4863509237766266, 'Z': 0.008805603720247746}, {'X': 0.5945632457733154, 'Y': 0.45467260479927063, 'Z': -0.013074532151222229}, {'X': 0.5815606117248535, 'Y': 0.4340992271900177, 'Z': -0.02731717750430107}]
[{'X': 0.6495912075042725, 'Y': 0.767986536026001, 'Z': -1.192489162349375e-05}, {'X': 0.574130654335022, 'Y': 0.7568621635437012, 'Z': 0.037367478013038635}, {'X': 0.5351032614707947, 'Y': 0.710211455821991, 'Z': 0.06299827992916107}, {'X': 0.507449746131897, 'Y': 0.659680962562561, 'Z': 0.07523107528686523}, {'X': 0.48313242197036743, 'Y': 0.6115649938583374, 'Z': 0.09011666476726532}, {'X': 0.5445352792739868, 'Y': 0.6238831877708435, 'Z': 0.1072191521525383}, {'X': 0.528367817401886, 'Y': 0.5755303502082825, 'Z': 0.12280768901109695}, {'X': 0.5204641819000244, 'Y': 0.5566527247428894, 'Z': 0.11866460740566254}, {'X': 0.5179177522659302, 'Y': 0.5446405410766602, 'Z': 0.11257664114236832}, {'X': 0.5733475685119629, 'Y': 0.580864429473877, 'Z': 0.08356727659702301}, {'X': 0.5599842071533203, 'Y': 0.5154715180397034, 'Z': 0.0996546596288681}, {'X': 0.546636700630188, 'Y': 0.4767545163631439, 'Z': 0.07857885956764221}, {'X': 0.5404045581817627, 'Y': 0.45727428793907166, 'Z': 0.06124359369277954}, {'X': 0.6014295220375061, 'Y': 0.5460853576660156, 'Z': 0.05832216888666153}, {'X': 0.5916332006454468, 'Y': 0.4764953851699829, 'Z': 0.07367974519729614}, {'X': 0.5773729085922241, 'Y': 0.43486708402633667, 'Z': 0.05484189838171005}, {'X': 0.5703034996986389, 'Y': 0.4089969992637634, 'Z': 0.037840064615011215}, {'X': 0.6291007399559021, 'Y': 0.5208669900894165, 'Z': 0.03385981544852257}, {'X': 0.6166042685508728, 'Y': 0.45355063676834106, 'Z': 0.03884350508451462}, {'X': 0.600202739238739, 'Y': 0.41415515542030334, 'Z': 0.029351649805903435}, {'X': 0.5852307081222534, 'Y': 0.3852873742580414, 'Z': 0.019017329439520836}]
[{'X': 0.6056325435638428, 'Y': 0.7407371401786804, 'Z': -5.95449200773146e-05}, {'X': 0.5479020476341248, 'Y': 0.7330479621887207, 'Z': 0.05393246188759804}, {'X': 0.5208660960197449, 'Y': 0.6851379871368408, 'Z': 0.07694501429796219}, {'X': 0.5005494952201843, 'Y': 0.6430637240409851, 'Z': 0.08870062977075577}, {'X': 0.4918879270553589, 'Y': 0.6133254766464233, 'Z': 0.10240082442760468}, {'X': 0.5276657342910767, 'Y': 0.619331419467926, 'Z': 0.06883617490530014}, {'X': 0.5126156210899353, 'Y': 0.5580286979675293, 'Z': 0.08901948481798172}, {'X': 0.5110306739807129, 'Y': 0.54915851354599, 'Z': 0.09745130687952042}, {'X': 0.5139047503471375, 'Y': 0.5459741950035095, 'Z': 0.09833913296461105}, {'X': 0.5467913150787354, 'Y': 0.5948148369789124, 'Z': 0.04522207751870155}, {'X': 0.5455119609832764, 'Y': 0.4994637668132782, 'Z': 0.053980957716703415}, {'X': 0.5454056262969971, 'Y': 0.4478187561035156, 'Z': 0.052906136959791183}, {'X': 0.5478124022483826, 'Y': 0.4098857641220093, 'Z': 0.05221803858876228}, {'X': 0.5665103197097778, 'Y': 0.5791516900062561, 'Z': 0.024798782542347908}, {'X': 0.567899763584137, 'Y': 0.4877517819404602, 'Z': 0.03346380218863487}, {'X': 0.5664412379264832, 'Y': 0.4312986135482788, 'Z': 0.028992364183068275}, {'X': 0.5655604004859924, 'Y': 0.38480204343795776, 'Z': 0.02626817859709263}, {'X': 0.5871431231498718, 'Y': 0.5744051933288574, 'Z': 0.007678833324462175}, {'X': 0.5865978002548218, 'Y': 0.5118342041969299, 'Z': 0.02014639787375927}, {'X': 0.5834556818008423, 'Y': 0.4674510359764099, 'Z': 0.017124604433774948}, {'X': 0.5777775049209595, 'Y': 0.42726439237594604, 'Z': 0.01451321691274643}]
[{'X': 0.5995125770568848, 'Y': 0.7169580459594727, 'Z': -0.00010360673331888393}, {'X': 0.5417926907539368, 'Y': 0.706865668296814, 'Z': 0.025963574647903442}, {'X': 0.510628342628479, 'Y': 0.6358354091644287, 'Z': 0.05318157374858856}, {'X': 0.49887824058532715, 'Y': 0.5783647894859314, 'Z': 0.06789544224739075}, {'X': 0.48444828391075134, 'Y': 0.5599247813224792, 'Z': 0.08097006380558014}, {'X': 0.5406555533409119, 'Y': 0.5265247225761414, 'Z': 0.09055150300264359}, {'X': 0.5311693549156189, 'Y': 0.4417233169078827, 'Z': 0.11134850233793259}, {'X': 0.5214114189147949, 'Y': 0.38958364725112915, 'Z': 0.11553732305765152}, {'X': 0.5163701176643372, 'Y': 0.35076892375946045, 'Z': 0.11457930505275726}, {'X': 0.5682278871536255, 'Y': 0.508255124092102, 'Z': 0.06894479691982269}, {'X': 0.5625793933868408, 'Y': 0.4261229932308197, 'Z': 0.07366310805082321}, {'X': 0.55646151304245, 'Y': 0.3816561698913574, 'Z': 0.05253751575946808}, {'X': 0.5602046847343445, 'Y': 0.36242347955703735, 'Z': 0.041687533259391785}, {'X': 0.5972408652305603, 'Y': 0.5033339858055115, 'Z': 0.04448552802205086}, {'X': 0.5856009721755981, 'Y': 0.4159002900123596, 'Z': 0.03174811974167824}, {'X': 0.5800132155418396, 'Y': 0.38323259353637695, 'Z': -0.0023666569031774998}, {'X': 0.5867018699645996, 'Y': 0.37493371963500977, 'Z': -0.018033776432275772}, {'X': 0.6291067600250244, 'Y': 0.511613667011261, 'Z': 0.021689333021640778}, {'X': 0.6147307753562927, 'Y': 0.44582802057266235, 'Z': -0.003396620973944664}, {'X': 0.6071142554283142, 'Y': 0.41583743691444397, 'Z': -0.03220081329345703}, {'X': 0.6089580655097961, 'Y': 0.40657758712768555, 'Z': -0.049756813794374466}]
[{'X': 0.6065307259559631, 'Y': 0.7064028978347778, 'Z': -3.360056143719703e-05}, {'X': 0.5484415888786316, 'Y': 0.7060416340827942, 'Z': 0.002711266279220581}, {'X': 0.5078848004341125, 'Y': 0.6403027772903442, 'Z': 0.020388513803482056}, {'X': 0.495635062456131, 'Y': 0.5800637602806091, 'Z': 0.028481923043727875}, {'X': 0.4961785674095154, 'Y': 0.5546720623970032, 'Z': 0.03721179813146591}, {'X': 0.536716639995575, 'Y': 0.5250937938690186, 'Z': 0.09086774289608002}, {'X': 0.5247921943664551, 'Y': 0.44540461897850037, 'Z': 0.11278828978538513}, {'X': 0.5160349011421204, 'Y': 0.3906547427177429, 'Z': 0.11644618958234787}, {'X': 0.5102702975273132, 'Y': 0.34804588556289673, 'Z': 0.11272212862968445}, {'X': 0.5638855695724487, 'Y': 0.5029498338699341, 'Z': 0.07548011094331741}, {'X': 0.5554834008216858, 'Y': 0.41869381070137024, 'Z': 0.07350452244281769}, {'X': 0.5465698838233948, 'Y': 0.38210123777389526, 'Z': 0.042750533670186996}, {'X': 0.5471169948577881, 'Y': 0.37093180418014526, 'Z': 0.027456752955913544}, {'X': 0.5934488773345947, 'Y': 0.49078863859176636, 'Z': 0.05522584542632103}, {'X': 0.580823540687561, 'Y': 0.39957380294799805, 'Z': 0.039751600474119186}, {'X': 0.5731465220451355, 'Y': 0.37774837017059326, 'Z': -0.0024866776075214148}, {'X': 0.5780251622200012, 'Y': 0.38424623012542725, 'Z': -0.025047700852155685}, {'X': 0.6260184049606323, 'Y': 0.48853322863578796, 'Z': 0.03352077305316925}, {'X': 0.6175817847251892, 'Y': 0.4126766324043274, 'Z': 0.017805928364396095}, {'X': 0.6105090975761414, 'Y': 0.3700823485851288, 'Z': -0.0104341059923172}, {'X': 0.6103935241699219, 'Y': 0.35084623098373413, 'Z': -0.030953699722886086}]
[{'X': 0.5950444340705872, 'Y': 0.6873667240142822, 'Z': -1.1356776667525992e-05}, {'X': 0.5444762110710144, 'Y': 0.6909511685371399, 'Z': 0.008374009281396866}, {'X': 0.5132586359977722, 'Y': 0.6273995637893677, 'Z': 0.03232762590050697}, {'X': 0.4989488422870636, 'Y': 0.579469621181488, 'Z': 0.04716827720403671}, {'X': 0.4812507629394531, 'Y': 0.5612608194351196, 'Z': 0.05852428451180458}, {'X': 0.5387251973152161, 'Y': 0.5148763656616211, 'Z': 0.09370192885398865}, {'X': 0.5266860127449036, 'Y': 0.43955177068710327, 'Z': 0.11496682465076447}, {'X': 0.5219911336898804, 'Y': 0.3855389356613159, 'Z': 0.11777772754430771}, {'X': 0.5202838182449341, 'Y': 0.340153306722641, 'Z': 0.11292526870965958}, {'X': 0.5658231973648071, 'Y': 0.49456217885017395, 'Z': 0.07675331830978394}, {'X': 0.552603006362915, 'Y': 0.42025554180145264, 'Z': 0.07864793390035629}, {'X': 0.5410392880439758, 'Y': 0.3754124939441681, 'Z': 0.052443262189626694}, {'X': 0.5348936319351196, 'Y': 0.35300081968307495, 'Z': 0.03741789609193802}, {'X': 0.5962555408477783, 'Y': 0.4862915873527527, 'Z': 0.05456865206360817}, {'X': 0.5845010280609131, 'Y': 0.4015257954597473, 'Z': 0.04801550507545471}, {'X': 0.576581597328186, 'Y': 0.36948373913764954, 'Z': 0.014563930220901966}, {'X': 0.574291467666626, 'Y': 0.3618706464767456, 'Z': -0.004167542327195406}, {'X': 0.6306860446929932, 'Y': 0.48919254541397095, 'Z': 0.03148419037461281}, {'X': 0.625664472579956, 'Y': 0.4151270091533661, 'Z': 0.021601049229502678}, {'X': 0.6207435727119446, 'Y': 0.37258586287498474, 'Z': 0.0044728671200573444}, {'X': 0.6168478727340698, 'Y': 0.34735414385795593, 'Z': -0.007552012335509062}]
