[{'X': 0.7796670198440552, 'Y': 0.583540141582489, 'Z': -5.530787166208029e-05}, {'X': 0.7137823700904846, 'Y': 0.5688197016716003, 'Z': -0.011830693110823631}, {'X': 0.6627871990203857, 'Y': 0.5086032748222351, 'Z': -0.008523291908204556}, {'X': 0.6318948268890381, 'Y': 0.44728216528892517, 'Z': -0.009433048777282238}, {'X': 0.6011648774147034, 'Y': 0.4220016598701477, 'Z': -0.009172392077744007}, {'X': 0.687268853187561, 'Y': 0.405196875333786, 'Z': 0.013052710331976414}, {'X': 0.6507200598716736, 'Y': 0.3324049711227417, 'Z': 0.009332237765192986}, {'X': 0.6308722496032715, 'Y': 0.28903576731681824, 'Z': 0.0010867174714803696}, {'X': 0.6155754327774048, 'Y': 0.25282052159309387, 'Z': -0.00869325827807188}, {'X': 0.7255257964134216, 'Y': 0.3797571659088135, 'Z': 0.005790109746158123}, {'X': 0.6979638338088989, 'Y': 0.28985822200775146, 'Z': 0.009979789145290852}, {'X': 0.6804497241973877, 'Y': 0.23751041293144226, 'Z': -0.006856460124254227}, {'X': 0.667301595211029, 'Y': 0.19436770677566528, 'Z': -0.023603271692991257}, {'X': 0.7663964629173279, 'Y': 0.37539395689964294, 'Z': -0.0040102615021169186}, {'X': 0.7486310005187988, 'Y': 0.2891330122947693, 'Z': -0.005506486166268587}, {'X': 0.738813579082489, 'Y': 0.23871055245399475, 'Z': -0.021282926201820374}, {'X': 0.7297540307044983, 'Y': 0.19561690092086792, 'Z': -0.035694196820259094}, {'X': 0.8096246123313904, 'Y': 0.38761886954307556, 'Z': -0.01622769795358181}, {'X': 0.8103479743003845, 'Y': 0.31736981868743896, 'Z': -0.026939047500491142}, {'X': 0.8088770508766174, 'Y': 0.27536073327064514, 'Z': -0.0405418761074543}, {'X': 0.8042864799499512, 'Y': 0.23625364899635315, 'Z': -0.05075306445360184}]
[{'X': 0.7785947322845459, 'Y': 0.5987712144851685, 'Z': -9.30650276131928e-05}, {'X': 0.71511310338974, 'Y': 0.5783590078353882, 'Z': -0.007136930711567402}, {'X': 0.6580163836479187, 'Y': 0.5234631299972534, 'Z': -0.01208979170769453}, {'X': 0.6235781311988831, 'Y': 0.47564664483070374, 'Z': -0.02710552327334881}, {'X': 0.5933144688606262, 'Y': 0.4491146504878998, 'Z': -0.04254712164402008}, {'X': 0.6779880523681641, 'Y': 0.4170619249343872, 'Z': -0.0077217654325068}, {'X': 0.6433175802230835, 'Y': 0.3421725630760193, 'Z': -0.02287246100604534}, {'X': 0.6251383423805237, 'Y': 0.299416720867157, 'Z': -0.022729169577360153}, {'X': 0.6087764501571655, 'Y': 0.25738149881362915, 'Z': -0.013376208022236824}, {'X': 0.7174069881439209, 'Y': 0.40513208508491516, 'Z': -0.02575545571744442}, {'X': 0.6917007565498352, 'Y': 0.3258237838745117, 'Z': -0.05526250973343849}, {'X': 0.6778521537780762, 'Y': 0.2788785696029663, 'Z': -0.07610633224248886}, {'X': 0.6651114225387573, 'Y': 0.24506200850009918, 'Z': -0.08721813559532166}, {'X': 0.7565326690673828, 'Y': 0.40780410170555115, 'Z': -0.04865016043186188}, {'X': 0.7363401651382446, 'Y': 0.40236014127731323, 'Z': -0.09889107197523117}, {'X': 0.7354422807693481, 'Y': 0.46692973375320435, 'Z': -0.11053847521543503}, {'X': 0.7359655499458313, 'Y': 0.5173305869102478, 'Z': -0.10102158784866333}, {'X': 0.7978891730308533, 'Y': 0.4214845895767212, 'Z': -0.07038240879774094}, {'X': 0.7820761203765869, 'Y': 0.3651711940765381, 'Z': -0.09243493527173996}, {'X': 0.7683559656143188, 'Y': 0.336063951253891, 'Z': -0.10080572217702866}, {'X': 0.7536872029304504, 'Y': 0.31447264552116394, 'Z': -0.1008717343211174}]
[{'X': 0.772689700126648, 'Y': 0.6013809442520142, 'Z': -8.29478376545012e-05}, {'X': 0.7089676260948181, 'Y': 0.584263801574707, 'Z': -0.026368405669927597}, {'X': 0.6514713764190674, 'Y': 0.5364124774932861, 'Z': -0.041309062391519547}, {'X': 0.6178846955299377, 'Y': 0.4899953007698059, 'Z': -0.058588746935129166}, {'X': 0.589755117893219, 'Y': 0.45754194259643555, 'Z': -0.07208234071731567}, {'X': 0.6718787550926208, 'Y': 0.4302535653114319, 'Z': -0.026879843324422836}, {'X': 0.6377900838851929, 'Y': 0.34939906001091003, 'Z': -0.05928414314985275}, {'X': 0.6226880550384521, 'Y': 0.30501389503479004, 'Z': -0.07586021721363068}, {'X': 0.6052626967430115, 'Y': 0.2595568895339966, 'Z': -0.07874477654695511}, {'X': 0.7116589546203613, 'Y': 0.4209617078304291, 'Z': -0.039058294147253036}, {'X': 0.6896777153015137, 'Y': 0.34285658597946167, 'Z': -0.10700371116399765}, {'X': 0.6819124221801758, 'Y': 0.3431226909160614, 'Z': -0.15932534635066986}, {'X': 0.6746962666511536, 'Y': 0.3623219430446625, 'Z': -0.1820276528596878}, {'X': 0.7525714635848999, 'Y': 0.4246188700199127, 'Z': -0.0564102828502655}, {'X': 0.7330455780029297, 'Y': 0.4181285500526428, 'Z': -0.123158298432827}, {'X': 0.7318461537361145, 'Y': 0.4677436649799347, 'Z': -0.14689286053180695}, {'X': 0.730851948261261, 'Y': 0.5061958432197571, 'Z': -0.14377419650554657}, {'X': 0.7977898120880127, 'Y': 0.44050276279449463, 'Z': -0.0756479874253273}, {'X': 0.7863494753837585, 'Y': 0.39822766184806824, 'Z': -0.11140333116054535}, {'X': 0.7684786319732666, 'Y': 0.4001230001449585, 'Z': -0.1276433765888214}, {'X': 0.7506413459777832, 'Y': 0.4125809073448181, 'Z': -0.12989723682403564}]
[{'X': 0.7743448615074158, 'Y': 0.5845820307731628, 'Z': -8.870972669683397e-05}, {'X': 0.709104061126709, 'Y': 0.5811842679977417, 'Z': -0.007106069475412369}, {'X': 0.6549436450004578, 'Y': 0.5283505916595459, 'Z': -0.012743953615427017}, {'X': 0.6209597587585449, 'Y': 0.47592946887016296, 'Z': -0.022483350709080696}, {'X': 0.5947969555854797, 'Y': 0.4431114196777344, 'Z': -0.023411406204104424}, {'X': 0.6661292314529419, 'Y': 0.4073761999607086, 'Z': 0.00013285795284900814}, {'X': 0.6323023438453674, 'Y': 0.33390218019485474, 'Z': -0.0170834269374609}, {'X': 0.6140041351318359, 'Y': 0.2977484166622162, 'Z': -0.026999564841389656}, {'X': 0.6003987193107605, 'Y': 0.2692508101463318, 'Z': -0.029587289318442345}, {'X': 0.706775963306427, 'Y': 0.3903721272945404, 'Z': -0.011728251352906227}, {'X': 0.6908938884735107, 'Y': 0.3046839237213135, 'Z': -0.04754002019762993}, {'X': 0.692507266998291, 'Y': 0.34717047214508057, 'Z': -0.07156763225793839}, {'X': 0.6984187364578247, 'Y': 0.3878211975097656, 'Z': -0.07745334506034851}, {'X': 0.7492690086364746, 'Y': 0.3923085331916809, 'Z': -0.02535654790699482}, {'X': 0.7323246002197266, 'Y': 0.3579438328742981, 'Z': -0.0651722103357315}, {'X': 0.7343716025352478, 'Y': 0.4198782444000244, 'Z': -0.07797665894031525}, {'X': 0.742979109287262, 'Y': 0.45262572169303894, 'Z': -0.0756082832813263}, {'X': 0.7943425178527832, 'Y': 0.404910147190094, 'Z': -0.03822651132941246}, {'X': 0.7736320495605469, 'Y': 0.3788660764694214, 'Z': -0.06266245245933533}, {'X': 0.7674961686134338, 'Y': 0.42441922426223755, 'Z': -0.0684567391872406}, {'X': 0.7707743644714355, 'Y': 0.44995883107185364, 'Z': -0.06542987376451492}]
[{'X': 0.777471661567688, 'Y': 0.588494062423706, 'Z': -8.335762686328962e-05}, {'X': 0.710561215877533, 'Y': 0.582748532295227, 'Z': -0.012045716866850853}, {'X': 0.6536259651184082, 'Y': 0.5268045663833618, 'Z': -0.020651981234550476}, {'X': 0.6157330274581909, 'Y': 0.471951961517334, 'Z': -0.03546518459916115}, {'X': 0.5837199091911316, 'Y': 0.4369710087776184, 'Z': -0.04093708097934723}, {'X': 0.6667497158050537, 'Y': 0.4023486375808716, 'Z': 0.007085118908435106}, {'X': 0.6349914073944092, 'Y': 0.33748629689216614, 'Z': -0.010794254019856453}, {'X': 0.6172783374786377, 'Y': 0.3015615940093994, 'Z': -0.030630990862846375}, {'X': 0.603947103023529, 'Y': 0.2768094837665558, 'Z': -0.04657893255352974}, {'X': 0.7068203687667847, 'Y': 0.38158145546913147, 'Z': -0.004513898864388466}, {'X': 0.6965519189834595, 'Y': 0.2835078835487366, 'Z': -0.036999549716711044}, {'X': 0.6951307654380798, 'Y': 0.2965165376663208, 'Z': -0.06676929444074631}, {'X': 0.6976845860481262, 'Y': 0.328185111284256, 'Z': -0.07833494246006012}, {'X': 0.7476780414581299, 'Y': 0.3854544460773468, 'Z': -0.0218798890709877}, {'X': 0.7436172962188721, 'Y': 0.31322211027145386, 'Z': -0.06274057924747467}, {'X': 0.7419954538345337, 'Y': 0.35808682441711426, 'Z': -0.08603934943675995}, {'X': 0.7444958090782166, 'Y': 0.396140456199646, 'Z': -0.09016305953264236}, {'X': 0.7908304333686829, 'Y': 0.40393123030662537, 'Z': -0.03674496337771416}, {'X': 0.7857468128204346, 'Y': 0.35022860765457153, 'Z': -0.07651364803314209}, {'X': 0.7770668864250183, 'Y': 0.38594233989715576, 'Z': -0.09605850279331207}, {'X': 0.7734670639038086, 'Y': 0.41937920451164246, 'Z': -0.09974493086338043}]
[{'X': 0.777471661567688, 'Y': 0.588494062423706, 'Z': -8.335762686328962e-05}, {'X': 0.710561215877533, 'Y': 0.582748532295227, 'Z': -0.012045716866850853}, {'X': 0.6536259651184082, 'Y': 0.5268045663833618, 'Z': -0.020651981234550476}, {'X': 0.6157330274581909, 'Y': 0.471951961517334, 'Z': -0.03546518459916115}, {'X': 0.5837199091911316, 'Y': 0.4369710087776184, 'Z': -0.04093708097934723}, {'X': 0.6667497158050537, 'Y': 0.4023486375808716, 'Z': 0.007085118908435106}, {'X': 0.6349914073944092, 'Y': 0.33748629689216614, 'Z': -0.010794254019856453}, {'X': 0.6172783374786377, 'Y': 0.3015615940093994, 'Z': -0.030630990862846375}, {'X': 0.603947103023529, 'Y': 0.2768094837665558, 'Z': -0.04657893255352974}, {'X': 0.7068203687667847, 'Y': 0.38158145546913147, 'Z': -0.004513898864388466}, {'X': 0.6965519189834595, 'Y': 0.2835078835487366, 'Z': -0.036999549716711044}, {'X': 0.6951307654380798, 'Y': 0.2965165376663208, 'Z': -0.06676929444074631}, {'X': 0.6976845860481262, 'Y': 0.328185111284256, 'Z': -0.07833494246006012}, {'X': 0.7476780414581299, 'Y': 0.3854544460773468, 'Z': -0.0218798890709877}, {'X': 0.7436172962188721, 'Y': 0.31322211027145386, 'Z': -0.06274057924747467}, {'X': 0.7419954538345337, 'Y': 0.35808682441711426, 'Z': -0.08603934943675995}, {'X': 0.7444958090782166, 'Y': 0.396140456199646, 'Z': -0.09016305953264236}, {'X': 0.7908304333686829, 'Y': 0.40393123030662537, 'Z': -0.03674496337771416}, {'X': 0.7857468128204346, 'Y': 0.35022860765457153, 'Z': -0.07651364803314209}, {'X': 0.7770668864250183, 'Y': 0.38594233989715576, 'Z': -0.09605850279331207}, {'X': 0.7734670639038086, 'Y': 0.41937920451164246, 'Z': -0.09974493086338043}]
[{'X': 0.7755801677703857, 'Y': 0.579771101474762, 'Z': -0.00010630329779814929}, {'X': 0.709739089012146, 'Y': 0.5706034898757935, 'Z': -0.00892936997115612}, {'X': 0.6514626741409302, 'Y': 0.5169143080711365, 'Z': -0.012479990720748901}, {'X': 0.6160111427307129, 'Y': 0.4633704423904419, 'Z': -0.02194477617740631}, {'X': 0.5904632210731506, 'Y': 0.4259321689605713, 'Z': -0.023911917582154274}, {'X': 0.6664559245109558, 'Y': 0.39447036385536194, 'Z': 0.029092658311128616}, {'X': 0.6336541771888733, 'Y': 0.33227577805519104, 'Z': 0.022688409313559532}, {'X': 0.6160282492637634, 'Y': 0.3016710877418518, 'Z': 0.005481582600623369}, {'X': 0.6044384241104126, 'Y': 0.2861469089984894, 'Z': -0.013294500298798084}, {'X': 0.7054200172424316, 'Y': 0.37067678570747375, 'Z': 0.018445657566189766}, {'X': 0.6943519711494446, 'Y': 0.27365654706954956, 'Z': 0.0008467084262520075}, {'X': 0.6925309300422668, 'Y': 0.27070432901382446, 'Z': -0.033669278025627136}, {'X': 0.693947970867157, 'Y': 0.29796624183654785, 'Z': -0.05733406916260719}, {'X': 0.7455645799636841, 'Y': 0.3703097105026245, 'Z': 0.0006150129484012723}, {'X': 0.7408373951911926, 'Y': 0.28834131360054016, 'Z': -0.02479599416255951}, {'X': 0.7387135624885559, 'Y': 0.3123924732208252, 'Z': -0.05513777583837509}, {'X': 0.7371253371238708, 'Y': 0.35027793049812317, 'Z': -0.07101081311702728}, {'X': 0.7891576290130615, 'Y': 0.3857991099357605, 'Z': -0.01453658938407898}, {'X': 0.7876514792442322, 'Y': 0.3221157193183899, 'Z': -0.04229157418012619}, {'X': 0.7798343896865845, 'Y': 0.339992493391037, 'Z': -0.0634370893239975}, {'X': 0.7717832922935486, 'Y': 0.3726027011871338, 'Z': -0.07392114400863647}]
[{'X': 0.7727020382881165, 'Y': 0.5433343648910522, 'Z': -0.00011322640784783289}, {'X': 0.7136271595954895, 'Y': 0.5417615175247192, 'Z': -0.012398994527757168}, {'X': 0.6584732532501221, 'Y': 0.4946286082267761, 'Z': -0.01595880836248398}, {'X': 0.6238465309143066, 'Y': 0.4464794993400574, 'Z': -0.02391345612704754}, {'X': 0.5975661277770996, 'Y': 0.4161375164985657, 'Z': -0.025476684793829918}, {'X': 0.678773045539856, 'Y': 0.38572412729263306, 'Z': 0.02191263809800148}, {'X': 0.6457430124282837, 'Y': 0.3231227695941925, 'Z': 0.012717061676084995}, {'X': 0.6254103779792786, 'Y': 0.29424700140953064, 'Z': -0.004263757262378931}, {'X': 0.6122550964355469, 'Y': 0.2796148657798767, 'Z': -0.02310720831155777}, {'X': 0.7142261862754822, 'Y': 0.3612176477909088, 'Z': 0.01152168121188879}, {'X': 0.6992462277412415, 'Y': 0.2655448913574219, 'Z': -0.014232729561626911}, {'X': 0.6943081021308899, 'Y': 0.26634448766708374, 'Z': -0.051783137023448944}, {'X': 0.6954964399337769, 'Y': 0.29513370990753174, 'Z': -0.07438614964485168}, {'X': 0.7522698044776917, 'Y': 0.3583400547504425, 'Z': -0.006032144650816917}, {'X': 0.7449561953544617, 'Y': 0.27321842312812805, 'Z': -0.03433820232748985}, {'X': 0.7389567494392395, 'Y': 0.29046669602394104, 'Z': -0.06732833385467529}, {'X': 0.7356038093566895, 'Y': 0.3238859176635742, 'Z': -0.08384455740451813}, {'X': 0.7954122424125671, 'Y': 0.3696601688861847, 'Z': -0.021817389875650406}, {'X': 0.7938904762268066, 'Y': 0.3063097894191742, 'Z': -0.0519912950694561}, {'X': 0.7831723690032959, 'Y': 0.31701773405075073, 'Z': -0.07431486994028091}, {'X': 0.7729806303977966, 'Y': 0.34441325068473816, 'Z': -0.08343230932950974}]
[{'X': 0.7814688086509705, 'Y': 0.5433512926101685, 'Z': -0.00010555775952525437}, {'X': 0.7183465957641602, 'Y': 0.5368322134017944, 'Z': -0.011353547684848309}, {'X': 0.6604840755462646, 'Y': 0.48823267221450806, 'Z': -0.010745223611593246}, {'X': 0.6247091889381409, 'Y': 0.4379816949367523, 'Z': -0.01497539784759283}, {'X': 0.6001824140548706, 'Y': 0.40299397706985474, 'Z': -0.014361084438860416}, {'X': 0.6857788562774658, 'Y': 0.37795984745025635, 'Z': 0.03712465986609459}, {'X': 0.6541624665260315, 'Y': 0.3216663599014282, 'Z': 0.03233305737376213}, {'X': 0.6355434656143188, 'Y': 0.29011690616607666, 'Z': 0.013486776500940323}, {'X': 0.62054044008255, 'Y': 0.27445554733276367, 'Z': -0.007558985147625208}, {'X': 0.7230677008628845, 'Y': 0.3550677001476288, 'Z': 0.0292372927069664}, {'X': 0.7101123332977295, 'Y': 0.2676713466644287, 'Z': 0.012264406308531761}, {'X': 0.7034714221954346, 'Y': 0.25754520297050476, 'Z': -0.03001544624567032}, {'X': 0.6992196440696716, 'Y': 0.2810952663421631, 'Z': -0.0607849583029747}, {'X': 0.7618982195854187, 'Y': 0.35142841935157776, 'Z': 0.01453427691012621}, {'X': 0.7532013058662415, 'Y': 0.2734541893005371, 'Z': -0.00652673002332449}, {'X': 0.7471158504486084, 'Y': 0.2877219021320343, 'Z': -0.04691523686051369}, {'X': 0.7409170269966125, 'Y': 0.32229146361351013, 'Z': -0.07257570326328278}, {'X': 0.8046857714653015, 'Y': 0.3584045469760895, 'Z': 0.0008002722170203924}, {'X': 0.8019595146179199, 'Y': 0.29908043146133423, 'Z': -0.023610848933458328}, {'X': 0.7907277941703796, 'Y': 0.3067223131656647, 'Z': -0.050295498222112656}, {'X': 0.7767170667648315, 'Y': 0.33350616693496704, 'Z': -0.06589481234550476}]
[{'X': 0.7862329483032227, 'Y': 0.5318859815597534, 'Z': -9.887269698083401e-05}, {'X': 0.7203598618507385, 'Y': 0.5254074931144714, 'Z': -0.0026024358812719584}, {'X': 0.6639055013656616, 'Y': 0.48064112663269043, 'Z': 0.006140397395938635}, {'X': 0.6293601393699646, 'Y': 0.4321730136871338, 'Z': 0.008585969917476177}, {'X': 0.6087914705276489, 'Y': 0.39630934596061707, 'Z': 0.017364127561450005}, {'X': 0.689451277256012, 'Y': 0.3778823912143707, 'Z': 0.06480854749679565}, {'X': 0.6563397645950317, 'Y': 0.31955674290657043, 'Z': 0.07290316373109818}, {'X': 0.6378164291381836, 'Y': 0.286691278219223, 'Z': 0.0635051280260086}, {'X': 0.6240848302841187, 'Y': 0.2695056200027466, 'Z': 0.04914062097668648}, {'X': 0.7269974946975708, 'Y': 0.354114830493927, 'Z': 0.05574517697095871}, {'X': 0.7139574885368347, 'Y': 0.26198822259902954, 'Z': 0.05005930736660957}, {'X': 0.7096609473228455, 'Y': 0.2511243224143982, 'Z': 0.014273161068558693}, {'X': 0.7075561881065369, 'Y': 0.27414757013320923, 'Z': -0.010016711428761482}, {'X': 0.7662245631217957, 'Y': 0.3483193516731262, 'Z': 0.03849918767809868}, {'X': 0.7562389373779297, 'Y': 0.26801544427871704, 'Z': 0.022111913189291954}, {'X': 0.7544305920600891, 'Y': 0.2841769754886627, 'Z': -0.016304394230246544}, {'X': 0.7512068748474121, 'Y': 0.3208457827568054, 'Z': -0.03772122040390968}, {'X': 0.809399425983429, 'Y': 0.3529967665672302, 'Z': 0.024352239444851875}, {'X': 0.8059959411621094, 'Y': 0.2903203070163727, 'Z': 0.006158613134175539}, {'X': 0.796024739742279, 'Y': 0.299103707075119, 'Z': -0.016060790047049522}, {'X': 0.7834707498550415, 'Y': 0.3277614116668701, 'Z': -0.026777569204568863}]
[{'X': 0.7862329483032227, 'Y': 0.5318859815597534, 'Z': -9.887269698083401e-05}, {'X': 0.7203598618507385, 'Y': 0.5254074931144714, 'Z': -0.0026024358812719584}, {'X': 0.6639055013656616, 'Y': 0.48064112663269043, 'Z': 0.006140397395938635}, {'X': 0.6293601393699646, 'Y': 0.4321730136871338, 'Z': 0.008585969917476177}, {'X': 0.6087914705276489, 'Y': 0.39630934596061707, 'Z': 0.017364127561450005}, {'X': 0.689451277256012, 'Y': 0.3778823912143707, 'Z': 0.06480854749679565}, {'X': 0.6563397645950317, 'Y': 0.31955674290657043, 'Z': 0.07290316373109818}, {'X': 0.6378164291381836, 'Y': 0.286691278219223, 'Z': 0.0635051280260086}, {'X': 0.6240848302841187, 'Y': 0.2695056200027466, 'Z': 0.04914062097668648}, {'X': 0.7269974946975708, 'Y': 0.354114830493927, 'Z': 0.05574517697095871}, {'X': 0.7139574885368347, 'Y': 0.26198822259902954, 'Z': 0.05005930736660957}, {'X': 0.7096609473228455, 'Y': 0.2511243224143982, 'Z': 0.014273161068558693}, {'X': 0.7075561881065369, 'Y': 0.27414757013320923, 'Z': -0.010016711428761482}, {'X': 0.7662245631217957, 'Y': 0.3483193516731262, 'Z': 0.03849918767809868}, {'X': 0.7562389373779297, 'Y': 0.26801544427871704, 'Z': 0.022111913189291954}, {'X': 0.7544305920600891, 'Y': 0.2841769754886627, 'Z': -0.016304394230246544}, {'X': 0.7512068748474121, 'Y': 0.3208457827568054, 'Z': -0.03772122040390968}, {'X': 0.809399425983429, 'Y': 0.3529967665672302, 'Z': 0.024352239444851875}, {'X': 0.8059959411621094, 'Y': 0.2903203070163727, 'Z': 0.006158613134175539}, {'X': 0.796024739742279, 'Y': 0.299103707075119, 'Z': -0.016060790047049522}, {'X': 0.7834707498550415, 'Y': 0.3277614116668701, 'Z': -0.026777569204568863}]
[{'X': 0.7848291993141174, 'Y': 0.5178140997886658, 'Z': -0.00014077666855882853}, {'X': 0.7203981280326843, 'Y': 0.5218261480331421, 'Z': -0.014618187211453915}, {'X': 0.6668765544891357, 'Y': 0.4782554507255554, 'Z': -0.012550005689263344}, {'X': 0.6322420835494995, 'Y': 0.4307573735713959, 'Z': -0.01442226953804493}, {'X': 0.608444333076477, 'Y': 0.3989558517932892, 'Z': -0.011468482203781605}, {'X': 0.6954655647277832, 'Y': 0.37675461173057556, 'Z': 0.05212262272834778}, {'X': 0.6630246639251709, 'Y': 0.32116594910621643, 'Z': 0.05277980864048004}, {'X': 0.642920196056366, 'Y': 0.28789886832237244, 'Z': 0.039155859500169754}, {'X': 0.6259766817092896, 'Y': 0.26909154653549194, 'Z': 0.022909101098775864}, {'X': 0.7317965626716614, 'Y': 0.35392382740974426, 'Z': 0.04683787748217583}, {'X': 0.7202339768409729, 'Y': 0.2663608491420746, 'Z': 0.03422151133418083}, {'X': 0.7108798027038574, 'Y': 0.2508884072303772, 'Z': -0.0013247834285721183}, {'X': 0.7041881680488586, 'Y': 0.2715229392051697, 'Z': -0.02454022876918316}, {'X': 0.7682334780693054, 'Y': 0.3479149639606476, 'Z': 0.033058129251003265}, {'X': 0.7627416253089905, 'Y': 0.27249208092689514, 'Z': 0.006316467188298702}, {'X': 0.7583863139152527, 'Y': 0.29239052534103394, 'Z': -0.0371229350566864}, {'X': 0.7529484033584595, 'Y': 0.33226436376571655, 'Z': -0.060842156410217285}, {'X': 0.8072422742843628, 'Y': 0.3513636291027069, 'Z': 0.02123166434466839}, {'X': 0.8089442253112793, 'Y': 0.2921493649482727, 'Z': -0.009812579490244389}, {'X': 0.7998154759407043, 'Y': 0.3034168481826782, 'Z': -0.03924565017223358}, {'X': 0.7873941659927368, 'Y': 0.33345529437065125, 'Z': -0.05321056768298149}]
[{'X': 0.785200297832489, 'Y': 0.5312306880950928, 'Z': -0.00010070574353449047}, {'X': 0.719543993473053, 'Y': 0.5270518064498901, 'Z': -0.007391427643597126}, {'X': 0.6650623679161072, 'Y': 0.48198020458221436, 'Z': -0.0011885317508131266}, {'X': 0.6302592158317566, 'Y': 0.433048278093338, 'Z': -0.0006920321611687541}, {'X': 0.6070559620857239, 'Y': 0.40055590867996216, 'Z': 0.004877095110714436}, {'X': 0.693537175655365, 'Y': 0.37741556763648987, 'Z': 0.06270276755094528}, {'X': 0.6606956720352173, 'Y': 0.32104817032814026, 'Z': 0.0665552094578743}, {'X': 0.6414453387260437, 'Y': 0.28795912861824036, 'Z': 0.052049629390239716}, {'X': 0.6272868514060974, 'Y': 0.27274590730667114, 'Z': 0.03338316082954407}, {'X': 0.7299557328224182, 'Y': 0.35509514808654785, 'Z': 0.05531826615333557}, {'X': 0.7178968787193298, 'Y': 0.2648610472679138, 'Z': 0.0510600320994854}, {'X': 0.7088872790336609, 'Y': 0.24611978232860565, 'Z': 0.016484586521983147}, {'X': 0.7033867239952087, 'Y': 0.26670509576797485, 'Z': -0.009400645270943642}, {'X': 0.767582893371582, 'Y': 0.350369930267334, 'Z': 0.03978685289621353}, {'X': 0.7611531019210815, 'Y': 0.27181169390678406, 'Z': 0.01824221946299076}, {'X': 0.7585108280181885, 'Y': 0.2894548177719116, 'Z': -0.02383452095091343}, {'X': 0.754922091960907, 'Y': 0.3297451138496399, 'Z': -0.04851911589503288}, {'X': 0.8085839748382568, 'Y': 0.35588309168815613, 'Z': 0.02649359591305256}, {'X': 0.8093602061271667, 'Y': 0.29440566897392273, 'Z': 0.0003050095110666007}, {'X': 0.8012908697128296, 'Y': 0.30216482281684875, 'Z': -0.02682838961482048}, {'X': 0.7900567054748535, 'Y': 0.3308946490287781, 'Z': -0.04074641317129135}]
[{'X': 0.7861143350601196, 'Y': 0.5253159999847412, 'Z': -0.00012700949446298182}, {'X': 0.7205036878585815, 'Y': 0.5251612663269043, 'Z': -0.00140070216730237}, {'X': 0.6661549210548401, 'Y': 0.4813934564590454, 'Z': 0.007673289161175489}, {'X': 0.6316194534301758, 'Y': 0.43435680866241455, 'Z': 0.010101953521370888}, {'X': 0.6083451509475708, 'Y': 0.4042513966560364, 'Z': 0.017068667337298393}, {'X': 0.6918734312057495, 'Y': 0.377189040184021, 'Z': 0.07416307926177979}, {'X': 0.66154944896698, 'Y': 0.3168635368347168, 'Z': 0.07975607365369797}, {'X': 0.642693817615509, 'Y': 0.2854689359664917, 'Z': 0.0690075233578682}, {'X': 0.6282196044921875, 'Y': 0.26933443546295166, 'Z': 0.055510908365249634}, {'X': 0.7280383706092834, 'Y': 0.35483530163764954, 'Z': 0.06301955133676529}, {'X': 0.7171839475631714, 'Y': 0.26005521416664124, 'Z': 0.05186096578836441}, {'X': 0.7104676961898804, 'Y': 0.2538735568523407, 'Z': 0.016451066359877586}, {'X': 0.7064146995544434, 'Y': 0.2814445495605469, 'Z': -0.0063861641101539135}, {'X': 0.7660322785377502, 'Y': 0.3503122329711914, 'Z': 0.04291084408760071}, {'X': 0.7585548162460327, 'Y': 0.2728986442089081, 'Z': 0.017207499593496323}, {'X': 0.7551690340042114, 'Y': 0.2980446517467499, 'Z': -0.02338239923119545}, {'X': 0.7508846521377563, 'Y': 0.3391887843608856, 'Z': -0.04390283301472664}, {'X': 0.8082402944564819, 'Y': 0.3557237982749939, 'Z': 0.02684076875448227}, {'X': 0.806318461894989, 'Y': 0.2943298816680908, 'Z': 0.0006321783293969929}, {'X': 0.797041118144989, 'Y': 0.3120141923427582, 'Z': -0.024326611310243607}, {'X': 0.785922646522522, 'Y': 0.3449883460998535, 'Z': -0.03515256196260452}]
