[{'X': 0.646870493888855, 'Y': 0.7864720225334167, 'Z': -9.575318108545616e-05}, {'X': 0.5775536894798279, 'Y': 0.7567055225372314, 'Z': -0.02097613550722599}, {'X': 0.5269237160682678, 'Y': 0.6856406331062317, 'Z': -0.021445704624056816}, {'X': 0.5012574195861816, 'Y': 0.6157814264297485, 'Z': -0.024971097707748413}, {'X': 0.4837031364440918, 'Y': 0.5677788257598877, 'Z': -0.01886017993092537}, {'X': 0.5822036862373352, 'Y': 0.5847283601760864, 'Z': 0.004011258017271757}, {'X': 0.5677241683006287, 'Y': 0.48899105191230774, 'Z': 0.0031681708060204983}, {'X': 0.562001645565033, 'Y': 0.43796586990356445, 'Z': 0.002422905759885907}, {'X': 0.5597589015960693, 'Y': 0.3966013789176941, 'Z': -0.0018184237414970994}, {'X': 0.6269581317901611, 'Y': 0.5780519247055054, 'Z': 0.005261139944195747}, {'X': 0.6199111342430115, 'Y': 0.47303199768066406, 'Z': 0.008047745563089848}, {'X': 0.6150087118148804, 'Y': 0.4205710291862488, 'Z': -0.002612333744764328}, {'X': 0.6136286854743958, 'Y': 0.38197654485702515, 'Z': -0.012083342298865318}, {'X': 0.6667662262916565, 'Y': 0.587199330329895, 'Z': 0.0033125397749245167}, {'X': 0.6672784686088562, 'Y': 0.4923687279224396, 'Z': 0.006248081102967262}, {'X': 0.6656605005264282, 'Y': 0.44048237800598145, 'Z': -0.00030041494756005704}, {'X': 0.6623198390007019, 'Y': 0.3982027471065521, 'Z': -0.009021216072142124}, {'X': 0.7050479054450989, 'Y': 0.6105817556381226, 'Z': -0.0005749655538238585}, {'X': 0.7139186263084412, 'Y': 0.5379433631896973, 'Z': -0.0007389450911432505}, {'X': 0.7172598838806152, 'Y': 0.49702125787734985, 'Z': -0.005346227902919054}, {'X': 0.7156029343605042, 'Y': 0.4580852687358856, 'Z': -0.005621354095637798}]
[{'X': 0.6876572966575623, 'Y': 0.7142642736434937, 'Z': -2.6251153030898422e-05}, {'X': 0.6241094470024109, 'Y': 0.6741018295288086, 'Z': -0.010292969644069672}, {'X': 0.587044358253479, 'Y': 0.6154636144638062, 'Z': -0.005861604120582342}, {'X': 0.5708554983139038, 'Y': 0.5592966079711914, 'Z': -0.00281643308699131}, {'X': 0.5653007626533508, 'Y': 0.5224483013153076, 'Z': 0.003584501100704074}, {'X': 0.6263789534568787, 'Y': 0.5452796816825867, 'Z': 0.024844501167535782}, {'X': 0.6198067665100098, 'Y': 0.4651564359664917, 'Z': 0.00505816051736474}, {'X': 0.6212330460548401, 'Y': 0.4197753071784973, 'Z': -0.008375559002161026}, {'X': 0.6222652196884155, 'Y': 0.37973642349243164, 'Z': -0.012056898325681686}, {'X': 0.6647368669509888, 'Y': 0.5530345439910889, 'Z': 0.014179986901581287}, {'X': 0.6702272295951843, 'Y': 0.4738862216472626, 'Z': -0.03712762892246246}, {'X': 0.6707769632339478, 'Y': 0.4735701382160187, 'Z': -0.09249581396579742}, {'X': 0.6681798100471497, 'Y': 0.4872899651527405, 'Z': -0.11766783893108368}, {'X': 0.7017953395843506, 'Y': 0.5666767954826355, 'Z': 0.0010829605162143707}, {'X': 0.7057415843009949, 'Y': 0.5307396054267883, 'Z': -0.049329161643981934}, {'X': 0.6941258907318115, 'Y': 0.5794004201889038, 'Z': -0.0799630805850029}, {'X': 0.6831302046775818, 'Y': 0.620290994644165, 'Z': -0.07930665463209152}, {'X': 0.7367915511131287, 'Y': 0.5886865854263306, 'Z': -0.011011113412678242}, {'X': 0.7501360774040222, 'Y': 0.5346189737319946, 'Z': -0.02855849824845791}, {'X': 0.7558311820030212, 'Y': 0.4970161020755768, 'Z': -0.040215954184532166}, {'X': 0.7585327625274658, 'Y': 0.4573141038417816, 'Z': -0.0390220507979393}]
[{'X': 0.6832841038703918, 'Y': 0.7024402618408203, 'Z': -3.4181812225142494e-06}, {'X': 0.6249166131019592, 'Y': 0.6711136102676392, 'Z': -0.01735495589673519}, {'X': 0.5924561619758606, 'Y': 0.6102680563926697, 'Z': -0.01478783879429102}, {'X': 0.5804746747016907, 'Y': 0.5563243627548218, 'Z': -0.014673225581645966}, {'X': 0.5705592036247253, 'Y': 0.5144781470298767, 'Z': -0.016154514625668526}, {'X': 0.6296589374542236, 'Y': 0.5424349308013916, 'Z': 0.012206919491291046}, {'X': 0.6239535212516785, 'Y': 0.467041015625, 'Z': -0.014656639657914639}, {'X': 0.624904215335846, 'Y': 0.4202732443809509, 'Z': -0.03674168512225151}, {'X': 0.6272229552268982, 'Y': 0.37546926736831665, 'Z': -0.05080953240394592}, {'X': 0.6684197187423706, 'Y': 0.55027174949646, 'Z': -1.3623515769722871e-05}, {'X': 0.6712619662284851, 'Y': 0.48993852734565735, 'Z': -0.05293566733598709}, {'X': 0.6695553064346313, 'Y': 0.4900776147842407, 'Z': -0.10448694974184036}, {'X': 0.6646026968955994, 'Y': 0.4942094385623932, 'Z': -0.12652356922626495}, {'X': 0.704648494720459, 'Y': 0.5658265948295593, 'Z': -0.016066651791334152}, {'X': 0.7050614356994629, 'Y': 0.5337688326835632, 'Z': -0.07421544194221497}, {'X': 0.6918721199035645, 'Y': 0.5791924595832825, 'Z': -0.10419659316539764}, {'X': 0.6795753836631775, 'Y': 0.6179966926574707, 'Z': -0.1028948575258255}, {'X': 0.7391357421875, 'Y': 0.5904362201690674, 'Z': -0.032832443714141846}, {'X': 0.7475798726081848, 'Y': 0.5442299842834473, 'Z': -0.06026100367307663}, {'X': 0.7532852292060852, 'Y': 0.5101099014282227, 'Z': -0.07442022860050201}, {'X': 0.7552100419998169, 'Y': 0.47116103768348694, 'Z': -0.07615265995264053}]
[{'X': 0.6881083250045776, 'Y': 0.7273136973381042, 'Z': -3.32789022650104e-05}, {'X': 0.6260144710540771, 'Y': 0.6782019138336182, 'Z': -0.013798882253468037}, {'X': 0.5917302966117859, 'Y': 0.6123549938201904, 'Z': -0.01491591241210699}, {'X': 0.5775550603866577, 'Y': 0.5532430410385132, 'Z': -0.016955604776740074}, {'X': 0.5672245621681213, 'Y': 0.5102165937423706, 'Z': -0.021014884114265442}, {'X': 0.6270167827606201, 'Y': 0.5572051405906677, 'Z': 0.009888219647109509}, {'X': 0.6221932172775269, 'Y': 0.4764091968536377, 'Z': -0.010863378643989563}, {'X': 0.6245449185371399, 'Y': 0.4264698624610901, 'Z': -0.025697194039821625}, {'X': 0.6290074586868286, 'Y': 0.380976140499115, 'Z': -0.03075300343334675}, {'X': 0.6666383743286133, 'Y': 0.5642911195755005, 'Z': -0.002168288454413414}, {'X': 0.6672511696815491, 'Y': 0.5000435709953308, 'Z': -0.058070309460163116}, {'X': 0.662327229976654, 'Y': 0.524391233921051, 'Z': -0.1027996614575386}, {'X': 0.6571307182312012, 'Y': 0.5512270331382751, 'Z': -0.1181599497795105}, {'X': 0.7049115300178528, 'Y': 0.5796728134155273, 'Z': -0.016481071710586548}, {'X': 0.7047562003135681, 'Y': 0.5366238355636597, 'Z': -0.0708593800663948}, {'X': 0.6936864852905273, 'Y': 0.5801090002059937, 'Z': -0.10004690289497375}, {'X': 0.6839309930801392, 'Y': 0.6190112233161926, 'Z': -0.10131555050611496}, {'X': 0.7416883707046509, 'Y': 0.6016455292701721, 'Z': -0.030991822481155396}, {'X': 0.7493627071380615, 'Y': 0.5488121509552002, 'Z': -0.056751661002635956}, {'X': 0.7508466839790344, 'Y': 0.514209508895874, 'Z': -0.07220691442489624}, {'X': 0.7484588623046875, 'Y': 0.4787593185901642, 'Z': -0.07774706929922104}]
[{'X': 0.6896315217018127, 'Y': 0.7465378642082214, 'Z': -2.1384566935012117e-05}, {'X': 0.6279405355453491, 'Y': 0.7019625902175903, 'Z': -0.018480800092220306}, {'X': 0.5911558270454407, 'Y': 0.6314499378204346, 'Z': -0.022564606741070747}, {'X': 0.5776394605636597, 'Y': 0.5677574872970581, 'Z': -0.026101019233465195}, {'X': 0.5707088112831116, 'Y': 0.5254570841789246, 'Z': -0.028326643630862236}, {'X': 0.6235520243644714, 'Y': 0.5690891146659851, 'Z': -0.002414017915725708}, {'X': 0.6189083456993103, 'Y': 0.48851609230041504, 'Z': -0.03146469593048096}, {'X': 0.6196922063827515, 'Y': 0.43958038091659546, 'Z': -0.052100248634815216}, {'X': 0.6201266646385193, 'Y': 0.39431360363960266, 'Z': -0.06109097972512245}, {'X': 0.6630769968032837, 'Y': 0.5768727660179138, 'Z': -0.010995887219905853}, {'X': 0.6650986075401306, 'Y': 0.5122408866882324, 'Z': -0.07090707868337631}, {'X': 0.6549122929573059, 'Y': 0.5479939579963684, 'Z': -0.11106143146753311}, {'X': 0.6464198231697083, 'Y': 0.5854787826538086, 'Z': -0.12560029327869415}, {'X': 0.6993688344955444, 'Y': 0.5927187204360962, 'Z': -0.020998068153858185}, {'X': 0.6990814208984375, 'Y': 0.5598694682121277, 'Z': -0.0813518837094307}, {'X': 0.6857911944389343, 'Y': 0.608957827091217, 'Z': -0.10582423955202103}, {'X': 0.6766524314880371, 'Y': 0.646988570690155, 'Z': -0.10292226076126099}, {'X': 0.7339254021644592, 'Y': 0.6146572828292847, 'Z': -0.03187955170869827}, {'X': 0.7410141229629517, 'Y': 0.5608131289482117, 'Z': -0.05910667032003403}, {'X': 0.7413247227668762, 'Y': 0.5260111093521118, 'Z': -0.06829502433538437}, {'X': 0.7404371500015259, 'Y': 0.4888375699520111, 'Z': -0.06564987450838089}]
[{'X': 0.6727871894836426, 'Y': 0.7337180376052856, 'Z': -4.466300379135646e-05}, {'X': 0.6172379851341248, 'Y': 0.7007249593734741, 'Z': -0.014268171973526478}, {'X': 0.5871366858482361, 'Y': 0.6322133541107178, 'Z': -0.016103537753224373}, {'X': 0.573330283164978, 'Y': 0.5751643776893616, 'Z': -0.018471723422408104}, {'X': 0.5540158748626709, 'Y': 0.5428640842437744, 'Z': -0.02128675766289234}, {'X': 0.6173564195632935, 'Y': 0.5673462152481079, 'Z': -0.022235002368688583}, {'X': 0.6124569773674011, 'Y': 0.4889858365058899, 'Z': -0.05227766931056976}, {'X': 0.6114937663078308, 'Y': 0.44463396072387695, 'Z': -0.06869351118803024}, {'X': 0.6095280051231384, 'Y': 0.4039877951145172, 'Z': -0.07585985213518143}, {'X': 0.6542506814002991, 'Y': 0.5771219730377197, 'Z': -0.038054030388593674}, {'X': 0.6571668386459351, 'Y': 0.5295618176460266, 'Z': -0.09932301193475723}, {'X': 0.6471480131149292, 'Y': 0.5635374188423157, 'Z': -0.1395208090543747}, {'X': 0.6359611749649048, 'Y': 0.5921466946601868, 'Z': -0.1568499654531479}, {'X': 0.6895551681518555, 'Y': 0.5954569578170776, 'Z': -0.05437861382961273}, {'X': 0.6851866841316223, 'Y': 0.5865336656570435, 'Z': -0.11738567054271698}, {'X': 0.6680439114570618, 'Y': 0.6365628242492676, 'Z': -0.1427668035030365}, {'X': 0.6536985039710999, 'Y': 0.67112135887146, 'Z': -0.14161249995231628}, {'X': 0.7242956757545471, 'Y': 0.6232621073722839, 'Z': -0.07277970761060715}, {'X': 0.7320376038551331, 'Y': 0.5765573382377625, 'Z': -0.10872074216604233}, {'X': 0.7343650460243225, 'Y': 0.5491611957550049, 'Z': -0.1274646669626236}, {'X': 0.732312798500061, 'Y': 0.5209767818450928, 'Z': -0.13458581268787384}]
[{'X': 0.6821718215942383, 'Y': 0.7529646754264832, 'Z': -4.6872501116013154e-05}, {'X': 0.6219507455825806, 'Y': 0.7075554728507996, 'Z': -0.0062628923915326595}, {'X': 0.5882304310798645, 'Y': 0.6326797008514404, 'Z': -0.00047703293967060745}, {'X': 0.5718507170677185, 'Y': 0.5710464715957642, 'Z': 0.0031390958465635777}, {'X': 0.5510821342468262, 'Y': 0.539590060710907, 'Z': 0.005311083514243364}, {'X': 0.6132471561431885, 'Y': 0.5813158750534058, 'Z': 0.013387667015194893}, {'X': 0.6032867431640625, 'Y': 0.5082701444625854, 'Z': -0.010956247337162495}, {'X': 0.6035674214363098, 'Y': 0.46176862716674805, 'Z': -0.02592409960925579}, {'X': 0.6021409630775452, 'Y': 0.414400577545166, 'Z': -0.032226283103227615}, {'X': 0.6512311697006226, 'Y': 0.5886905193328857, 'Z': 0.0008768787956796587}, {'X': 0.6511598229408264, 'Y': 0.5326652526855469, 'Z': -0.056059326976537704}, {'X': 0.6417752504348755, 'Y': 0.559644877910614, 'Z': -0.09864097088575363}, {'X': 0.6332073211669922, 'Y': 0.5863685011863708, 'Z': -0.11624158918857574}, {'X': 0.6868518590927124, 'Y': 0.6031506657600403, 'Z': -0.01315646804869175}, {'X': 0.6833952069282532, 'Y': 0.5857674479484558, 'Z': -0.07277627289295197}, {'X': 0.6676563024520874, 'Y': 0.6405223608016968, 'Z': -0.09791535884141922}, {'X': 0.6554694771766663, 'Y': 0.6796091794967651, 'Z': -0.09400419890880585}, {'X': 0.7226594686508179, 'Y': 0.6263759136199951, 'Z': -0.02769503742456436}, {'X': 0.7258882522583008, 'Y': 0.5805947780609131, 'Z': -0.05759616941213608}, {'X': 0.7208604216575623, 'Y': 0.5581769347190857, 'Z': -0.07112862914800644}, {'X': 0.7140249013900757, 'Y': 0.5329704880714417, 'Z': -0.07057598233222961}]
[{'X': 0.6821718215942383, 'Y': 0.7529646754264832, 'Z': -4.6872501116013154e-05}, {'X': 0.6219507455825806, 'Y': 0.7075554728507996, 'Z': -0.0062628923915326595}, {'X': 0.5882304310798645, 'Y': 0.6326797008514404, 'Z': -0.00047703293967060745}, {'X': 0.5718507170677185, 'Y': 0.5710464715957642, 'Z': 0.0031390958465635777}, {'X': 0.5510821342468262, 'Y': 0.539590060710907, 'Z': 0.005311083514243364}, {'X': 0.6132471561431885, 'Y': 0.5813158750534058, 'Z': 0.013387667015194893}, {'X': 0.6032867431640625, 'Y': 0.5082701444625854, 'Z': -0.010956247337162495}, {'X': 0.6035674214363098, 'Y': 0.46176862716674805, 'Z': -0.02592409960925579}, {'X': 0.6021409630775452, 'Y': 0.414400577545166, 'Z': -0.032226283103227615}, {'X': 0.6512311697006226, 'Y': 0.5886905193328857, 'Z': 0.0008768787956796587}, {'X': 0.6511598229408264, 'Y': 0.5326652526855469, 'Z': -0.056059326976537704}, {'X': 0.6417752504348755, 'Y': 0.559644877910614, 'Z': -0.09864097088575363}, {'X': 0.6332073211669922, 'Y': 0.5863685011863708, 'Z': -0.11624158918857574}, {'X': 0.6868518590927124, 'Y': 0.6031506657600403, 'Z': -0.01315646804869175}, {'X': 0.6833952069282532, 'Y': 0.5857674479484558, 'Z': -0.07277627289295197}, {'X': 0.6676563024520874, 'Y': 0.6405223608016968, 'Z': -0.09791535884141922}, {'X': 0.6554694771766663, 'Y': 0.6796091794967651, 'Z': -0.09400419890880585}, {'X': 0.7226594686508179, 'Y': 0.6263759136199951, 'Z': -0.02769503742456436}, {'X': 0.7258882522583008, 'Y': 0.5805947780609131, 'Z': -0.05759616941213608}, {'X': 0.7208604216575623, 'Y': 0.5581769347190857, 'Z': -0.07112862914800644}, {'X': 0.7140249013900757, 'Y': 0.5329704880714417, 'Z': -0.07057598233222961}]
[{'X': 0.6687501668930054, 'Y': 0.742988109588623, 'Z': -8.235860877903178e-05}, {'X': 0.6216667890548706, 'Y': 0.701124906539917, 'Z': -0.010862801223993301}, {'X': 0.5883859395980835, 'Y': 0.6351320147514343, 'Z': -0.024996282532811165}, {'X': 0.5684346556663513, 'Y': 0.5841727256774902, 'Z': -0.04106612876057625}, {'X': 0.5442138314247131, 'Y': 0.5529077649116516, 'Z': -0.060681819915771484}, {'X': 0.6073085069656372, 'Y': 0.6083216667175293, 'Z': -0.08567707985639572}, {'X': 0.593328058719635, 'Y': 0.534914493560791, 'Z': -0.14046406745910645}, {'X': 0.5936221480369568, 'Y': 0.4787336587905884, 'Z': -0.17171785235404968}, {'X': 0.5945029854774475, 'Y': 0.42680734395980835, 'Z': -0.19119279086589813}, {'X': 0.6418459415435791, 'Y': 0.6133622527122498, 'Z': -0.10533902049064636}, {'X': 0.6377390623092651, 'Y': 0.5621598958969116, 'Z': -0.18215462565422058}, {'X': 0.6312286853790283, 'Y': 0.5549063682556152, 'Z': -0.21629327535629272}, {'X': 0.622167706489563, 'Y': 0.5461858510971069, 'Z': -0.23605109751224518}, {'X': 0.678756833076477, 'Y': 0.6301019191741943, 'Z': -0.12211640179157257}, {'X': 0.6761722564697266, 'Y': 0.5912878513336182, 'Z': -0.1898157000541687}, {'X': 0.6574224829673767, 'Y': 0.6290890574455261, 'Z': -0.19274725019931793}, {'X': 0.6383076906204224, 'Y': 0.6583372950553894, 'Z': -0.18336084485054016}, {'X': 0.7157145738601685, 'Y': 0.6557966470718384, 'Z': -0.14023877680301666}, {'X': 0.7207435965538025, 'Y': 0.6043296456336975, 'Z': -0.18697798252105713}, {'X': 0.7205841541290283, 'Y': 0.5717594623565674, 'Z': -0.20856960117816925}, {'X': 0.7150499820709229, 'Y': 0.5351061820983887, 'Z': -0.2237856090068817}]
[{'X': 0.6878795027732849, 'Y': 0.7714067697525024, 'Z': -6.545854557771236e-05}, {'X': 0.6286864876747131, 'Y': 0.7197109460830688, 'Z': -0.0012012901715934277}, {'X': 0.5874082446098328, 'Y': 0.6367216110229492, 'Z': -0.00017922378901857883}, {'X': 0.5660420060157776, 'Y': 0.573934018611908, 'Z': -0.003766298294067383}, {'X': 0.5406258702278137, 'Y': 0.5459615588188171, 'Z': -0.006588568910956383}, {'X': 0.6035841703414917, 'Y': 0.5994025468826294, 'Z': -0.004945933353155851}, {'X': 0.5950287580490112, 'Y': 0.520063042640686, 'Z': -0.03455628082156181}, {'X': 0.5952154397964478, 'Y': 0.4692191183567047, 'Z': -0.04801871255040169}, {'X': 0.5937942266464233, 'Y': 0.4193728566169739, 'Z': -0.05199722573161125}, {'X': 0.6414040923118591, 'Y': 0.6074384450912476, 'Z': -0.022602267563343048}, {'X': 0.6381763815879822, 'Y': 0.5369825959205627, 'Z': -0.09313331544399261}, {'X': 0.6314944624900818, 'Y': 0.5517327785491943, 'Z': -0.13793250918388367}, {'X': 0.6270538568496704, 'Y': 0.5683403015136719, 'Z': -0.15467111766338348}, {'X': 0.6801469922065735, 'Y': 0.6225121021270752, 'Z': -0.04035042226314545}, {'X': 0.673577070236206, 'Y': 0.5822631120681763, 'Z': -0.10958550125360489}, {'X': 0.6620365977287292, 'Y': 0.6300643682479858, 'Z': -0.1249380111694336}, {'X': 0.6537541747093201, 'Y': 0.6645856499671936, 'Z': -0.11188586056232452}, {'X': 0.720764696598053, 'Y': 0.6449306011199951, 'Z': -0.05639800801873207}, {'X': 0.7167643308639526, 'Y': 0.5885271430015564, 'Z': -0.09200701117515564}, {'X': 0.711066484451294, 'Y': 0.5585280656814575, 'Z': -0.10467534512281418}, {'X': 0.7047650814056396, 'Y': 0.5261075496673584, 'Z': -0.104132741689682}]
[{'X': 0.6738362908363342, 'Y': 0.7592158913612366, 'Z': -5.2993847930338234e-05}, {'X': 0.6162336468696594, 'Y': 0.7130517959594727, 'Z': -0.004455060698091984}, {'X': 0.5778540968894958, 'Y': 0.6372030377388, 'Z': -0.005123392678797245}, {'X': 0.5596262216567993, 'Y': 0.5773601531982422, 'Z': -0.009533068165183067}, {'X': 0.5365462899208069, 'Y': 0.5446904301643372, 'Z': -0.014605789445340633}, {'X': 0.6016075015068054, 'Y': 0.5993187427520752, 'Z': -0.024337569251656532}, {'X': 0.5909282565116882, 'Y': 0.5211619734764099, 'Z': -0.06228892132639885}, {'X': 0.5922720432281494, 'Y': 0.4706112742424011, 'Z': -0.08709126710891724}, {'X': 0.5919022560119629, 'Y': 0.4180828332901001, 'Z': -0.10057695209980011}, {'X': 0.6395356059074402, 'Y': 0.6061647534370422, 'Z': -0.04011835157871246}, {'X': 0.6335361003875732, 'Y': 0.5471630692481995, 'Z': -0.11458581686019897}, {'X': 0.6281012892723083, 'Y': 0.5425047278404236, 'Z': -0.1690654754638672}, {'X': 0.6196100115776062, 'Y': 0.5357556343078613, 'Z': -0.1982937604188919}, {'X': 0.6794638633728027, 'Y': 0.6213556528091431, 'Z': -0.05458743870258331}, {'X': 0.6715598106384277, 'Y': 0.57672119140625, 'Z': -0.12045525759458542}, {'X': 0.6577796339988708, 'Y': 0.620538055896759, 'Z': -0.14318783581256866}, {'X': 0.644666850566864, 'Y': 0.6546041369438171, 'Z': -0.13957418501377106}, {'X': 0.7200617790222168, 'Y': 0.6445669531822205, 'Z': -0.06761390715837479}, {'X': 0.7139243483543396, 'Y': 0.5894168019294739, 'Z': -0.10121972113847733}, {'X': 0.7060680389404297, 'Y': 0.5618396997451782, 'Z': -0.11636558175086975}, {'X': 0.6952254772186279, 'Y': 0.5311611890792847, 'Z': -0.12192186713218689}]
[{'X': 0.6435575485229492, 'Y': 0.719792902469635, 'Z': -4.510167855187319e-05}, {'X': 0.59676194190979, 'Y': 0.6808568835258484, 'Z': -0.02067306824028492}, {'X': 0.5701570510864258, 'Y': 0.6199026107788086, 'Z': -0.03739292174577713}, {'X': 0.5567964911460876, 'Y': 0.5722418427467346, 'Z': -0.05242281034588814}, {'X': 0.5356965661048889, 'Y': 0.5421816110610962, 'Z': -0.06897416710853577}, {'X': 0.5983405113220215, 'Y': 0.5814181566238403, 'Z': -0.07871237397193909}, {'X': 0.589333176612854, 'Y': 0.511968731880188, 'Z': -0.13049405813217163}, {'X': 0.5905318260192871, 'Y': 0.4664574861526489, 'Z': -0.16090638935565948}, {'X': 0.5889796614646912, 'Y': 0.41780322790145874, 'Z': -0.1810237169265747}, {'X': 0.6328060626983643, 'Y': 0.5905491709709167, 'Z': -0.09054052084684372}, {'X': 0.6329264640808105, 'Y': 0.5509528517723083, 'Z': -0.16986118257045746}, {'X': 0.6268090009689331, 'Y': 0.5382066369056702, 'Z': -0.21812713146209717}, {'X': 0.6156900525093079, 'Y': 0.517179012298584, 'Z': -0.24827124178409576}, {'X': 0.6664474010467529, 'Y': 0.6065267324447632, 'Z': -0.10060560703277588}, {'X': 0.6666762232780457, 'Y': 0.5923705697059631, 'Z': -0.16562561690807343}, {'X': 0.6480693221092224, 'Y': 0.633934497833252, 'Z': -0.1678474396467209}, {'X': 0.6300984025001526, 'Y': 0.6624891757965088, 'Z': -0.1561807245016098}, {'X': 0.6979864835739136, 'Y': 0.6308577656745911, 'Z': -0.11212668567895889}, {'X': 0.7047030329704285, 'Y': 0.5846947431564331, 'Z': -0.15299823880195618}, {'X': 0.7040814757347107, 'Y': 0.5575175881385803, 'Z': -0.16914191842079163}, {'X': 0.6993147134780884, 'Y': 0.5286726355552673, 'Z': -0.1776876151561737}]
[{'X': 0.6580228805541992, 'Y': 0.727587103843689, 'Z': -3.493851545499638e-05}, {'X': 0.6076650023460388, 'Y': 0.6927977204322815, 'Z': -0.014041516929864883}, {'X': 0.575797975063324, 'Y': 0.6274323463439941, 'Z': -0.029000738635659218}, {'X': 0.5604248642921448, 'Y': 0.5746607184410095, 'Z': -0.04472397267818451}, {'X': 0.538465678691864, 'Y': 0.5389142632484436, 'Z': -0.06377441436052322}, {'X': 0.5940370559692383, 'Y': 0.5866461992263794, 'Z': -0.06797844916582108}, {'X': 0.5846061110496521, 'Y': 0.5156421065330505, 'Z': -0.11502303928136826}, {'X': 0.5859509706497192, 'Y': 0.467546284198761, 'Z': -0.14290685951709747}, {'X': 0.5858615040779114, 'Y': 0.4189915060997009, 'Z': -0.1580837368965149}, {'X': 0.6313197612762451, 'Y': 0.5929542183876038, 'Z': -0.08457674831151962}, {'X': 0.6272683143615723, 'Y': 0.5477765202522278, 'Z': -0.1626216024160385}, {'X': 0.6200630068778992, 'Y': 0.5342612266540527, 'Z': -0.20902448892593384}, {'X': 0.6099410057067871, 'Y': 0.5147184133529663, 'Z': -0.23544394969940186}, {'X': 0.669162929058075, 'Y': 0.6083847284317017, 'Z': -0.10042531043291092}, {'X': 0.6652012467384338, 'Y': 0.5873687863349915, 'Z': -0.16926395893096924}, {'X': 0.6499823331832886, 'Y': 0.6270973086357117, 'Z': -0.18290044367313385}, {'X': 0.6350486874580383, 'Y': 0.653495728969574, 'Z': -0.17695841193199158}, {'X': 0.7058319449424744, 'Y': 0.6345489025115967, 'Z': -0.11588136851787567}, {'X': 0.7071533203125, 'Y': 0.5883514881134033, 'Z': -0.15480352938175201}, {'X': 0.700313925743103, 'Y': 0.5635090470314026, 'Z': -0.16791486740112305}, {'X': 0.6888474225997925, 'Y': 0.5359689593315125, 'Z': -0.17410214245319366}]
