[{'X': 0.7681333422660828, 'Y': 0.7025385499000549, 'Z': -5.864857666892931e-05}, {'X': 0.6902652382850647, 'Y': 0.667601466178894, 'Z': -0.00966116413474083}, {'X': 0.6438097953796387, 'Y': 0.5954975485801697, 'Z': 0.0032083839178085327}, {'X': 0.6195172071456909, 'Y': 0.5161956548690796, 'Z': 0.008368944749236107}, {'X': 0.599920392036438, 'Y': 0.45993709564208984, 'Z': 0.014969732612371445}, {'X': 0.6671477556228638, 'Y': 0.5262308120727539, 'Z': 0.0574357807636261}, {'X': 0.6395205855369568, 'Y': 0.4380575716495514, 'Z': 0.0643497034907341}, {'X': 0.6261545419692993, 'Y': 0.3839802145957947, 'Z': 0.05878479778766632}, {'X': 0.6166121363639832, 'Y': 0.3362119197845459, 'Z': 0.05077899619936943}, {'X': 0.7057083249092102, 'Y': 0.5069298148155212, 'Z': 0.051536865532398224}, {'X': 0.6808499693870544, 'Y': 0.4092528820037842, 'Z': 0.0663108229637146}, {'X': 0.666347861289978, 'Y': 0.35106831789016724, 'Z': 0.04599549248814583}, {'X': 0.6549727320671082, 'Y': 0.29919177293777466, 'Z': 0.028349094092845917}, {'X': 0.7473676204681396, 'Y': 0.5027357935905457, 'Z': 0.03941112011671066}, {'X': 0.7307131290435791, 'Y': 0.4121810495853424, 'Z': 0.04837841913104057}, {'X': 0.7179820537567139, 'Y': 0.35729163885116577, 'Z': 0.02904037944972515}, {'X': 0.705825924873352, 'Y': 0.31036514043807983, 'Z': 0.012511104345321655}, {'X': 0.7915762662887573, 'Y': 0.5108955502510071, 'Z': 0.025667697191238403}, {'X': 0.7879191040992737, 'Y': 0.4382665157318115, 'Z': 0.022382190451025963}, {'X': 0.7816758155822754, 'Y': 0.39039382338523865, 'Z': 0.011186081916093826}, {'X': 0.7709658145904541, 'Y': 0.3449587821960449, 'Z': 0.003121312242001295}]
[{'X': 0.8033336400985718, 'Y': 0.6111114025115967, 'Z': -9.766560106072575e-05}, {'X': 0.7244126200675964, 'Y': 0.5842767953872681, 'Z': 0.010969423688948154}, {'X': 0.660742461681366, 'Y': 0.5241042375564575, 'Z': 0.03864094242453575}, {'X': 0.6391708254814148, 'Y': 0.45324012637138367, 'Z': 0.06113213300704956}, {'X': 0.665848970413208, 'Y': 0.4214795231819153, 'Z': 0.09131027013063431}, {'X': 0.6916186213493347, 'Y': 0.46349555253982544, 'Z': 0.10637357085943222}, {'X': 0.6691557168960571, 'Y': 0.39436614513397217, 'Z': 0.10027500987052917}, {'X': 0.6656718850135803, 'Y': 0.4030058979988098, 'Z': 0.0705367773771286}, {'X': 0.6739544868469238, 'Y': 0.43093517422676086, 'Z': 0.048939064145088196}, {'X': 0.7265149354934692, 'Y': 0.44642916321754456, 'Z': 0.09238575398921967}, {'X': 0.7069213390350342, 'Y': 0.363962858915329, 'Z': 0.0812072828412056}, {'X': 0.6965523362159729, 'Y': 0.3752804398536682, 'Z': 0.040790949016809464}, {'X': 0.7037737369537354, 'Y': 0.4165534973144531, 'Z': 0.02016569674015045}, {'X': 0.765195906162262, 'Y': 0.4468088448047638, 'Z': 0.0723661482334137}, {'X': 0.7494922280311584, 'Y': 0.3680369257926941, 'Z': 0.048844706267118454}, {'X': 0.738764762878418, 'Y': 0.3979119062423706, 'Z': 0.01062969770282507}, {'X': 0.7400672435760498, 'Y': 0.43919673562049866, 'Z': -0.0034759165719151497}, {'X': 0.8055962324142456, 'Y': 0.4574941396713257, 'Z': 0.05340627580881119}, {'X': 0.789345920085907, 'Y': 0.43213120102882385, 'Z': 0.02742462232708931}, {'X': 0.7798250317573547, 'Y': 0.46612319350242615, 'Z': 0.004621843807399273}, {'X': 0.7776703238487244, 'Y': 0.5021072626113892, 'Z': -0.0040306150913238525}]
[{'X': 0.8081316947937012, 'Y': 0.6274048089981079, 'Z': -5.608572973869741e-05}, {'X': 0.7208158373832703, 'Y': 0.5875996351242065, 'Z': 0.004843533039093018}, {'X': 0.6603212952613831, 'Y': 0.518703043460846, 'Z': 0.02740457095205784}, {'X': 0.6391456723213196, 'Y': 0.44798070192337036, 'Z': 0.04369857534766197}, {'X': 0.6644743084907532, 'Y': 0.41385334730148315, 'Z': 0.07198825478553772}, {'X': 0.6905207633972168, 'Y': 0.46702438592910767, 'Z': 0.0961463451385498}, {'X': 0.6683143377304077, 'Y': 0.39046213030815125, 'Z': 0.09168657660484314}, {'X': 0.6703009605407715, 'Y': 0.40833067893981934, 'Z': 0.07209104299545288}, {'X': 0.6793087124824524, 'Y': 0.43867242336273193, 'Z': 0.05840665102005005}, {'X': 0.7272472381591797, 'Y': 0.4516873061656952, 'Z': 0.08345632255077362}, {'X': 0.7086203098297119, 'Y': 0.35674548149108887, 'Z': 0.06665971875190735}, {'X': 0.7055086493492126, 'Y': 0.3833080530166626, 'Z': 0.025178954005241394}, {'X': 0.7140663266181946, 'Y': 0.42851942777633667, 'Z': 0.006427026353776455}, {'X': 0.7647787928581238, 'Y': 0.4527367353439331, 'Z': 0.06492629647254944}, {'X': 0.7524853348731995, 'Y': 0.3682619631290436, 'Z': 0.04154783859848976}, {'X': 0.7443476915359497, 'Y': 0.4162467122077942, 'Z': 0.007709466852247715}, {'X': 0.7448773980140686, 'Y': 0.4627487063407898, 'Z': -0.0009483795729465783}, {'X': 0.8043209314346313, 'Y': 0.46719542145729065, 'Z': 0.04881175234913826}, {'X': 0.7918050289154053, 'Y': 0.43637821078300476, 'Z': 0.024628441780805588}, {'X': 0.7812643051147461, 'Y': 0.48051542043685913, 'Z': 0.0051734838634729385}, {'X': 0.7766957879066467, 'Y': 0.5193473696708679, 'Z': 0.0022186178248375654}]
[{'X': 0.8094462156295776, 'Y': 0.6520810127258301, 'Z': -4.682274811784737e-05}, {'X': 0.7239417433738708, 'Y': 0.6060816645622253, 'Z': 0.004304386209696531}, {'X': 0.6630625128746033, 'Y': 0.5295435786247253, 'Z': 0.015161306597292423}, {'X': 0.6410512328147888, 'Y': 0.45171451568603516, 'Z': 0.01995020918548107}, {'X': 0.674129843711853, 'Y': 0.41576117277145386, 'Z': 0.031006118282675743}, {'X': 0.6968375444412231, 'Y': 0.4699937105178833, 'Z': 0.072545126080513}, {'X': 0.6793744564056396, 'Y': 0.385445237159729, 'Z': 0.06921733170747757}, {'X': 0.6739353537559509, 'Y': 0.4089506268501282, 'Z': 0.05471232160925865}, {'X': 0.6795727610588074, 'Y': 0.44115787744522095, 'Z': 0.04847841337323189}, {'X': 0.7338745594024658, 'Y': 0.46258345246315, 'Z': 0.05939247086644173}, {'X': 0.7197367548942566, 'Y': 0.3673941493034363, 'Z': 0.04410812631249428}, {'X': 0.7109646797180176, 'Y': 0.40387487411499023, 'Z': 0.008395305834710598}, {'X': 0.7157411575317383, 'Y': 0.4483369290828705, 'Z': -0.0053998203948140144}, {'X': 0.7708610892295837, 'Y': 0.46901240944862366, 'Z': 0.04217936843633652}, {'X': 0.7589676380157471, 'Y': 0.3947386145591736, 'Z': 0.023302849382162094}, {'X': 0.7471672892570496, 'Y': 0.44767192006111145, 'Z': -0.000589063623920083}, {'X': 0.7479286789894104, 'Y': 0.4920462369918823, 'Z': -0.00725068524479866}, {'X': 0.8096397519111633, 'Y': 0.48612138628959656, 'Z': 0.02632792666554451}, {'X': 0.7952920198440552, 'Y': 0.44612425565719604, 'Z': 0.013825970701873302}, {'X': 0.7811846733093262, 'Y': 0.4898916482925415, 'Z': 0.0035232878290116787}, {'X': 0.775685727596283, 'Y': 0.528325617313385, 'Z': 0.003340683411806822}]
[{'X': 0.7987573742866516, 'Y': 0.6634807586669922, 'Z': -5.3750904044136405e-05}, {'X': 0.7195839881896973, 'Y': 0.6153129935264587, 'Z': 0.003989724442362785}, {'X': 0.6623163819313049, 'Y': 0.537524938583374, 'Z': 0.01672932133078575}, {'X': 0.6484853029251099, 'Y': 0.4670313596725464, 'Z': 0.02319420874118805}, {'X': 0.6753265261650085, 'Y': 0.4350453019142151, 'Z': 0.036833833903074265}, {'X': 0.687200665473938, 'Y': 0.48389163613319397, 'Z': 0.05834350734949112}, {'X': 0.6673405766487122, 'Y': 0.40764403343200684, 'Z': 0.04827158525586128}, {'X': 0.6663541793823242, 'Y': 0.4286729395389557, 'Z': 0.026491550728678703}, {'X': 0.6716347932815552, 'Y': 0.4574049115180969, 'Z': 0.009967047721147537}, {'X': 0.7245631217956543, 'Y': 0.4749819040298462, 'Z': 0.04335322976112366}, {'X': 0.7080591917037964, 'Y': 0.38520878553390503, 'Z': 0.01919272541999817}, {'X': 0.7036811113357544, 'Y': 0.4132252037525177, 'Z': -0.02482985332608223}, {'X': 0.7089993357658386, 'Y': 0.45272502303123474, 'Z': -0.04774187132716179}, {'X': 0.7633801698684692, 'Y': 0.4808388948440552, 'Z': 0.024408143013715744}, {'X': 0.7503505945205688, 'Y': 0.4016195237636566, 'Z': -0.00048287969548255205}, {'X': 0.7408537268638611, 'Y': 0.44346821308135986, 'Z': -0.03171645477414131}, {'X': 0.7400252223014832, 'Y': 0.48401036858558655, 'Z': -0.04458770900964737}, {'X': 0.8063036799430847, 'Y': 0.4984179735183716, 'Z': 0.008026370778679848}, {'X': 0.7929481267929077, 'Y': 0.46052852272987366, 'Z': -0.011351984925568104}, {'X': 0.7809496521949768, 'Y': 0.4975913166999817, 'Z': -0.027508661150932312}, {'X': 0.7754724621772766, 'Y': 0.5336812734603882, 'Z': -0.034055471420288086}]
[{'X': 0.8007605671882629, 'Y': 0.6887930631637573, 'Z': -9.590517584001645e-05}, {'X': 0.7288476228713989, 'Y': 0.6449118256568909, 'Z': -0.014874637126922607}, {'X': 0.6754859089851379, 'Y': 0.5635390877723694, 'Z': -0.016941078007221222}, {'X': 0.675905704498291, 'Y': 0.4938713610172272, 'Z': -0.0181482695043087}, {'X': 0.7024607062339783, 'Y': 0.4617910385131836, 'Z': -0.003484437009319663}, {'X': 0.6779879331588745, 'Y': 0.5075411796569824, 'Z': 0.005569966044276953}, {'X': 0.6587655544281006, 'Y': 0.43039625883102417, 'Z': -0.027876799926161766}, {'X': 0.6549203991889954, 'Y': 0.44041481614112854, 'Z': -0.062414657324552536}, {'X': 0.6556839346885681, 'Y': 0.46451088786125183, 'Z': -0.09003815054893494}, {'X': 0.7173796892166138, 'Y': 0.49333837628364563, 'Z': -0.00842345878481865}, {'X': 0.6938965320587158, 'Y': 0.40276533365249634, 'Z': -0.05948846787214279}, {'X': 0.6896962523460388, 'Y': 0.42797771096229553, 'Z': -0.10917739570140839}, {'X': 0.6917611956596375, 'Y': 0.4687306880950928, 'Z': -0.13538748025894165}, {'X': 0.7611309289932251, 'Y': 0.4990406036376953, 'Z': -0.026371395215392113}, {'X': 0.7431027293205261, 'Y': 0.4222690165042877, 'Z': -0.07380495220422745}, {'X': 0.7323237061500549, 'Y': 0.4592946469783783, 'Z': -0.10850977152585983}, {'X': 0.7279953956604004, 'Y': 0.4969186782836914, 'Z': -0.12211494892835617}, {'X': 0.8088704943656921, 'Y': 0.5202512145042419, 'Z': -0.04482496902346611}, {'X': 0.7878344655036926, 'Y': 0.48687073588371277, 'Z': -0.07566960901021957}, {'X': 0.7667374610900879, 'Y': 0.5153027772903442, 'Z': -0.09933494031429291}, {'X': 0.7522280216217041, 'Y': 0.541885495185852, 'Z': -0.11070927232503891}]
[{'X': 0.7932223677635193, 'Y': 0.7152438163757324, 'Z': -9.460268483962864e-05}, {'X': 0.7184751033782959, 'Y': 0.659141480922699, 'Z': -0.0020788381807506084}, {'X': 0.6606367230415344, 'Y': 0.5756465792655945, 'Z': -0.008079706691205502}, {'X': 0.6405174136161804, 'Y': 0.5007884502410889, 'Z': -0.019720301032066345}, {'X': 0.6601320505142212, 'Y': 0.459404855966568, 'Z': -0.02599542774260044}, {'X': 0.6920251846313477, 'Y': 0.5167762041091919, 'Z': 0.003412126563489437}, {'X': 0.6693131923675537, 'Y': 0.43601465225219727, 'Z': -0.028243018314242363}, {'X': 0.652684211730957, 'Y': 0.4449405074119568, 'Z': -0.05742913857102394}, {'X': 0.6458837985992432, 'Y': 0.4644208550453186, 'Z': -0.07811402529478073}, {'X': 0.7280463576316833, 'Y': 0.5135437250137329, 'Z': -0.01870710961520672}, {'X': 0.7048640251159668, 'Y': 0.42437177896499634, 'Z': -0.07029835134744644}, {'X': 0.6843616962432861, 'Y': 0.44514670968055725, 'Z': -0.12211593240499496}, {'X': 0.6773009300231934, 'Y': 0.4810408651828766, 'Z': -0.15395458042621613}, {'X': 0.7676924467086792, 'Y': 0.5272020697593689, 'Z': -0.043286699801683426}, {'X': 0.7465099096298218, 'Y': 0.4637289345264435, 'Z': -0.09703031927347183}, {'X': 0.723360538482666, 'Y': 0.4969145655632019, 'Z': -0.13403357565402985}, {'X': 0.7116265892982483, 'Y': 0.5316122770309448, 'Z': -0.1504049450159073}, {'X': 0.8111823797225952, 'Y': 0.5542910695075989, 'Z': -0.06538026034832001}, {'X': 0.7885712385177612, 'Y': 0.5202466249465942, 'Z': -0.1007494106888771}, {'X': 0.7619836926460266, 'Y': 0.5439699292182922, 'Z': -0.12227959930896759}, {'X': 0.7430304288864136, 'Y': 0.5721489787101746, 'Z': -0.13128894567489624}]
[{'X': 0.7824304103851318, 'Y': 0.7226383090019226, 'Z': -7.381326577160507e-05}, {'X': 0.707718014717102, 'Y': 0.6634575128555298, 'Z': 0.006806995719671249}, {'X': 0.6525047421455383, 'Y': 0.5762140154838562, 'Z': 0.003365029813721776}, {'X': 0.6296996474266052, 'Y': 0.50138258934021, 'Z': -0.00984583143144846}, {'X': 0.6310839653015137, 'Y': 0.44788968563079834, 'Z': -0.024822194129228592}, {'X': 0.6944206953048706, 'Y': 0.5252937078475952, 'Z': 0.011330186389386654}, {'X': 0.6774336099624634, 'Y': 0.44960612058639526, 'Z': -0.0239242110401392}, {'X': 0.6614725589752197, 'Y': 0.45653679966926575, 'Z': -0.054775264114141464}, {'X': 0.6501812934875488, 'Y': 0.47315800189971924, 'Z': -0.07701944559812546}, {'X': 0.7299020290374756, 'Y': 0.5243105292320251, 'Z': -0.013223997317254543}, {'X': 0.7088871598243713, 'Y': 0.4456930160522461, 'Z': -0.06692302227020264}, {'X': 0.6824703812599182, 'Y': 0.45808619260787964, 'Z': -0.11925576627254486}, {'X': 0.665533185005188, 'Y': 0.4863782823085785, 'Z': -0.15151584148406982}, {'X': 0.7688367962837219, 'Y': 0.5400025248527527, 'Z': -0.03954391926527023}, {'X': 0.7487382888793945, 'Y': 0.47527310252189636, 'Z': -0.09485937654972076}, {'X': 0.7196769714355469, 'Y': 0.5001012682914734, 'Z': -0.13844028115272522}, {'X': 0.6988059282302856, 'Y': 0.5337575078010559, 'Z': -0.1595156043767929}, {'X': 0.812233567237854, 'Y': 0.5682175159454346, 'Z': -0.06285520642995834}, {'X': 0.7907924652099609, 'Y': 0.5321176648139954, 'Z': -0.10624305158853531}, {'X': 0.7623122334480286, 'Y': 0.5539019703865051, 'Z': -0.13259649276733398}, {'X': 0.7387855052947998, 'Y': 0.5841007828712463, 'Z': -0.14571310579776764}]
[{'X': 0.7833288908004761, 'Y': 0.7150188684463501, 'Z': -6.483079778263345e-05}, {'X': 0.7084379196166992, 'Y': 0.6751071214675903, 'Z': 0.0016481009079143405}, {'X': 0.6527377367019653, 'Y': 0.5911620259284973, 'Z': 0.001412992482073605}, {'X': 0.6310920119285583, 'Y': 0.5165923237800598, 'Z': -0.004894137382507324}, {'X': 0.6336679458618164, 'Y': 0.4654955565929413, 'Z': -0.014687931165099144}, {'X': 0.6882117390632629, 'Y': 0.5346077084541321, 'Z': 0.01953096315264702}, {'X': 0.6649658679962158, 'Y': 0.4662742614746094, 'Z': -0.017021747305989265}, {'X': 0.6499423384666443, 'Y': 0.46594274044036865, 'Z': -0.05490776523947716}, {'X': 0.6415373086929321, 'Y': 0.4823935031890869, 'Z': -0.08346666395664215}, {'X': 0.7227397561073303, 'Y': 0.5240171551704407, 'Z': 0.0007571614696644247}, {'X': 0.6938728094100952, 'Y': 0.4483916163444519, 'Z': -0.05077603459358215}, {'X': 0.6690158247947693, 'Y': 0.450991153717041, 'Z': -0.10095904022455215}, {'X': 0.6558487415313721, 'Y': 0.4772527515888214, 'Z': -0.13513027131557465}, {'X': 0.7613447308540344, 'Y': 0.5330484509468079, 'Z': -0.02087542787194252}, {'X': 0.736219584941864, 'Y': 0.4623626172542572, 'Z': -0.07927132397890091}, {'X': 0.7088106274604797, 'Y': 0.4771278500556946, 'Z': -0.12944428622722626}, {'X': 0.6892248392105103, 'Y': 0.5058411955833435, 'Z': -0.15495772659778595}, {'X': 0.8031601309776306, 'Y': 0.5547711253166199, 'Z': -0.040676314383745193}, {'X': 0.7723501324653625, 'Y': 0.5351114869117737, 'Z': -0.09343898296356201}, {'X': 0.7465948462486267, 'Y': 0.5645437240600586, 'Z': -0.12656636536121368}, {'X': 0.7274818420410156, 'Y': 0.5989775657653809, 'Z': -0.14708204567432404}]
[{'X': 0.7815717458724976, 'Y': 0.717923104763031, 'Z': -9.666327241575345e-05}, {'X': 0.7099291682243347, 'Y': 0.6759479641914368, 'Z': -0.0036023033317178488}, {'X': 0.6487234234809875, 'Y': 0.5900170803070068, 'Z': -0.006493489723652601}, {'X': 0.6267866492271423, 'Y': 0.5072647929191589, 'Z': -0.012767141684889793}, {'X': 0.645494818687439, 'Y': 0.4577823281288147, 'Z': -0.019638221710920334}, {'X': 0.6823585629463196, 'Y': 0.5316950082778931, 'Z': 0.010325653478503227}, {'X': 0.6567058563232422, 'Y': 0.46149298548698425, 'Z': -0.02533969283103943}, {'X': 0.6494030356407166, 'Y': 0.47678107023239136, 'Z': -0.05539105087518692}, {'X': 0.6519875526428223, 'Y': 0.5009732842445374, 'Z': -0.07835035771131516}, {'X': 0.7174240946769714, 'Y': 0.5213302373886108, 'Z': -0.00828420091420412}, {'X': 0.6853270530700684, 'Y': 0.4412287473678589, 'Z': -0.05982733145356178}, {'X': 0.6677464246749878, 'Y': 0.46295443177223206, 'Z': -0.10482551157474518}, {'X': 0.667576789855957, 'Y': 0.5006948709487915, 'Z': -0.13377989828586578}, {'X': 0.7565439343452454, 'Y': 0.529413104057312, 'Z': -0.029834270477294922}, {'X': 0.7294225096702576, 'Y': 0.4566264748573303, 'Z': -0.08826164156198502}, {'X': 0.707060694694519, 'Y': 0.4846738278865814, 'Z': -0.12737183272838593}, {'X': 0.6964170932769775, 'Y': 0.5205986499786377, 'Z': -0.145950049161911}, {'X': 0.7997992038726807, 'Y': 0.5525055527687073, 'Z': -0.05083254724740982}, {'X': 0.7670624852180481, 'Y': 0.5334364771842957, 'Z': -0.09783760458230972}, {'X': 0.7433218955993652, 'Y': 0.5703369975090027, 'Z': -0.12416677176952362}, {'X': 0.7299477458000183, 'Y': 0.6099495887756348, 'Z': -0.13785026967525482}]
[{'X': 0.7655861377716064, 'Y': 0.7064782977104187, 'Z': -0.00010429116809973493}, {'X': 0.692958414554596, 'Y': 0.6731762886047363, 'Z': -0.003593914210796356}, {'X': 0.6409090757369995, 'Y': 0.5906351208686829, 'Z': -0.0101326834410429}, {'X': 0.6248372793197632, 'Y': 0.5123494267463684, 'Z': -0.017133023589849472}, {'X': 0.6342071890830994, 'Y': 0.462251216173172, 'Z': -0.02564246580004692}, {'X': 0.6735885143280029, 'Y': 0.5226883292198181, 'Z': -0.019118038937449455}, {'X': 0.6466221809387207, 'Y': 0.45152878761291504, 'Z': -0.05564439669251442}, {'X': 0.6337363719940186, 'Y': 0.4685506820678711, 'Z': -0.08524671941995621}, {'X': 0.6318832039833069, 'Y': 0.49284499883651733, 'Z': -0.10949180275201797}, {'X': 0.7113284468650818, 'Y': 0.5159583687782288, 'Z': -0.04066081345081329}, {'X': 0.6790701746940613, 'Y': 0.4389666020870209, 'Z': -0.0972050353884697}, {'X': 0.6601051092147827, 'Y': 0.46341919898986816, 'Z': -0.1412190943956375}, {'X': 0.6580542922019958, 'Y': 0.49828997254371643, 'Z': -0.17071804404258728}, {'X': 0.7506582140922546, 'Y': 0.5282765030860901, 'Z': -0.062050674110651016}, {'X': 0.7256330847740173, 'Y': 0.4562574326992035, 'Z': -0.12532728910446167}, {'X': 0.7010277509689331, 'Y': 0.48358064889907837, 'Z': -0.1653633415699005}, {'X': 0.6893948912620544, 'Y': 0.5139496326446533, 'Z': -0.18541336059570312}, {'X': 0.7936218976974487, 'Y': 0.5528082847595215, 'Z': -0.0827636867761612}, {'X': 0.7634347677230835, 'Y': 0.5398699641227722, 'Z': -0.13567161560058594}, {'X': 0.7387710809707642, 'Y': 0.5783243775367737, 'Z': -0.1602865606546402}, {'X': 0.7252605557441711, 'Y': 0.6115207672119141, 'Z': -0.1732473373413086}]
[{'X': 0.771640419960022, 'Y': 0.7133352756500244, 'Z': -8.17432373878546e-05}, {'X': 0.6966707110404968, 'Y': 0.675069272518158, 'Z': -0.002591395750641823}, {'X': 0.6391883492469788, 'Y': 0.5901106595993042, 'Z': -0.0072029451839625835}, {'X': 0.6163654327392578, 'Y': 0.5137607455253601, 'Z': -0.017052296549081802}, {'X': 0.618661642074585, 'Y': 0.46015092730522156, 'Z': -0.031200652942061424}, {'X': 0.6791441440582275, 'Y': 0.5336041450500488, 'Z': 0.004453031346201897}, {'X': 0.6550218462944031, 'Y': 0.46422260999679565, 'Z': -0.03673015907406807}, {'X': 0.6408134698867798, 'Y': 0.4723028242588043, 'Z': -0.07344003766775131}, {'X': 0.6352319717407227, 'Y': 0.4945196509361267, 'Z': -0.09906119853258133}, {'X': 0.7136082053184509, 'Y': 0.5236694812774658, 'Z': -0.014549605548381805}, {'X': 0.6834142208099365, 'Y': 0.44632235169410706, 'Z': -0.06991066038608551}, {'X': 0.6577885746955872, 'Y': 0.4509221613407135, 'Z': -0.1184338629245758}, {'X': 0.6462604999542236, 'Y': 0.480274498462677, 'Z': -0.14973562955856323}, {'X': 0.7515508532524109, 'Y': 0.5315671563148499, 'Z': -0.03606223687529564}, {'X': 0.724898636341095, 'Y': 0.4592559337615967, 'Z': -0.09641625732183456}, {'X': 0.696871817111969, 'Y': 0.47203218936920166, 'Z': -0.14753641188144684}, {'X': 0.677097737789154, 'Y': 0.5011214017868042, 'Z': -0.17404550313949585}, {'X': 0.7922543287277222, 'Y': 0.5520414710044861, 'Z': -0.056632306426763535}, {'X': 0.7601833343505859, 'Y': 0.534636914730072, 'Z': -0.10856704413890839}, {'X': 0.7366312146186829, 'Y': 0.568253219127655, 'Z': -0.1401282250881195}, {'X': 0.7205507755279541, 'Y': 0.6075666546821594, 'Z': -0.15931202471256256}]
