[{'X': 0.599210262298584, 'Y': 0.6957559585571289, 'Z': -9.658376075094566e-05}, {'X': 0.521561861038208, 'Y': 0.6537299156188965, 'Z': -0.007548843044787645}, {'X': 0.4730415344238281, 'Y': 0.5710077285766602, 'Z': 0.004988679196685553}, {'X': 0.4500785768032074, 'Y': 0.48784852027893066, 'Z': 0.011060640215873718}, {'X': 0.4367509186267853, 'Y': 0.4348699152469635, 'Z': 0.02539994940161705}, {'X': 0.5304006934165955, 'Y': 0.46934300661087036, 'Z': 0.06011185795068741}, {'X': 0.5078451037406921, 'Y': 0.37473660707473755, 'Z': 0.07437597215175629}, {'X': 0.49761971831321716, 'Y': 0.32001835107803345, 'Z': 0.07243487238883972}, {'X': 0.4911348223686218, 'Y': 0.2761343717575073, 'Z': 0.06468664109706879}, {'X': 0.5776797533035278, 'Y': 0.4553174078464508, 'Z': 0.054745059460401535}, {'X': 0.5635042786598206, 'Y': 0.34313690662384033, 'Z': 0.08085988461971283}, {'X': 0.5532768368721008, 'Y': 0.28232449293136597, 'Z': 0.07169808447360992}, {'X': 0.547063410282135, 'Y': 0.2358843982219696, 'Z': 0.06008049100637436}, {'X': 0.6230329871177673, 'Y': 0.46053168177604675, 'Z': 0.04382024332880974}, {'X': 0.6189420223236084, 'Y': 0.35454052686691284, 'Z': 0.06409486383199692}, {'X': 0.6138395071029663, 'Y': 0.2957998514175415, 'Z': 0.06454005092382431}, {'X': 0.6079122424125671, 'Y': 0.24774427711963654, 'Z': 0.05922394245862961}, {'X': 0.6676928997039795, 'Y': 0.48370271921157837, 'Z': 0.03077685832977295}, {'X': 0.6774512529373169, 'Y': 0.40009087324142456, 'Z': 0.03830045834183693}, {'X': 0.6815551519393921, 'Y': 0.3504756689071655, 'Z': 0.040332160890102386}, {'X': 0.6811561584472656, 'Y': 0.3025035858154297, 'Z': 0.043657075613737106}]
[{'X': 0.60395348072052, 'Y': 0.6843070387840271, 'Z': -7.405850919894874e-05}, {'X': 0.528948962688446, 'Y': 0.652428150177002, 'Z': -0.012933189049363136}, {'X': 0.4735872447490692, 'Y': 0.577544629573822, 'Z': -0.005100819747895002}, {'X': 0.45256105065345764, 'Y': 0.5050983428955078, 'Z': -0.0006391850765794516}, {'X': 0.4447174668312073, 'Y': 0.454143762588501, 'Z': 0.007819118909537792}, {'X': 0.5202959775924683, 'Y': 0.4810868203639984, 'Z': 0.006454407703131437}, {'X': 0.5028725266456604, 'Y': 0.3847052752971649, 'Z': -0.0005035180947743356}, {'X': 0.4976175129413605, 'Y': 0.3264046311378479, 'Z': -0.0031942252535372972}, {'X': 0.49457672238349915, 'Y': 0.2775563597679138, 'Z': -0.010136912576854229}, {'X': 0.5646360516548157, 'Y': 0.47336581349372864, 'Z': -0.005406521260738373}, {'X': 0.5469765663146973, 'Y': 0.3606002926826477, 'Z': -0.010543200187385082}, {'X': 0.537960410118103, 'Y': 0.29358458518981934, 'Z': -0.02450762316584587}, {'X': 0.5325823426246643, 'Y': 0.2441568374633789, 'Z': -0.034029051661491394}, {'X': 0.608078122138977, 'Y': 0.487560898065567, 'Z': -0.02160443179309368}, {'X': 0.6044570803642273, 'Y': 0.38946205377578735, 'Z': -0.05135970562696457}, {'X': 0.5926446914672852, 'Y': 0.3424426317214966, 'Z': -0.08449716120958328}, {'X': 0.5755354166030884, 'Y': 0.30786561965942383, 'Z': -0.10403057932853699}, {'X': 0.6533201336860657, 'Y': 0.5169958472251892, 'Z': -0.03658701106905937}, {'X': 0.6422101259231567, 'Y': 0.4796604514122009, 'Z': -0.08875502645969391}, {'X': 0.625514805316925, 'Y': 0.5091644525527954, 'Z': -0.11667435616254807}, {'X': 0.6099351644515991, 'Y': 0.5398438572883606, 'Z': -0.12407341599464417}]
[{'X': 0.602232038974762, 'Y': 0.6845650672912598, 'Z': -8.843777322908863e-05}, {'X': 0.5306329727172852, 'Y': 0.6514532566070557, 'Z': -0.008642938919365406}, {'X': 0.4787704050540924, 'Y': 0.5770601630210876, 'Z': 0.0009286108543165028}, {'X': 0.4556078314781189, 'Y': 0.5073969960212708, 'Z': 0.005283894948661327}, {'X': 0.44595444202423096, 'Y': 0.4544752836227417, 'Z': 0.012749936431646347}, {'X': 0.5229920744895935, 'Y': 0.480114221572876, 'Z': 0.015505142509937286}, {'X': 0.5050461292266846, 'Y': 0.3847697973251343, 'Z': 0.0171612910926342}, {'X': 0.49753907322883606, 'Y': 0.32923299074172974, 'Z': 0.019920744001865387}, {'X': 0.49224400520324707, 'Y': 0.283025860786438, 'Z': 0.018519463017582893}, {'X': 0.5659589767456055, 'Y': 0.47323763370513916, 'Z': 0.0010856041917577386}, {'X': 0.5480406880378723, 'Y': 0.36361727118492126, 'Z': -1.7737205780576915e-05}, {'X': 0.5361948609352112, 'Y': 0.29845792055130005, 'Z': -0.01197471097111702}, {'X': 0.5287024974822998, 'Y': 0.25043365359306335, 'Z': -0.018101565539836884}, {'X': 0.608246386051178, 'Y': 0.48803848028182983, 'Z': -0.016424104571342468}, {'X': 0.6027010679244995, 'Y': 0.3886075019836426, 'Z': -0.04145781695842743}, {'X': 0.5894094109535217, 'Y': 0.34034109115600586, 'Z': -0.07161202281713486}, {'X': 0.5722408890724182, 'Y': 0.3045904040336609, 'Z': -0.08860098570585251}, {'X': 0.6513472199440002, 'Y': 0.5175896883010864, 'Z': -0.03220241889357567}, {'X': 0.6391938924789429, 'Y': 0.47848761081695557, 'Z': -0.079531230032444}, {'X': 0.6219902038574219, 'Y': 0.513355016708374, 'Z': -0.1019478291273117}, {'X': 0.6069541573524475, 'Y': 0.5487551093101501, 'Z': -0.103741355240345}]
[{'X': 0.6063410639762878, 'Y': 0.6785374283790588, 'Z': -9.541454346617684e-05}, {'X': 0.5324624180793762, 'Y': 0.644288182258606, 'Z': -0.01032218523323536}, {'X': 0.4760115146636963, 'Y': 0.5719505548477173, 'Z': -0.004082062281668186}, {'X': 0.4551433026790619, 'Y': 0.5045323371887207, 'Z': -0.0026914437767118216}, {'X': 0.44838476181030273, 'Y': 0.4537256956100464, 'Z': 0.00611119857057929}, {'X': 0.5198198556900024, 'Y': 0.473835825920105, 'Z': 0.012768416665494442}, {'X': 0.5013583898544312, 'Y': 0.38154473900794983, 'Z': 0.0069617400877177715}, {'X': 0.492073655128479, 'Y': 0.3273141384124756, 'Z': 0.0051761819049716}, {'X': 0.4839809238910675, 'Y': 0.28184327483177185, 'Z': -0.0031400928273797035}, {'X': 0.5627837777137756, 'Y': 0.46197599172592163, 'Z': -0.005590175744146109}, {'X': 0.5438981652259827, 'Y': 0.3541375398635864, 'Z': -0.010820864699780941}, {'X': 0.532709538936615, 'Y': 0.2910196781158447, 'Z': -0.020835718140006065}, {'X': 0.5241200923919678, 'Y': 0.24296888709068298, 'Z': -0.028423182666301727}, {'X': 0.6047285795211792, 'Y': 0.4730660319328308, 'Z': -0.028538526967167854}, {'X': 0.5966382026672363, 'Y': 0.3828860819339752, 'Z': -0.05217438563704491}, {'X': 0.5825282335281372, 'Y': 0.3306382894515991, 'Z': -0.07394997030496597}, {'X': 0.5654588937759399, 'Y': 0.2878350019454956, 'Z': -0.08867053687572479}, {'X': 0.6487038135528564, 'Y': 0.5006808638572693, 'Z': -0.05208534747362137}, {'X': 0.6288020610809326, 'Y': 0.4674330949783325, 'Z': -0.09498079866170883}, {'X': 0.6058498024940491, 'Y': 0.48194554448127747, 'Z': -0.11680958420038223}, {'X': 0.5887462496757507, 'Y': 0.4950433075428009, 'Z': -0.12254168838262558}]
[{'X': 0.6063410639762878, 'Y': 0.6785374283790588, 'Z': -9.541454346617684e-05}, {'X': 0.5324624180793762, 'Y': 0.644288182258606, 'Z': -0.01032218523323536}, {'X': 0.4760115146636963, 'Y': 0.5719505548477173, 'Z': -0.004082062281668186}, {'X': 0.4551433026790619, 'Y': 0.5045323371887207, 'Z': -0.0026914437767118216}, {'X': 0.44838476181030273, 'Y': 0.4537256956100464, 'Z': 0.00611119857057929}, {'X': 0.5198198556900024, 'Y': 0.473835825920105, 'Z': 0.012768416665494442}, {'X': 0.5013583898544312, 'Y': 0.38154473900794983, 'Z': 0.0069617400877177715}, {'X': 0.492073655128479, 'Y': 0.3273141384124756, 'Z': 0.0051761819049716}, {'X': 0.4839809238910675, 'Y': 0.28184327483177185, 'Z': -0.0031400928273797035}, {'X': 0.5627837777137756, 'Y': 0.46197599172592163, 'Z': -0.005590175744146109}, {'X': 0.5438981652259827, 'Y': 0.3541375398635864, 'Z': -0.010820864699780941}, {'X': 0.532709538936615, 'Y': 0.2910196781158447, 'Z': -0.020835718140006065}, {'X': 0.5241200923919678, 'Y': 0.24296888709068298, 'Z': -0.028423182666301727}, {'X': 0.6047285795211792, 'Y': 0.4730660319328308, 'Z': -0.028538526967167854}, {'X': 0.5966382026672363, 'Y': 0.3828860819339752, 'Z': -0.05217438563704491}, {'X': 0.5825282335281372, 'Y': 0.3306382894515991, 'Z': -0.07394997030496597}, {'X': 0.5654588937759399, 'Y': 0.2878350019454956, 'Z': -0.08867053687572479}, {'X': 0.6487038135528564, 'Y': 0.5006808638572693, 'Z': -0.05208534747362137}, {'X': 0.6288020610809326, 'Y': 0.4674330949783325, 'Z': -0.09498079866170883}, {'X': 0.6058498024940491, 'Y': 0.48194554448127747, 'Z': -0.11680958420038223}, {'X': 0.5887462496757507, 'Y': 0.4950433075428009, 'Z': -0.12254168838262558}]
[{'X': 0.6028544306755066, 'Y': 0.6701277494430542, 'Z': -0.00010279354319209233}, {'X': 0.5236603021621704, 'Y': 0.6378955245018005, 'Z': 0.004500817507505417}, {'X': 0.47256383299827576, 'Y': 0.56861412525177, 'Z': 0.02500106766819954}, {'X': 0.45037204027175903, 'Y': 0.49778425693511963, 'Z': 0.03997476026415825}, {'X': 0.44248032569885254, 'Y': 0.45521318912506104, 'Z': 0.06439116597175598}, {'X': 0.5154187679290771, 'Y': 0.47302764654159546, 'Z': 0.06289127469062805}, {'X': 0.4951791763305664, 'Y': 0.3826204836368561, 'Z': 0.07557129859924316}, {'X': 0.485311895608902, 'Y': 0.3314339518547058, 'Z': 0.07840950787067413}, {'X': 0.4778802692890167, 'Y': 0.28947290778160095, 'Z': 0.07326950877904892}, {'X': 0.5565351843833923, 'Y': 0.4577144980430603, 'Z': 0.051718223839998245}, {'X': 0.539158821105957, 'Y': 0.35137230157852173, 'Z': 0.06305339187383652}, {'X': 0.5283054709434509, 'Y': 0.2936355173587799, 'Z': 0.05331197381019592}, {'X': 0.521068811416626, 'Y': 0.24724067747592926, 'Z': 0.04253501072525978}, {'X': 0.5970654487609863, 'Y': 0.45866286754608154, 'Z': 0.03629055246710777}, {'X': 0.5854112505912781, 'Y': 0.3623642921447754, 'Z': 0.04129475727677345}, {'X': 0.576972484588623, 'Y': 0.30690276622772217, 'Z': 0.03297622129321098}, {'X': 0.5674445033073425, 'Y': 0.2591627836227417, 'Z': 0.023881742730736732}, {'X': 0.6388103365898132, 'Y': 0.4769049882888794, 'Z': 0.02051618881523609}, {'X': 0.6368190050125122, 'Y': 0.4033953547477722, 'Z': 0.020365417003631592}, {'X': 0.6355584859848022, 'Y': 0.35763096809387207, 'Z': 0.015885155647993088}, {'X': 0.6296749114990234, 'Y': 0.31268244981765747, 'Z': 0.01456167921423912}]
[{'X': 0.6102895736694336, 'Y': 0.6710702776908875, 'Z': -8.485704893246293e-05}, {'X': 0.5309612154960632, 'Y': 0.6423904895782471, 'Z': 0.0019651311449706554}, {'X': 0.47785869240760803, 'Y': 0.5774661898612976, 'Z': 0.021065305918455124}, {'X': 0.45191696286201477, 'Y': 0.506904125213623, 'Z': 0.034661583602428436}, {'X': 0.43649160861968994, 'Y': 0.46215489506721497, 'Z': 0.055397775024175644}, {'X': 0.5154814720153809, 'Y': 0.4746885597705841, 'Z': 0.06405054032802582}, {'X': 0.490793913602829, 'Y': 0.3897920548915863, 'Z': 0.07777238637208939}, {'X': 0.4801943600177765, 'Y': 0.3384494185447693, 'Z': 0.07735612988471985}, {'X': 0.47252124547958374, 'Y': 0.2958124876022339, 'Z': 0.07039237022399902}, {'X': 0.5560562014579773, 'Y': 0.45310255885124207, 'Z': 0.05399704724550247}, {'X': 0.5355018377304077, 'Y': 0.3490893840789795, 'Z': 0.06887008994817734}, {'X': 0.5235508680343628, 'Y': 0.2902076840400696, 'Z': 0.054672397673130035}, {'X': 0.5159395337104797, 'Y': 0.24518881738185883, 'Z': 0.04040050879120827}, {'X': 0.5975576043128967, 'Y': 0.4494597911834717, 'Z': 0.03893308341503143}, {'X': 0.5823315382003784, 'Y': 0.3530190885066986, 'Z': 0.04711814969778061}, {'X': 0.5721095204353333, 'Y': 0.29544228315353394, 'Z': 0.0376313291490078}, {'X': 0.5618439316749573, 'Y': 0.24729284644126892, 'Z': 0.026759404689073563}, {'X': 0.6409538984298706, 'Y': 0.4636753797531128, 'Z': 0.024049747735261917}, {'X': 0.6382929682731628, 'Y': 0.3858586847782135, 'Z': 0.024289583787322044}, {'X': 0.6355119943618774, 'Y': 0.3368853032588959, 'Z': 0.018171506002545357}, {'X': 0.6286348700523376, 'Y': 0.2900511622428894, 'Z': 0.015433266758918762}]
[{'X': 0.609922468662262, 'Y': 0.6562349796295166, 'Z': -0.00012428988702595234}, {'X': 0.5308889150619507, 'Y': 0.6371548771858215, 'Z': 0.005014820024371147}, {'X': 0.4758155941963196, 'Y': 0.5776870846748352, 'Z': 0.029709741473197937}, {'X': 0.44948717951774597, 'Y': 0.5117188096046448, 'Z': 0.047850873321294785}, {'X': 0.4369703233242035, 'Y': 0.467564195394516, 'Z': 0.0791766420006752}, {'X': 0.5106950402259827, 'Y': 0.4715792238712311, 'Z': 0.08083108067512512}, {'X': 0.484295517206192, 'Y': 0.3896823823451996, 'Z': 0.10341639071702957}, {'X': 0.47388631105422974, 'Y': 0.3400353193283081, 'Z': 0.1092110350728035}, {'X': 0.465625524520874, 'Y': 0.3009047508239746, 'Z': 0.10586739331483841}, {'X': 0.5518637895584106, 'Y': 0.4467785358428955, 'Z': 0.07416167110204697}, {'X': 0.5317508578300476, 'Y': 0.3441500961780548, 'Z': 0.10315772891044617}, {'X': 0.5215522050857544, 'Y': 0.2882204055786133, 'Z': 0.09567098319530487}, {'X': 0.5161951184272766, 'Y': 0.2493152618408203, 'Z': 0.0836501196026802}, {'X': 0.5929757952690125, 'Y': 0.43858665227890015, 'Z': 0.061619244515895844}, {'X': 0.5780612230300903, 'Y': 0.3427955210208893, 'Z': 0.08390068262815475}, {'X': 0.5682696104049683, 'Y': 0.2867547273635864, 'Z': 0.08205989003181458}, {'X': 0.5589610934257507, 'Y': 0.2424667477607727, 'Z': 0.07276870310306549}, {'X': 0.6354721784591675, 'Y': 0.4465574622154236, 'Z': 0.04874512553215027}, {'X': 0.6328917741775513, 'Y': 0.3688691556453705, 'Z': 0.06300923228263855}, {'X': 0.6304333209991455, 'Y': 0.3222464919090271, 'Z': 0.06575124710798264}, {'X': 0.6244256496429443, 'Y': 0.27951765060424805, 'Z': 0.06866700202226639}]
[{'X': 0.6133532524108887, 'Y': 0.6634136438369751, 'Z': -0.0001126747447415255}, {'X': 0.5346232056617737, 'Y': 0.6403294801712036, 'Z': 0.00300227222032845}, {'X': 0.4765583276748657, 'Y': 0.5808485746383667, 'Z': 0.02360742911696434}, {'X': 0.4475853443145752, 'Y': 0.5118008255958557, 'Z': 0.03922686353325844}, {'X': 0.43476659059524536, 'Y': 0.46606630086898804, 'Z': 0.06819000095129013}, {'X': 0.5125766396522522, 'Y': 0.47684991359710693, 'Z': 0.07205649465322495}, {'X': 0.4844517409801483, 'Y': 0.3945547640323639, 'Z': 0.09020068496465683}, {'X': 0.47453773021698, 'Y': 0.3445174992084503, 'Z': 0.09281068295240402}, {'X': 0.46718084812164307, 'Y': 0.3045156002044678, 'Z': 0.08821651339530945}, {'X': 0.5550087690353394, 'Y': 0.45303332805633545, 'Z': 0.06533459573984146}, {'X': 0.5320219397544861, 'Y': 0.3510284721851349, 'Z': 0.08869021385908127}, {'X': 0.5219439268112183, 'Y': 0.29473215341567993, 'Z': 0.07912460714578629}, {'X': 0.5164856910705566, 'Y': 0.25475338101387024, 'Z': 0.06686766445636749}, {'X': 0.5972428917884827, 'Y': 0.44613057374954224, 'Z': 0.053307607769966125}, {'X': 0.5806476473808289, 'Y': 0.35004428029060364, 'Z': 0.07068232446908951}, {'X': 0.5718669295310974, 'Y': 0.2943307161331177, 'Z': 0.06835360080003738}, {'X': 0.5628184080123901, 'Y': 0.25043073296546936, 'Z': 0.0607384592294693}, {'X': 0.6409202814102173, 'Y': 0.45536190271377563, 'Z': 0.04088601842522621}, {'X': 0.6382079720497131, 'Y': 0.3767184615135193, 'Z': 0.05127789080142975}, {'X': 0.6362497806549072, 'Y': 0.3288723826408386, 'Z': 0.05319102853536606}, {'X': 0.6298831105232239, 'Y': 0.2838823199272156, 'Z': 0.05676223710179329}]
[{'X': 0.6128206253051758, 'Y': 0.6713536977767944, 'Z': -0.0001019245246425271}, {'X': 0.533892810344696, 'Y': 0.6415711641311646, 'Z': 0.008829778991639614}, {'X': 0.4791630506515503, 'Y': 0.5808430314064026, 'Z': 0.03291355445981026}, {'X': 0.4503980875015259, 'Y': 0.5144716501235962, 'Z': 0.049798384308815}, {'X': 0.436021625995636, 'Y': 0.47035863995552063, 'Z': 0.07707120478153229}, {'X': 0.5144249200820923, 'Y': 0.4779086709022522, 'Z': 0.08309435844421387}, {'X': 0.4852440357208252, 'Y': 0.39636650681495667, 'Z': 0.10457898676395416}, {'X': 0.4738258719444275, 'Y': 0.3461831510066986, 'Z': 0.1079385057091713}, {'X': 0.46445778012275696, 'Y': 0.30551251769065857, 'Z': 0.10433463752269745}, {'X': 0.5561262965202332, 'Y': 0.4549923241138458, 'Z': 0.07322754710912704}, {'X': 0.5325936675071716, 'Y': 0.35345137119293213, 'Z': 0.10252416878938675}, {'X': 0.5206265449523926, 'Y': 0.29639941453933716, 'Z': 0.09518678486347198}, {'X': 0.5123522281646729, 'Y': 0.2557845115661621, 'Z': 0.08376307040452957}, {'X': 0.5977270007133484, 'Y': 0.44906118512153625, 'Z': 0.05806906521320343}, {'X': 0.5815885663032532, 'Y': 0.35329964756965637, 'Z': 0.07939828187227249}, {'X': 0.5718629360198975, 'Y': 0.29650580883026123, 'Z': 0.0784541666507721}, {'X': 0.5609544515609741, 'Y': 0.25298309326171875, 'Z': 0.07214267551898956}, {'X': 0.6403734683990479, 'Y': 0.4596517086029053, 'Z': 0.04212530702352524}, {'X': 0.6391786932945251, 'Y': 0.38050636649131775, 'Z': 0.054534658789634705}, {'X': 0.6364714503288269, 'Y': 0.3318118751049042, 'Z': 0.05698153004050255}, {'X': 0.628561794757843, 'Y': 0.2871060371398926, 'Z': 0.06049233675003052}]
[{'X': 0.611181914806366, 'Y': 0.6709807515144348, 'Z': -0.00010458279575686902}, {'X': 0.5345770716667175, 'Y': 0.6459050178527832, 'Z': 0.001706461887806654}, {'X': 0.47860056161880493, 'Y': 0.5823694467544556, 'Z': 0.02128484658896923}, {'X': 0.45118287205696106, 'Y': 0.512985110282898, 'Z': 0.03493912145495415}, {'X': 0.4362640082836151, 'Y': 0.46844157576560974, 'Z': 0.060163408517837524}, {'X': 0.5136280059814453, 'Y': 0.4776853621006012, 'Z': 0.06555503606796265}, {'X': 0.4854201376438141, 'Y': 0.39473122358322144, 'Z': 0.08142005652189255}, {'X': 0.4741569459438324, 'Y': 0.3453466594219208, 'Z': 0.08214238286018372}, {'X': 0.46521103382110596, 'Y': 0.30540114641189575, 'Z': 0.07665714621543884}, {'X': 0.5561270117759705, 'Y': 0.453369677066803, 'Z': 0.05749722942709923}, {'X': 0.5336555242538452, 'Y': 0.3495965898036957, 'Z': 0.08039356023073196}, {'X': 0.5230597853660583, 'Y': 0.29355597496032715, 'Z': 0.06964393705129623}, {'X': 0.5170835852622986, 'Y': 0.2542104721069336, 'Z': 0.05581459403038025}, {'X': 0.5982568264007568, 'Y': 0.4469734728336334, 'Z': 0.044595301151275635}, {'X': 0.5826157331466675, 'Y': 0.349273145198822, 'Z': 0.061326898634433746}, {'X': 0.5734128952026367, 'Y': 0.29410481452941895, 'Z': 0.05724155530333519}, {'X': 0.5639655590057373, 'Y': 0.2511037290096283, 'Z': 0.04826221615076065}, {'X': 0.6419786810874939, 'Y': 0.4578792154788971, 'Z': 0.03111264668405056}, {'X': 0.639641284942627, 'Y': 0.3784232437610626, 'Z': 0.041779614984989166}, {'X': 0.6366919279098511, 'Y': 0.33113381266593933, 'Z': 0.04260427877306938}, {'X': 0.6294292211532593, 'Y': 0.2875341773033142, 'Z': 0.04481834918260574}]
