[{'X': 0.8398948907852173, 'Y': 0.7404291033744812, 'Z': -5.480552863446064e-05}, {'X': 0.7611078023910522, 'Y': 0.7054038047790527, 'Z': -0.007309966254979372}, {'X': 0.7118897438049316, 'Y': 0.6266543865203857, 'Z': 0.005277195479720831}, {'X': 0.6862848997116089, 'Y': 0.5478174686431885, 'Z': 0.00957043468952179}, {'X': 0.6645258665084839, 'Y': 0.4967377185821533, 'Z': 0.019535930827260017}, {'X': 0.7505731582641602, 'Y': 0.5314634442329407, 'Z': 0.049735572189092636}, {'X': 0.7312590479850769, 'Y': 0.43389466404914856, 'Z': 0.05785546079277992}, {'X': 0.7244998812675476, 'Y': 0.37759456038475037, 'Z': 0.05694800615310669}, {'X': 0.7192938923835754, 'Y': 0.3294825553894043, 'Z': 0.05254692956805229}, {'X': 0.7935397624969482, 'Y': 0.5170888900756836, 'Z': 0.0392460897564888}, {'X': 0.7759189009666443, 'Y': 0.4036358892917633, 'Z': 0.052023451775312424}, {'X': 0.7684289216995239, 'Y': 0.34328725934028625, 'Z': 0.03564367815852165}, {'X': 0.7625519037246704, 'Y': 0.29571887850761414, 'Z': 0.023148147389292717}, {'X': 0.8361829519271851, 'Y': 0.5193209052085876, 'Z': 0.023515913635492325}, {'X': 0.8233335614204407, 'Y': 0.415920615196228, 'Z': 0.030605914071202278}, {'X': 0.8157175183296204, 'Y': 0.35861605405807495, 'Z': 0.01690833456814289}, {'X': 0.8083376884460449, 'Y': 0.31085115671157837, 'Z': 0.0031150132417678833}, {'X': 0.8796837329864502, 'Y': 0.536910355091095, 'Z': 0.006780443247407675}, {'X': 0.8733662366867065, 'Y': 0.4586196839809418, 'Z': 0.003661742666736245}, {'X': 0.866866409778595, 'Y': 0.4123461842536926, 'Z': -0.00732764508575201}, {'X': 0.8566910624504089, 'Y': 0.36862194538116455, 'Z': -0.014109841547906399}]
[{'X': 0.8647774457931519, 'Y': 0.7144782543182373, 'Z': -0.0001340159506071359}, {'X': 0.8896335959434509, 'Y': 0.6155221462249756, 'Z': 0.02123607136309147}, {'X': 0.8804696798324585, 'Y': 0.5385966897010803, 'Z': 0.029337678104639053}, {'X': 0.8509100675582886, 'Y': 0.47415024042129517, 'Z': 0.017203915864229202}, {'X': 0.8197687268257141, 'Y': 0.4285643696784973, 'Z': -0.0046141985803842545}, {'X': 0.8505749106407166, 'Y': 0.5416344404220581, 'Z': 0.1391083300113678}, {'X': 0.8416010141372681, 'Y': 0.47127386927604675, 'Z': 0.14474350214004517}, {'X': 0.846813976764679, 'Y': 0.442221999168396, 'Z': 0.1207825317978859}, {'X': 0.8532518744468689, 'Y': 0.4310760498046875, 'Z': 0.10798721760511398}, {'X': 0.8141184449195862, 'Y': 0.5585136413574219, 'Z': 0.11648781597614288}, {'X': 0.8069786429405212, 'Y': 0.4954180419445038, 'Z': 0.09074441343545914}, {'X': 0.8191776275634766, 'Y': 0.5107521414756775, 'Z': 0.04446236044168472}, {'X': 0.8304666876792908, 'Y': 0.5381867289543152, 'Z': 0.03626543655991554}, {'X': 0.7776186466217041, 'Y': 0.5812256336212158, 'Z': 0.09137935191392899}, {'X': 0.7652813792228699, 'Y': 0.5025160908699036, 'Z': 0.0924953892827034}, {'X': 0.7764878869056702, 'Y': 0.48142510652542114, 'Z': 0.07283906638622284}, {'X': 0.7873966097831726, 'Y': 0.4753563106060028, 'Z': 0.06906940042972565}, {'X': 0.7421984672546387, 'Y': 0.6037593483924866, 'Z': 0.06790332496166229}, {'X': 0.723600447177887, 'Y': 0.5451385974884033, 'Z': 0.09535715728998184}, {'X': 0.7280074954032898, 'Y': 0.5123562216758728, 'Z': 0.10726393759250641}, {'X': 0.7347358465194702, 'Y': 0.4945979714393616, 'Z': 0.11928705126047134}]
[{'X': 0.8557258248329163, 'Y': 0.7204402685165405, 'Z': -9.981903713196516e-05}, {'X': 0.7975196838378906, 'Y': 0.6684852838516235, 'Z': 0.01669219508767128}, {'X': 0.7584396004676819, 'Y': 0.601036012172699, 'Z': 0.03548651188611984}, {'X': 0.7264087796211243, 'Y': 0.5419774651527405, 'Z': 0.03715551644563675}, {'X': 0.7012497782707214, 'Y': 0.5098634958267212, 'Z': 0.03538570925593376}, {'X': 0.7932761907577515, 'Y': 0.5510595440864563, 'Z': 0.08650679141283035}, {'X': 0.779646098613739, 'Y': 0.4675648808479309, 'Z': 0.06262744218111038}, {'X': 0.7794771194458008, 'Y': 0.4812931418418884, 'Z': 0.03613796830177307}, {'X': 0.7805145382881165, 'Y': 0.5080873370170593, 'Z': 0.030213385820388794}, {'X': 0.8161764740943909, 'Y': 0.549405038356781, 'Z': 0.06590521335601807}, {'X': 0.7952303886413574, 'Y': 0.4725998640060425, 'Z': 0.005612651351839304}, {'X': 0.8000943660736084, 'Y': 0.5278924703598022, 'Z': -0.031504321843385696}, {'X': 0.8063277006149292, 'Y': 0.5741961002349854, 'Z': -0.024780353531241417}, {'X': 0.8361867070198059, 'Y': 0.5560158491134644, 'Z': 0.04073578491806984}, {'X': 0.8145062923431396, 'Y': 0.4674169719219208, 'Z': 0.005888293031603098}, {'X': 0.8082848191261292, 'Y': 0.4791010320186615, 'Z': -0.027726218104362488}, {'X': 0.8048926591873169, 'Y': 0.4858700633049011, 'Z': -0.03275493532419205}, {'X': 0.8568702340126038, 'Y': 0.5712072849273682, 'Z': 0.018426060676574707}, {'X': 0.8398202061653137, 'Y': 0.5075708627700806, 'Z': 0.015880489721894264}, {'X': 0.8248696327209473, 'Y': 0.48267245292663574, 'Z': 0.003016125410795212}, {'X': 0.8100193738937378, 'Y': 0.4618092477321625, 'Z': -0.0049969651736319065}]
[{'X': 0.8607946634292603, 'Y': 0.720828652381897, 'Z': -0.0001148956871475093}, {'X': 0.7816776037216187, 'Y': 0.668067455291748, 'Z': 0.015271129086613655}, {'X': 0.735030472278595, 'Y': 0.6044262647628784, 'Z': 0.04226973280310631}, {'X': 0.7007516026496887, 'Y': 0.5437451601028442, 'Z': 0.05466453731060028}, {'X': 0.6747685670852661, 'Y': 0.5132740139961243, 'Z': 0.05910990387201309}, {'X': 0.7769439220428467, 'Y': 0.5622011423110962, 'Z': 0.13161872327327728}, {'X': 0.7613288760185242, 'Y': 0.4932975471019745, 'Z': 0.12360788881778717}, {'X': 0.7546177506446838, 'Y': 0.49902254343032837, 'Z': 0.09408477693796158}, {'X': 0.7514842748641968, 'Y': 0.5204399824142456, 'Z': 0.08095090836286545}, {'X': 0.8128606081008911, 'Y': 0.5580366253852844, 'Z': 0.11780398339033127}, {'X': 0.790700376033783, 'Y': 0.485554963350296, 'Z': 0.06773584336042404}, {'X': 0.7883032560348511, 'Y': 0.5286931395530701, 'Z': 0.010345801711082458}, {'X': 0.7936919927597046, 'Y': 0.5755946040153503, 'Z': 0.002945386804640293}, {'X': 0.8465840220451355, 'Y': 0.5588400959968567, 'Z': 0.0996507853269577}, {'X': 0.8284409046173096, 'Y': 0.48051220178604126, 'Z': 0.07363124191761017}, {'X': 0.8130189776420593, 'Y': 0.4803726375102997, 'Z': 0.030143102630972862}, {'X': 0.8034396767616272, 'Y': 0.48343849182128906, 'Z': 0.01812651753425598}, {'X': 0.8802070617675781, 'Y': 0.5641337633132935, 'Z': 0.08169472217559814}, {'X': 0.8696699142456055, 'Y': 0.5059210062026978, 'Z': 0.09202717244625092}, {'X': 0.8534052968025208, 'Y': 0.477946937084198, 'Z': 0.08462592214345932}, {'X': 0.8384938836097717, 'Y': 0.4598046541213989, 'Z': 0.08304571360349655}]
[{'X': 0.8672171235084534, 'Y': 0.7419103384017944, 'Z': -0.00013230432523414493}, {'X': 0.7869358062744141, 'Y': 0.684971034526825, 'Z': 0.009691407904028893}, {'X': 0.7391151785850525, 'Y': 0.6130592226982117, 'Z': 0.03023628331720829}, {'X': 0.708024799823761, 'Y': 0.5434513092041016, 'Z': 0.03712751343846321}, {'X': 0.6849429607391357, 'Y': 0.5049205422401428, 'Z': 0.03969694674015045}, {'X': 0.7656458020210266, 'Y': 0.575965940952301, 'Z': 0.11743784695863724}, {'X': 0.7400533556938171, 'Y': 0.5083540678024292, 'Z': 0.10336952656507492}, {'X': 0.7281323671340942, 'Y': 0.4993719160556793, 'Z': 0.07748791575431824}, {'X': 0.7205058932304382, 'Y': 0.5058122873306274, 'Z': 0.0652441680431366}, {'X': 0.8032274842262268, 'Y': 0.5661042332649231, 'Z': 0.10130004584789276}, {'X': 0.7759261727333069, 'Y': 0.48079025745391846, 'Z': 0.035305749624967575}, {'X': 0.7728229761123657, 'Y': 0.5290284156799316, 'Z': -0.01968943327665329}, {'X': 0.7764737010002136, 'Y': 0.5780385732650757, 'Z': -0.02128985896706581}, {'X': 0.8439686894416809, 'Y': 0.5631528496742249, 'Z': 0.07745219767093658}, {'X': 0.8229619860649109, 'Y': 0.47218310832977295, 'Z': 0.031894609332084656}, {'X': 0.8084455132484436, 'Y': 0.48617416620254517, 'Z': -0.016456715762615204}, {'X': 0.8009896874427795, 'Y': 0.5006201863288879, 'Z': -0.023688677698373795}, {'X': 0.8872292637825012, 'Y': 0.5664771795272827, 'Z': 0.05629515275359154}, {'X': 0.8755683898925781, 'Y': 0.5011312961578369, 'Z': 0.047183163464069366}, {'X': 0.8576502203941345, 'Y': 0.47858360409736633, 'Z': 0.02916673570871353}, {'X': 0.8407666087150574, 'Y': 0.4652806222438812, 'Z': 0.025156188756227493}]
[{'X': 0.8686680793762207, 'Y': 0.7440311908721924, 'Z': -0.00013246052549220622}, {'X': 0.8000213503837585, 'Y': 0.699555516242981, 'Z': -4.24559875682462e-05}, {'X': 0.7533321976661682, 'Y': 0.6187866926193237, 'Z': 0.009011814370751381}, {'X': 0.71711665391922, 'Y': 0.5421713590621948, 'Z': 0.006593029946088791}, {'X': 0.6876170039176941, 'Y': 0.5040119290351868, 'Z': -0.00023756975133437663}, {'X': 0.7593443989753723, 'Y': 0.5752031207084656, 'Z': 0.08776780962944031}, {'X': 0.7308433651924133, 'Y': 0.5085088610649109, 'Z': 0.08772638440132141}, {'X': 0.7207457423210144, 'Y': 0.47463905811309814, 'Z': 0.07452166825532913}, {'X': 0.7113300561904907, 'Y': 0.450286328792572, 'Z': 0.05936958268284798}, {'X': 0.7999308109283447, 'Y': 0.5661076903343201, 'Z': 0.07190172374248505}, {'X': 0.7832193374633789, 'Y': 0.48282474279403687, 'Z': 0.019308995455503464}, {'X': 0.7864586710929871, 'Y': 0.5459617972373962, 'Z': -0.006794032175093889}, {'X': 0.7872911691665649, 'Y': 0.6010637283325195, 'Z': 0.005462490022182465}, {'X': 0.8438008427619934, 'Y': 0.5660595893859863, 'Z': 0.04486828297376633}, {'X': 0.8283743858337402, 'Y': 0.4737281799316406, 'Z': 0.0012202142970636487}, {'X': 0.8162771463394165, 'Y': 0.46568188071250916, 'Z': -0.03754790499806404}, {'X': 0.8048059344291687, 'Y': 0.4529784917831421, 'Z': -0.04921687766909599}, {'X': 0.8885672688484192, 'Y': 0.5753443241119385, 'Z': 0.020538514479994774}, {'X': 0.8804289698600769, 'Y': 0.5105634331703186, 'Z': -0.006556384265422821}, {'X': 0.8651068806648254, 'Y': 0.4839901328086853, 'Z': -0.032543014734983444}, {'X': 0.8471543788909912, 'Y': 0.4609362483024597, 'Z': -0.04813624918460846}]
[{'X': 0.8627309203147888, 'Y': 0.7354097962379456, 'Z': -0.00013546929403673857}, {'X': 0.7977994680404663, 'Y': 0.6899473071098328, 'Z': 0.0007428493699990213}, {'X': 0.7512736320495605, 'Y': 0.6075801253318787, 'Z': 0.009524851106107235}, {'X': 0.7151691913604736, 'Y': 0.5303483605384827, 'Z': 0.006932488176971674}, {'X': 0.6836289167404175, 'Y': 0.49954771995544434, 'Z': -0.0021880383137613535}, {'X': 0.7583903074264526, 'Y': 0.5772250890731812, 'Z': 0.07405080646276474}, {'X': 0.7298848032951355, 'Y': 0.5025610327720642, 'Z': 0.07924839109182358}, {'X': 0.7208228707313538, 'Y': 0.46082884073257446, 'Z': 0.07461144030094147}, {'X': 0.7129079699516296, 'Y': 0.4256836175918579, 'Z': 0.06735425442457199}, {'X': 0.798147439956665, 'Y': 0.5692912936210632, 'Z': 0.06071976199746132}, {'X': 0.7832139134407043, 'Y': 0.48568272590637207, 'Z': 0.0161832757294178}, {'X': 0.789735734462738, 'Y': 0.5469707250595093, 'Z': 0.00042171168024651706}, {'X': 0.7915083765983582, 'Y': 0.5943806767463684, 'Z': 0.02004607953131199}, {'X': 0.8405724167823792, 'Y': 0.5685244202613831, 'Z': 0.03643513470888138}, {'X': 0.8266019225120544, 'Y': 0.47546589374542236, 'Z': -0.009390855208039284}, {'X': 0.8142740726470947, 'Y': 0.45764482021331787, 'Z': -0.053224481642246246}, {'X': 0.7998123168945312, 'Y': 0.42994213104248047, 'Z': -0.06782831251621246}, {'X': 0.8829622864723206, 'Y': 0.5748181939125061, 'Z': 0.016995860263705254}, {'X': 0.8759547472000122, 'Y': 0.5107344388961792, 'Z': -0.012883900664746761}, {'X': 0.8625678420066833, 'Y': 0.4853072762489319, 'Z': -0.04274359345436096}, {'X': 0.8473870158195496, 'Y': 0.46084365248680115, 'Z': -0.06126770004630089}]
[{'X': 0.8849049806594849, 'Y': 0.7832356095314026, 'Z': -0.00012863501615356654}, {'X': 0.79656583070755, 'Y': 0.7056478261947632, 'Z': 0.0030784502159804106}, {'X': 0.7488519549369812, 'Y': 0.6284980773925781, 'Z': 0.013867276720702648}, {'X': 0.7199532985687256, 'Y': 0.5539795756340027, 'Z': 0.0051941280253231525}, {'X': 0.690471351146698, 'Y': 0.5067634582519531, 'Z': -0.011670990847051144}, {'X': 0.7605383992195129, 'Y': 0.603001594543457, 'Z': 0.1430315524339676}, {'X': 0.7318708300590515, 'Y': 0.5337559580802917, 'Z': 0.16717536747455597}, {'X': 0.7165550589561462, 'Y': 0.4904985725879669, 'Z': 0.16000135242938995}, {'X': 0.7017382979393005, 'Y': 0.4548107981681824, 'Z': 0.14706605672836304}, {'X': 0.7993876338005066, 'Y': 0.59036785364151, 'Z': 0.12969979643821716}, {'X': 0.7687329649925232, 'Y': 0.5075631141662598, 'Z': 0.11447412520647049}, {'X': 0.7618715763092041, 'Y': 0.5003243088722229, 'Z': 0.05797519162297249}, {'X': 0.7657190561294556, 'Y': 0.5101832151412964, 'Z': 0.031786635518074036}, {'X': 0.8430172204971313, 'Y': 0.5849483609199524, 'Z': 0.10684462636709213}, {'X': 0.8207226395606995, 'Y': 0.4902690052986145, 'Z': 0.08424932509660721}, {'X': 0.8150885105133057, 'Y': 0.4788234233856201, 'Z': 0.016518086194992065}, {'X': 0.8140451908111572, 'Y': 0.4808266758918762, 'Z': -0.01588043011724949}, {'X': 0.8893504738807678, 'Y': 0.5823308229446411, 'Z': 0.08939274400472641}, {'X': 0.8764436841011047, 'Y': 0.5178201794624329, 'Z': 0.08201389759778976}, {'X': 0.8618607521057129, 'Y': 0.48544126749038696, 'Z': 0.05761232227087021}, {'X': 0.8479798436164856, 'Y': 0.46336787939071655, 'Z': 0.04221946373581886}]
[{'X': 0.8849049806594849, 'Y': 0.7832356095314026, 'Z': -0.00012863501615356654}, {'X': 0.79656583070755, 'Y': 0.7056478261947632, 'Z': 0.0030784502159804106}, {'X': 0.7488519549369812, 'Y': 0.6284980773925781, 'Z': 0.013867276720702648}, {'X': 0.7199532985687256, 'Y': 0.5539795756340027, 'Z': 0.0051941280253231525}, {'X': 0.690471351146698, 'Y': 0.5067634582519531, 'Z': -0.011670990847051144}, {'X': 0.7605383992195129, 'Y': 0.603001594543457, 'Z': 0.1430315524339676}, {'X': 0.7318708300590515, 'Y': 0.5337559580802917, 'Z': 0.16717536747455597}, {'X': 0.7165550589561462, 'Y': 0.4904985725879669, 'Z': 0.16000135242938995}, {'X': 0.7017382979393005, 'Y': 0.4548107981681824, 'Z': 0.14706605672836304}, {'X': 0.7993876338005066, 'Y': 0.59036785364151, 'Z': 0.12969979643821716}, {'X': 0.7687329649925232, 'Y': 0.5075631141662598, 'Z': 0.11447412520647049}, {'X': 0.7618715763092041, 'Y': 0.5003243088722229, 'Z': 0.05797519162297249}, {'X': 0.7657190561294556, 'Y': 0.5101832151412964, 'Z': 0.031786635518074036}, {'X': 0.8430172204971313, 'Y': 0.5849483609199524, 'Z': 0.10684462636709213}, {'X': 0.8207226395606995, 'Y': 0.4902690052986145, 'Z': 0.08424932509660721}, {'X': 0.8150885105133057, 'Y': 0.4788234233856201, 'Z': 0.016518086194992065}, {'X': 0.8140451908111572, 'Y': 0.4808266758918762, 'Z': -0.01588043011724949}, {'X': 0.8893504738807678, 'Y': 0.5823308229446411, 'Z': 0.08939274400472641}, {'X': 0.8764436841011047, 'Y': 0.5178201794624329, 'Z': 0.08201389759778976}, {'X': 0.8618607521057129, 'Y': 0.48544126749038696, 'Z': 0.05761232227087021}, {'X': 0.8479798436164856, 'Y': 0.46336787939071655, 'Z': 0.04221946373581886}]
[{'X': 0.8687793016433716, 'Y': 0.7547083497047424, 'Z': -9.284957923227921e-05}, {'X': 0.8014705181121826, 'Y': 0.7026678323745728, 'Z': -0.011434492655098438}, {'X': 0.7514146566390991, 'Y': 0.6193284392356873, 'Z': -0.0036230033729225397}, {'X': 0.7149562835693359, 'Y': 0.545774519443512, 'Z': -0.006447775289416313}, {'X': 0.6750625371932983, 'Y': 0.5144667625427246, 'Z': -0.010444100014865398}, {'X': 0.754820704460144, 'Y': 0.5776472687721252, 'Z': 0.08441922813653946}, {'X': 0.7283878326416016, 'Y': 0.4974617063999176, 'Z': 0.07617250829935074}, {'X': 0.7218573689460754, 'Y': 0.44643428921699524, 'Z': 0.060695454478263855}, {'X': 0.7121074199676514, 'Y': 0.3974774479866028, 'Z': 0.048383258283138275}, {'X': 0.7949416637420654, 'Y': 0.5646303296089172, 'Z': 0.07174348086118698}, {'X': 0.7757664918899536, 'Y': 0.4729458689689636, 'Z': 0.0022647245787084103}, {'X': 0.7867081761360168, 'Y': 0.5416725873947144, 'Z': -0.03174523636698723}, {'X': 0.7946004867553711, 'Y': 0.5943529605865479, 'Z': -0.017707224935293198}, {'X': 0.8380088210105896, 'Y': 0.5609908103942871, 'Z': 0.046724118292331696}, {'X': 0.819672167301178, 'Y': 0.4637818932533264, 'Z': -0.015088947489857674}, {'X': 0.8175787925720215, 'Y': 0.5108429789543152, 'Z': -0.05020378157496452}, {'X': 0.816828727722168, 'Y': 0.5451082587242126, 'Z': -0.04316294938325882}, {'X': 0.8840360641479492, 'Y': 0.566753089427948, 'Z': 0.024273108690977097}, {'X': 0.8706687688827515, 'Y': 0.49010902643203735, 'Z': -0.007234133314341307}, {'X': 0.8534286022186279, 'Y': 0.46698397397994995, 'Z': -0.021758252754807472}, {'X': 0.8382335305213928, 'Y': 0.452767550945282, 'Z': -0.019144941121339798}]
[{'X': 0.866750955581665, 'Y': 0.7518879175186157, 'Z': -0.00016600574599578977}, {'X': 0.7952986359596252, 'Y': 0.6946790218353271, 'Z': 0.00832280796021223}, {'X': 0.7449521422386169, 'Y': 0.6094406843185425, 'Z': 0.02489396557211876}, {'X': 0.7107774019241333, 'Y': 0.5320318341255188, 'Z': 0.026952393352985382}, {'X': 0.6842284798622131, 'Y': 0.5003573894500732, 'Z': 0.01888848841190338}, {'X': 0.7568521499633789, 'Y': 0.5831732153892517, 'Z': 0.11060728877782822}, {'X': 0.7276238203048706, 'Y': 0.49772101640701294, 'Z': 0.1408841758966446}, {'X': 0.7160663604736328, 'Y': 0.44339144229888916, 'Z': 0.15102064609527588}, {'X': 0.7054751515388489, 'Y': 0.39859259128570557, 'Z': 0.1503422111272812}, {'X': 0.7975258231163025, 'Y': 0.5773836374282837, 'Z': 0.09672944992780685}, {'X': 0.7789333462715149, 'Y': 0.49072399735450745, 'Z': 0.0635884627699852}, {'X': 0.7843564748764038, 'Y': 0.5522760152816772, 'Z': 0.03903890401124954}, {'X': 0.7890651226043701, 'Y': 0.6071882247924805, 'Z': 0.050930362194776535}, {'X': 0.839335024356842, 'Y': 0.5742202401161194, 'Z': 0.07317768782377243}, {'X': 0.8248945474624634, 'Y': 0.47742530703544617, 'Z': 0.04367947205901146}, {'X': 0.8108957409858704, 'Y': 0.449648916721344, 'Z': -0.004044899716973305}, {'X': 0.7955697178840637, 'Y': 0.4216500520706177, 'Z': -0.022916996851563454}, {'X': 0.8821808099746704, 'Y': 0.5754318833351135, 'Z': 0.056198954582214355}, {'X': 0.8715050220489502, 'Y': 0.507054328918457, 'Z': 0.04001811146736145}, {'X': 0.8559918999671936, 'Y': 0.4762340784072876, 'Z': 0.013937676325440407}, {'X': 0.8398711085319519, 'Y': 0.45261743664741516, 'Z': -0.0030155477579683065}]
[{'X': 0.8595355749130249, 'Y': 0.7446268796920776, 'Z': -9.005502215586603e-05}, {'X': 0.7968209981918335, 'Y': 0.7028915882110596, 'Z': -0.008662369102239609}, {'X': 0.7467535734176636, 'Y': 0.6198024153709412, 'Z': -0.0019491307903081179}, {'X': 0.7110670804977417, 'Y': 0.5451485514640808, 'Z': -0.004119143821299076}, {'X': 0.6732250452041626, 'Y': 0.5109288096427917, 'Z': -0.007385804783552885}, {'X': 0.7532217502593994, 'Y': 0.5742574334144592, 'Z': 0.06015799939632416}, {'X': 0.7247052192687988, 'Y': 0.4899035096168518, 'Z': 0.05760227143764496}, {'X': 0.7173805832862854, 'Y': 0.4366661608219147, 'Z': 0.04750247299671173}, {'X': 0.7087766528129578, 'Y': 0.3914530277252197, 'Z': 0.032925598323345184}, {'X': 0.7953943014144897, 'Y': 0.5655485391616821, 'Z': 0.044660523533821106}, {'X': 0.770988404750824, 'Y': 0.4821188449859619, 'Z': -0.022609548643231392}, {'X': 0.7794071435928345, 'Y': 0.5471068620681763, 'Z': -0.05212092772126198}, {'X': 0.7839154601097107, 'Y': 0.5963245034217834, 'Z': -0.04038774594664574}, {'X': 0.8388557434082031, 'Y': 0.5651100873947144, 'Z': 0.01911548525094986}, {'X': 0.8165092468261719, 'Y': 0.4712521433830261, 'Z': -0.033547624945640564}, {'X': 0.8100112080574036, 'Y': 0.4884050190448761, 'Z': -0.06741997599601746}, {'X': 0.8032501339912415, 'Y': 0.4971323311328888, 'Z': -0.07098834961652756}, {'X': 0.882656991481781, 'Y': 0.5720869898796082, 'Z': -0.00392086012288928}, {'X': 0.8699873685836792, 'Y': 0.49902626872062683, 'Z': -0.03848681598901749}, {'X': 0.8555386662483215, 'Y': 0.47516578435897827, 'Z': -0.06059688329696655}, {'X': 0.8375494480133057, 'Y': 0.45427656173706055, 'Z': -0.07141658663749695}]
[{'X': 0.8638380765914917, 'Y': 0.7568623423576355, 'Z': -9.574380237609148e-05}, {'X': 0.7947823405265808, 'Y': 0.7050602436065674, 'Z': -0.004061387851834297}, {'X': 0.7442496418952942, 'Y': 0.6214463114738464, 'Z': 0.0016272986540570855}, {'X': 0.7086558938026428, 'Y': 0.5448563098907471, 'Z': -0.00483281072229147}, {'X': 0.6711296439170837, 'Y': 0.5091370940208435, 'Z': -0.016055205836892128}, {'X': 0.7529939413070679, 'Y': 0.57370525598526, 'Z': 0.08047833293676376}, {'X': 0.7243364453315735, 'Y': 0.4887877106666565, 'Z': 0.08757217228412628}, {'X': 0.716654360294342, 'Y': 0.4350256025791168, 'Z': 0.08522023260593414}, {'X': 0.7079226970672607, 'Y': 0.3872207999229431, 'Z': 0.0772748664021492}, {'X': 0.7947094440460205, 'Y': 0.5644630789756775, 'Z': 0.06431964039802551}, {'X': 0.772912323474884, 'Y': 0.46986323595046997, 'Z': 0.004147399216890335}, {'X': 0.7816353440284729, 'Y': 0.5363315343856812, 'Z': -0.024396046996116638}, {'X': 0.7901056408882141, 'Y': 0.5917076468467712, 'Z': -0.009321484714746475}, {'X': 0.8380435705184937, 'Y': 0.5626764297485352, 'Z': 0.03854266554117203}, {'X': 0.8177462220191956, 'Y': 0.4598824381828308, 'Z': -0.011834844946861267}, {'X': 0.8116726875305176, 'Y': 0.4769056737422943, 'Z': -0.05049104243516922}, {'X': 0.8095009922981262, 'Y': 0.49088022112846375, 'Z': -0.05384787172079086}, {'X': 0.883152186870575, 'Y': 0.5694223642349243, 'Z': 0.01573858968913555}, {'X': 0.8701460957527161, 'Y': 0.49442964792251587, 'Z': -0.01423331256955862}, {'X': 0.853168249130249, 'Y': 0.46962741017341614, 'Z': -0.03705571964383125}, {'X': 0.8370882272720337, 'Y': 0.45509326457977295, 'Z': -0.0472143329679966}]
