[{'X': 0.8096312284469604, 'Y': 0.41418880224227905, 'Z': -7.585043204016984e-05}, {'X': 0.7490057945251465, 'Y': 0.3952884078025818, 'Z': -0.01576252281665802}, {'X': 0.7074706554412842, 'Y': 0.345050185918808, 'Z': -0.014792333357036114}, {'X': 0.6871164441108704, 'Y': 0.28613564372062683, 'Z': -0.0191956777125597}, {'X': 0.6767840385437012, 'Y': 0.23906749486923218, 'Z': -0.01813819445669651}, {'X': 0.7416206002235413, 'Y': 0.2664426267147064, 'Z': 0.029211577028036118}, {'X': 0.731169581413269, 'Y': 0.19280937314033508, 'Z': 0.03617371991276741}, {'X': 0.7303492426872253, 'Y': 0.15030968189239502, 'Z': 0.03583713248372078}, {'X': 0.7300741076469421, 'Y': 0.115590900182724, 'Z': 0.0318358913064003}, {'X': 0.7727842330932617, 'Y': 0.25645211338996887, 'Z': 0.02600576914846897}, {'X': 0.7635532021522522, 'Y': 0.17269834876060486, 'Z': 0.03350188583135605}, {'X': 0.7608734369277954, 'Y': 0.1290544867515564, 'Z': 0.022314904257655144}, {'X': 0.759738564491272, 'Y': 0.09502892196178436, 'Z': 0.013087525963783264}, {'X': 0.8033332824707031, 'Y': 0.259416401386261, 'Z': 0.018353458493947983}, {'X': 0.7954444885253906, 'Y': 0.18626928329467773, 'Z': 0.023608574643731117}, {'X': 0.7898723483085632, 'Y': 0.14378570020198822, 'Z': 0.014295120723545551}, {'X': 0.7830355167388916, 'Y': 0.11057060956954956, 'Z': 0.0044738780707120895}, {'X': 0.83537757396698, 'Y': 0.27204349637031555, 'Z': 0.009091503918170929}, {'X': 0.8309651017189026, 'Y': 0.21730870008468628, 'Z': 0.006120871752500534}, {'X': 0.8260139226913452, 'Y': 0.18358877301216125, 'Z': 0.00017315061995759606}, {'X': 0.8183603286743164, 'Y': 0.15271325409412384, 'Z': -0.0031000336166471243}]
[{'X': 0.8178174495697021, 'Y': 0.6428384780883789, 'Z': -9.696721826912835e-05}, {'X': 0.7591509222984314, 'Y': 0.6241475343704224, 'Z': -0.022564779967069626}, {'X': 0.714758574962616, 'Y': 0.5822800993919373, 'Z': -0.034577008336782455}, {'X': 0.690929114818573, 'Y': 0.5388939380645752, 'Z': -0.04938150942325592}, {'X': 0.676162600517273, 'Y': 0.49701905250549316, 'Z': -0.06014290079474449}, {'X': 0.7393696308135986, 'Y': 0.49107420444488525, 'Z': -0.00600819056853652}, {'X': 0.7259643077850342, 'Y': 0.42337122559547424, 'Z': -0.017070673406124115}, {'X': 0.7223741412162781, 'Y': 0.38482430577278137, 'Z': -0.02945687808096409}, {'X': 0.7204347848892212, 'Y': 0.3521384000778198, 'Z': -0.03999437764286995}, {'X': 0.7679353356361389, 'Y': 0.4801485538482666, 'Z': -0.009337397292256355}, {'X': 0.7524060606956482, 'Y': 0.40309274196624756, 'Z': -0.019762255251407623}, {'X': 0.7482925057411194, 'Y': 0.3612107038497925, 'Z': -0.03867150843143463}, {'X': 0.7459768652915955, 'Y': 0.3276466131210327, 'Z': -0.05354825034737587}, {'X': 0.796897292137146, 'Y': 0.4814748764038086, 'Z': -0.017280258238315582}, {'X': 0.784936785697937, 'Y': 0.4115796685218811, 'Z': -0.029451915994286537}, {'X': 0.7811378240585327, 'Y': 0.37152400612831116, 'Z': -0.0501248762011528}, {'X': 0.7763029336929321, 'Y': 0.34061548113822937, 'Z': -0.06643445044755936}, {'X': 0.8287979364395142, 'Y': 0.49361443519592285, 'Z': -0.02695862390100956}, {'X': 0.8229014873504639, 'Y': 0.4396838843822479, 'Z': -0.04273204132914543}, {'X': 0.8183746933937073, 'Y': 0.40816569328308105, 'Z': -0.059448763728141785}, {'X': 0.8110733032226562, 'Y': 0.3834975063800812, 'Z': -0.07126761972904205}]
[{'X': 0.8179662823677063, 'Y': 0.7350294589996338, 'Z': -5.997728294460103e-05}, {'X': 0.7603186368942261, 'Y': 0.7177605032920837, 'Z': -0.036639850586652756}, {'X': 0.7185229063034058, 'Y': 0.6750512719154358, 'Z': -0.059599023312330246}, {'X': 0.6957789063453674, 'Y': 0.6308077573776245, 'Z': -0.08345746248960495}, {'X': 0.6801209449768066, 'Y': 0.5858028531074524, 'Z': -0.10455574840307236}, {'X': 0.7392566800117493, 'Y': 0.5776048898696899, 'Z': -0.03413468599319458}, {'X': 0.725327730178833, 'Y': 0.506755530834198, 'Z': -0.055323656648397446}, {'X': 0.7210875749588013, 'Y': 0.4652644395828247, 'Z': -0.07074517011642456}, {'X': 0.7188261151313782, 'Y': 0.4291256070137024, 'Z': -0.08192357420921326}, {'X': 0.7688843011856079, 'Y': 0.5684980750083923, 'Z': -0.03536297753453255}, {'X': 0.753102719783783, 'Y': 0.48992666602134705, 'Z': -0.056697044521570206}, {'X': 0.7477129101753235, 'Y': 0.44575947523117065, 'Z': -0.07742875069379807}, {'X': 0.7433800101280212, 'Y': 0.40738627314567566, 'Z': -0.09176812320947647}, {'X': 0.7989670634269714, 'Y': 0.5738672614097595, 'Z': -0.04084659740328789}, {'X': 0.7876880168914795, 'Y': 0.5025023221969604, 'Z': -0.06149926781654358}, {'X': 0.7833471894264221, 'Y': 0.4603109061717987, 'Z': -0.08582413196563721}, {'X': 0.777665376663208, 'Y': 0.425223171710968, 'Z': -0.10320547223091125}, {'X': 0.8307299613952637, 'Y': 0.5909369587898254, 'Z': -0.049286890774965286}, {'X': 0.8269327878952026, 'Y': 0.5379855632781982, 'Z': -0.07060565799474716}, {'X': 0.8228570818901062, 'Y': 0.5056858658790588, 'Z': -0.08978243917226791}, {'X': 0.815339207649231, 'Y': 0.4793638586997986, 'Z': -0.10217040777206421}]
[{'X': 0.8236337900161743, 'Y': 0.8352672457695007, 'Z': -8.7764608906582e-05}, {'X': 0.7646938562393188, 'Y': 0.8124873042106628, 'Z': -0.030584074556827545}, {'X': 0.7206273078918457, 'Y': 0.7633662223815918, 'Z': -0.04759683832526207}, {'X': 0.6988199353218079, 'Y': 0.7120264768600464, 'Z': -0.0670928806066513}, {'X': 0.684485912322998, 'Y': 0.6644178628921509, 'Z': -0.08512426167726517}, {'X': 0.7493578195571899, 'Y': 0.6693705916404724, 'Z': -0.011913714930415154}, {'X': 0.7360844612121582, 'Y': 0.5957720875740051, 'Z': -0.026044610887765884}, {'X': 0.7313613891601562, 'Y': 0.5541263818740845, 'Z': -0.038272567093372345}, {'X': 0.7281217575073242, 'Y': 0.5182750225067139, 'Z': -0.0473579578101635}, {'X': 0.779973030090332, 'Y': 0.6598405241966248, 'Z': -0.013553421944379807}, {'X': 0.7646873593330383, 'Y': 0.5782001614570618, 'Z': -0.02566586248576641}, {'X': 0.7587090730667114, 'Y': 0.5334416627883911, 'Z': -0.04309401288628578}, {'X': 0.7537778615951538, 'Y': 0.49557602405548096, 'Z': -0.05475282296538353}, {'X': 0.8099638819694519, 'Y': 0.6643255949020386, 'Z': -0.020010190084576607}, {'X': 0.798528254032135, 'Y': 0.5891680121421814, 'Z': -0.033214591443538666}, {'X': 0.7940200567245483, 'Y': 0.5464276075363159, 'Z': -0.05436846613883972}, {'X': 0.7881065011024475, 'Y': 0.5126815438270569, 'Z': -0.07081807404756546}, {'X': 0.8416666984558105, 'Y': 0.6806692481040955, 'Z': -0.029066994786262512}, {'X': 0.8373520970344543, 'Y': 0.6233764290809631, 'Z': -0.04605000093579292}, {'X': 0.8327521085739136, 'Y': 0.5888814926147461, 'Z': -0.06505262106657028}, {'X': 0.8246800303459167, 'Y': 0.5599962472915649, 'Z': -0.07908285409212112}]
[{'X': 0.8164042234420776, 'Y': 0.92499178647995, 'Z': -5.982669608783908e-05}, {'X': 0.7575491666793823, 'Y': 0.8949528932571411, 'Z': -0.022298716008663177}, {'X': 0.7196023464202881, 'Y': 0.8439437747001648, 'Z': -0.03467158228158951}, {'X': 0.7025887370109558, 'Y': 0.7933884859085083, 'Z': -0.05098192021250725}, {'X': 0.6905847191810608, 'Y': 0.7490859627723694, 'Z': -0.0630132183432579}, {'X': 0.7528044581413269, 'Y': 0.7522404789924622, 'Z': -0.013469673693180084}, {'X': 0.7413966059684753, 'Y': 0.6731684803962708, 'Z': -0.027642330154776573}, {'X': 0.7371470332145691, 'Y': 0.6281515955924988, 'Z': -0.04007647931575775}, {'X': 0.7338970899581909, 'Y': 0.58940589427948, 'Z': -0.05174768343567848}, {'X': 0.7831304669380188, 'Y': 0.7481842637062073, 'Z': -0.020749656483530998}, {'X': 0.7720986604690552, 'Y': 0.6594787240028381, 'Z': -0.03733564540743828}, {'X': 0.7683662176132202, 'Y': 0.6101219654083252, 'Z': -0.05740036070346832}, {'X': 0.7652167081832886, 'Y': 0.5700139999389648, 'Z': -0.07080014795064926}, {'X': 0.8124271035194397, 'Y': 0.75743567943573, 'Z': -0.03123530186712742}, {'X': 0.8060564398765564, 'Y': 0.6766391396522522, 'Z': -0.04874451830983162}, {'X': 0.8035190105438232, 'Y': 0.6296862363815308, 'Z': -0.07078135758638382}, {'X': 0.7984980344772339, 'Y': 0.5914066433906555, 'Z': -0.0857461541891098}, {'X': 0.8427899479866028, 'Y': 0.7787162661552429, 'Z': -0.043384626507759094}, {'X': 0.8428775072097778, 'Y': 0.7193788886070251, 'Z': -0.06293128430843353}, {'X': 0.8402264714241028, 'Y': 0.6820222735404968, 'Z': -0.07962705194950104}, {'X': 0.8332173824310303, 'Y': 0.649467408657074, 'Z': -0.09023072570562363}]
[{'X': 0.8201220035552979, 'Y': 0.9776446223258972, 'Z': -4.0593204175820574e-05}, {'X': 0.7624613046646118, 'Y': 0.9597616791725159, 'Z': -0.029537541791796684}, {'X': 0.724418044090271, 'Y': 0.9129412174224854, 'Z': -0.0456906296312809}, {'X': 0.7075227499008179, 'Y': 0.8620579242706299, 'Z': -0.06282049417495728}, {'X': 0.6960683465003967, 'Y': 0.8184006214141846, 'Z': -0.07494498044252396}, {'X': 0.7563807964324951, 'Y': 0.8192607164382935, 'Z': -0.025938203558325768}, {'X': 0.7463457584381104, 'Y': 0.7392425537109375, 'Z': -0.0480814129114151}, {'X': 0.7427866458892822, 'Y': 0.6914992928504944, 'Z': -0.05847868323326111}, {'X': 0.7398321032524109, 'Y': 0.6502835750579834, 'Z': -0.06506019830703735}, {'X': 0.7871702909469604, 'Y': 0.8113882541656494, 'Z': -0.02995779924094677}, {'X': 0.7767857313156128, 'Y': 0.725348949432373, 'Z': -0.05043705552816391}, {'X': 0.7727339863777161, 'Y': 0.6738739013671875, 'Z': -0.06882250308990479}, {'X': 0.7690268158912659, 'Y': 0.6298007965087891, 'Z': -0.08093400299549103}, {'X': 0.8178269863128662, 'Y': 0.8199977278709412, 'Z': -0.03746791556477547}, {'X': 0.8107425570487976, 'Y': 0.7428473234176636, 'Z': -0.05996017903089523}, {'X': 0.8083582520484924, 'Y': 0.6955123543739319, 'Z': -0.08368907123804092}, {'X': 0.8036699295043945, 'Y': 0.6548277139663696, 'Z': -0.10226458311080933}, {'X': 0.8507488965988159, 'Y': 0.8415800929069519, 'Z': -0.047398339956998825}, {'X': 0.8484817147254944, 'Y': 0.7833117842674255, 'Z': -0.07311540096998215}, {'X': 0.846163809299469, 'Y': 0.7475680708885193, 'Z': -0.09512215107679367}, {'X': 0.8389135003089905, 'Y': 0.7149901390075684, 'Z': -0.1113179475069046}]
[{'X': 0.8231708407402039, 'Y': 1.0141230821609497, 'Z': -2.8120481147198007e-05}, {'X': 0.7620155215263367, 'Y': 0.9938461780548096, 'Z': -0.02332445979118347}, {'X': 0.7240907549858093, 'Y': 0.9512140154838562, 'Z': -0.049889639019966125}, {'X': 0.706987738609314, 'Y': 0.9009338617324829, 'Z': -0.07437688112258911}, {'X': 0.6917378902435303, 'Y': 0.8541948199272156, 'Z': -0.09074553102254868}, {'X': 0.7556908130645752, 'Y': 0.8655742406845093, 'Z': -0.06383875757455826}, {'X': 0.7501716613769531, 'Y': 0.7743113040924072, 'Z': -0.09365196526050568}, {'X': 0.7503824234008789, 'Y': 0.7262390851974487, 'Z': -0.10370558500289917}, {'X': 0.7493252754211426, 'Y': 0.6890289783477783, 'Z': -0.1053931713104248}, {'X': 0.790133535861969, 'Y': 0.8600237965583801, 'Z': -0.06677870452404022}, {'X': 0.7841076254844666, 'Y': 0.7653084993362427, 'Z': -0.09864925593137741}, {'X': 0.7804862856864929, 'Y': 0.7149010896682739, 'Z': -0.11397915333509445}, {'X': 0.7758198380470276, 'Y': 0.6751213073730469, 'Z': -0.1185658723115921}, {'X': 0.8229495882987976, 'Y': 0.8709205985069275, 'Z': -0.07011584937572479}, {'X': 0.8198579549789429, 'Y': 0.7855690717697144, 'Z': -0.09407434612512589}, {'X': 0.8148970603942871, 'Y': 0.7364654541015625, 'Z': -0.11133477091789246}, {'X': 0.8079179525375366, 'Y': 0.6969960927963257, 'Z': -0.12088508903980255}, {'X': 0.8564901351928711, 'Y': 0.8931769132614136, 'Z': -0.07236174494028091}, {'X': 0.8571659922599792, 'Y': 0.8307379484176636, 'Z': -0.0969037413597107}, {'X': 0.8529553413391113, 'Y': 0.7927808165550232, 'Z': -0.11393631994724274}, {'X': 0.845005452632904, 'Y': 0.75896155834198, 'Z': -0.12300829589366913}]
[{'X': 0.8307520747184753, 'Y': 1.0086336135864258, 'Z': -6.455864786403254e-05}, {'X': 0.7726847529411316, 'Y': 0.9874628782272339, 'Z': -0.026806579902768135}, {'X': 0.7345280647277832, 'Y': 0.9529145956039429, 'Z': -0.06234484165906906}, {'X': 0.7140048742294312, 'Y': 0.9128816723823547, 'Z': -0.09491978585720062}, {'X': 0.6987997889518738, 'Y': 0.8791645765304565, 'Z': -0.1168912723660469}, {'X': 0.760944664478302, 'Y': 0.8784964084625244, 'Z': -0.09277075529098511}, {'X': 0.7560499906539917, 'Y': 0.7933573126792908, 'Z': -0.1343100517988205}, {'X': 0.7575123906135559, 'Y': 0.7514973282814026, 'Z': -0.15512186288833618}, {'X': 0.7569298148155212, 'Y': 0.7164828777313232, 'Z': -0.1666385680437088}, {'X': 0.7938353419303894, 'Y': 0.8775227069854736, 'Z': -0.09823187440633774}, {'X': 0.7895835638046265, 'Y': 0.7864019274711609, 'Z': -0.14914944767951965}, {'X': 0.7876110672950745, 'Y': 0.7412970662117004, 'Z': -0.17861983180046082}, {'X': 0.784441351890564, 'Y': 0.702888548374176, 'Z': -0.19378909468650818}, {'X': 0.825502872467041, 'Y': 0.8901999592781067, 'Z': -0.10333795845508575}, {'X': 0.8236406445503235, 'Y': 0.8127229809761047, 'Z': -0.14497333765029907}, {'X': 0.8211973309516907, 'Y': 0.7689816951751709, 'Z': -0.17239625751972198}, {'X': 0.8166894912719727, 'Y': 0.7298271059989929, 'Z': -0.1907520741224289}, {'X': 0.8583697080612183, 'Y': 0.9116420745849609, 'Z': -0.10585328191518784}, {'X': 0.8621104955673218, 'Y': 0.8577439785003662, 'Z': -0.14375105500221252}, {'X': 0.858948290348053, 'Y': 0.8243366479873657, 'Z': -0.16907064616680145}, {'X': 0.8517358303070068, 'Y': 0.7940865159034729, 'Z': -0.18458440899848938}]
[{'X': 0.8157909512519836, 'Y': 0.9585322737693787, 'Z': -7.907296094344929e-05}, {'X': 0.7613098621368408, 'Y': 0.9462170600891113, 'Z': -0.04006343334913254}, {'X': 0.7252126932144165, 'Y': 0.928017258644104, 'Z': -0.08008752018213272}, {'X': 0.7020877599716187, 'Y': 0.9078832268714905, 'Z': -0.10896744579076767}, {'X': 0.684751570224762, 'Y': 0.8906047344207764, 'Z': -0.13074670732021332}, {'X': 0.7598355412483215, 'Y': 0.8757205605506897, 'Z': -0.1194213479757309}, {'X': 0.7586120367050171, 'Y': 0.796876072883606, 'Z': -0.1616678386926651}, {'X': 0.7611770629882812, 'Y': 0.76003098487854, 'Z': -0.1777542233467102}, {'X': 0.7636241316795349, 'Y': 0.732288122177124, 'Z': -0.19177648425102234}, {'X': 0.7901322245597839, 'Y': 0.8809488415718079, 'Z': -0.11564098298549652}, {'X': 0.7922245264053345, 'Y': 0.7980192303657532, 'Z': -0.16231684386730194}, {'X': 0.7952355146408081, 'Y': 0.7561387419700623, 'Z': -0.18007269501686096}, {'X': 0.795555055141449, 'Y': 0.7245333790779114, 'Z': -0.19615307450294495}, {'X': 0.8196876049041748, 'Y': 0.8923963904380798, 'Z': -0.11314846575260162}, {'X': 0.826324999332428, 'Y': 0.8213213086128235, 'Z': -0.15214034914970398}, {'X': 0.8253434896469116, 'Y': 0.7822577357292175, 'Z': -0.17128686606884003}, {'X': 0.8190282583236694, 'Y': 0.7489463090896606, 'Z': -0.19060073792934418}, {'X': 0.8506278991699219, 'Y': 0.9051862955093384, 'Z': -0.1096322163939476}, {'X': 0.8628931641578674, 'Y': 0.8574168682098389, 'Z': -0.14302082359790802}, {'X': 0.8633739948272705, 'Y': 0.8291794657707214, 'Z': -0.1672726273536682}, {'X': 0.8580896258354187, 'Y': 0.8065652251243591, 'Z': -0.18422842025756836}]
[{'X': 0.8272249102592468, 'Y': 0.9994416236877441, 'Z': -4.0212955354945734e-05}, {'X': 0.7745834589004517, 'Y': 0.9926535487174988, 'Z': -0.04094107076525688}, {'X': 0.7359227538108826, 'Y': 0.964142918586731, 'Z': -0.08002956956624985}, {'X': 0.7141791582107544, 'Y': 0.931463897228241, 'Z': -0.11223751306533813}, {'X': 0.693500280380249, 'Y': 0.9049094319343567, 'Z': -0.1347253918647766}, {'X': 0.7633072137832642, 'Y': 0.8974910378456116, 'Z': -0.09781873971223831}, {'X': 0.7573802471160889, 'Y': 0.8204771876335144, 'Z': -0.14079932868480682}, {'X': 0.761680543422699, 'Y': 0.7805811166763306, 'Z': -0.16284944117069244}, {'X': 0.7650572657585144, 'Y': 0.747107982635498, 'Z': -0.1803942769765854}, {'X': 0.7935630083084106, 'Y': 0.8991372585296631, 'Z': -0.1017412319779396}, {'X': 0.7917935848236084, 'Y': 0.8148794770240784, 'Z': -0.14874011278152466}, {'X': 0.7964258790016174, 'Y': 0.7729371786117554, 'Z': -0.17642301321029663}, {'X': 0.7983653545379639, 'Y': 0.7351750731468201, 'Z': -0.1959981471300125}, {'X': 0.8228535056114197, 'Y': 0.9115762114524841, 'Z': -0.10921061784029007}, {'X': 0.8265585899353027, 'Y': 0.8423617482185364, 'Z': -0.1504407376050949}, {'X': 0.8274412751197815, 'Y': 0.8010963201522827, 'Z': -0.17459823191165924}, {'X': 0.8224557042121887, 'Y': 0.7580112814903259, 'Z': -0.19520772993564606}, {'X': 0.8537964224815369, 'Y': 0.9329058527946472, 'Z': -0.11618943512439728}, {'X': 0.8641290664672852, 'Y': 0.8882206678390503, 'Z': -0.1540166586637497}, {'X': 0.8649434447288513, 'Y': 0.8590659499168396, 'Z': -0.18097086250782013}, {'X': 0.8587144017219543, 'Y': 0.8264573812484741, 'Z': -0.19803346693515778}]
[{'X': 0.8261732459068298, 'Y': 0.9809544682502747, 'Z': -2.1542824470088817e-05}, {'X': 0.7703089714050293, 'Y': 0.9757340550422668, 'Z': -0.042715445160865784}, {'X': 0.7322953939437866, 'Y': 0.9536997079849243, 'Z': -0.08852723240852356}, {'X': 0.7105855345726013, 'Y': 0.9289895296096802, 'Z': -0.125726118683815}, {'X': 0.692217230796814, 'Y': 0.9078632593154907, 'Z': -0.15489238500595093}, {'X': 0.7634829878807068, 'Y': 0.9077616930007935, 'Z': -0.12647776305675507}, {'X': 0.7601090669631958, 'Y': 0.8322599530220032, 'Z': -0.17756210267543793}, {'X': 0.7636958360671997, 'Y': 0.794326663017273, 'Z': -0.203970268368721}, {'X': 0.7678793668746948, 'Y': 0.7595568895339966, 'Z': -0.22481855750083923}, {'X': 0.7947065830230713, 'Y': 0.909919261932373, 'Z': -0.12940023839473724}, {'X': 0.7963059544563293, 'Y': 0.8294782042503357, 'Z': -0.186849445104599}, {'X': 0.7996093034744263, 'Y': 0.787683367729187, 'Z': -0.21838295459747314}, {'X': 0.8015609979629517, 'Y': 0.7499518394470215, 'Z': -0.2414572387933731}, {'X': 0.8244999051094055, 'Y': 0.9198690056800842, 'Z': -0.1331169605255127}, {'X': 0.8292862176895142, 'Y': 0.8540886044502258, 'Z': -0.17965033650398254}, {'X': 0.8299018740653992, 'Y': 0.8147815465927124, 'Z': -0.20625439286231995}, {'X': 0.8257232904434204, 'Y': 0.7746629118919373, 'Z': -0.22887909412384033}, {'X': 0.8547578454017639, 'Y': 0.9361070394515991, 'Z': -0.13664792478084564}, {'X': 0.8658705949783325, 'Y': 0.8938132524490356, 'Z': -0.17393295466899872}, {'X': 0.8672682046890259, 'Y': 0.8659706711769104, 'Z': -0.19988010823726654}, {'X': 0.8615854382514954, 'Y': 0.8361761569976807, 'Z': -0.2180958241224289}]
[{'X': 0.8215959668159485, 'Y': 0.9783298373222351, 'Z': -5.4855776397744194e-05}, {'X': 0.7678584456443787, 'Y': 0.9572315216064453, 'Z': -0.04408273473381996}, {'X': 0.7317022085189819, 'Y': 0.9404955506324768, 'Z': -0.09294009953737259}, {'X': 0.7078211903572083, 'Y': 0.9290096759796143, 'Z': -0.13055026531219482}, {'X': 0.6901603937149048, 'Y': 0.9192792177200317, 'Z': -0.16034118831157684}, {'X': 0.7623397707939148, 'Y': 0.896826982498169, 'Z': -0.12750646471977234}, {'X': 0.764139711856842, 'Y': 0.8255199193954468, 'Z': -0.17632092535495758}, {'X': 0.7708866596221924, 'Y': 0.7910422682762146, 'Z': -0.19645214080810547}, {'X': 0.7760832905769348, 'Y': 0.7648097276687622, 'Z': -0.20973151922225952}, {'X': 0.7924229502677917, 'Y': 0.9043526649475098, 'Z': -0.1247204840183258}, {'X': 0.7987661361694336, 'Y': 0.8280430436134338, 'Z': -0.17334061861038208}, {'X': 0.8019325733184814, 'Y': 0.7883590459823608, 'Z': -0.1921965479850769}, {'X': 0.8022586107254028, 'Y': 0.763177216053009, 'Z': -0.2078956514596939}, {'X': 0.8219860196113586, 'Y': 0.9180362820625305, 'Z': -0.12399885058403015}, {'X': 0.834477961063385, 'Y': 0.8509476184844971, 'Z': -0.16142910718917847}, {'X': 0.8360203504562378, 'Y': 0.8166459798812866, 'Z': -0.17949026823043823}, {'X': 0.8318830728530884, 'Y': 0.7882224917411804, 'Z': -0.19626489281654358}, {'X': 0.8560343980789185, 'Y': 0.9337940812110901, 'Z': -0.12164448946714401}, {'X': 0.8721573352813721, 'Y': 0.8883463144302368, 'Z': -0.15134987235069275}, {'X': 0.8713123202323914, 'Y': 0.8642786145210266, 'Z': -0.17124640941619873}, {'X': 0.8643313646316528, 'Y': 0.8454580307006836, 'Z': -0.18720850348472595}]
[{'X': 0.8225733041763306, 'Y': 0.976865828037262, 'Z': -8.470869943266734e-05}, {'X': 0.7740827202796936, 'Y': 0.9504068493843079, 'Z': -0.03979313373565674}, {'X': 0.7371546626091003, 'Y': 0.9323416948318481, 'Z': -0.08710025995969772}, {'X': 0.7116934061050415, 'Y': 0.9257201552391052, 'Z': -0.12230225652456284}, {'X': 0.6925207376480103, 'Y': 0.9233555197715759, 'Z': -0.14938412606716156}, {'X': 0.7631576657295227, 'Y': 0.8956509828567505, 'Z': -0.13201592862606049}, {'X': 0.7658681273460388, 'Y': 0.8293538689613342, 'Z': -0.1786060482263565}, {'X': 0.7738826870918274, 'Y': 0.7958964109420776, 'Z': -0.19713790714740753}, {'X': 0.7800182104110718, 'Y': 0.7744584083557129, 'Z': -0.20812472701072693}, {'X': 0.7958167195320129, 'Y': 0.9050886631011963, 'Z': -0.1285829097032547}, {'X': 0.7979274988174438, 'Y': 0.8289721608161926, 'Z': -0.1787870079278946}, {'X': 0.8012338876724243, 'Y': 0.7928085923194885, 'Z': -0.19442373514175415}, {'X': 0.8028290271759033, 'Y': 0.774294376373291, 'Z': -0.20692609250545502}, {'X': 0.8279765844345093, 'Y': 0.9196392297744751, 'Z': -0.12451876699924469}, {'X': 0.836559534072876, 'Y': 0.8524783253669739, 'Z': -0.16477856040000916}, {'X': 0.8379458785057068, 'Y': 0.8213961124420166, 'Z': -0.1794838160276413}, {'X': 0.8367812633514404, 'Y': 0.797783613204956, 'Z': -0.19276969134807587}, {'X': 0.8645750284194946, 'Y': 0.9348898530006409, 'Z': -0.11774389445781708}, {'X': 0.8791171312332153, 'Y': 0.8903594613075256, 'Z': -0.1499631106853485}, {'X': 0.8767285346984863, 'Y': 0.8698878884315491, 'Z': -0.1677004098892212}, {'X': 0.8695932030677795, 'Y': 0.8566299676895142, 'Z': -0.18398429453372955}]
