[{'X': 0.7271401882171631, 'Y': 0.6797806024551392, 'Z': -0.00010053531877929345}, {'X': 0.6597424745559692, 'Y': 0.6712746620178223, 'Z': 0.03251663222908974}, {'X': 0.6118001341819763, 'Y': 0.5987885594367981, 'Z': 0.05065654218196869}, {'X': 0.5764309763908386, 'Y': 0.531599760055542, 'Z': 0.05753791704773903}, {'X': 0.5471547842025757, 'Y': 0.5056143403053284, 'Z': 0.06311124563217163}, {'X': 0.6482744216918945, 'Y': 0.43613767623901367, 'Z': 0.05662890896201134}, {'X': 0.6372849345207214, 'Y': 0.3276512622833252, 'Z': 0.06873808056116104}, {'X': 0.6301080584526062, 'Y': 0.2575626075267792, 'Z': 0.06903998553752899}, {'X': 0.6250414848327637, 'Y': 0.2028215229511261, 'Z': 0.06320659071207047}, {'X': 0.6834030747413635, 'Y': 0.412749320268631, 'Z': 0.036007363349199295}, {'X': 0.6724926829338074, 'Y': 0.2905864119529724, 'Z': 0.04956395924091339}, {'X': 0.6603356003761292, 'Y': 0.21326133608818054, 'Z': 0.036324016749858856}, {'X': 0.6502468585968018, 'Y': 0.15509966015815735, 'Z': 0.024930674582719803}, {'X': 0.723139226436615, 'Y': 0.4137805998325348, 'Z': 0.018720099702477455}, {'X': 0.7152496576309204, 'Y': 0.29025590419769287, 'Z': 0.02723645605146885}, {'X': 0.7038565278053284, 'Y': 0.21218106150627136, 'Z': 0.012421935796737671}, {'X': 0.6930146217346191, 'Y': 0.15163975954055786, 'Z': 0.00249957712367177}, {'X': 0.7652162909507751, 'Y': 0.43692493438720703, 'Z': 0.0036731730215251446}, {'X': 0.7776955366134644, 'Y': 0.3421141505241394, 'Z': 0.007379984017461538}, {'X': 0.7875661849975586, 'Y': 0.27485156059265137, 'Z': -0.0019333052914589643}, {'X': 0.7945410013198853, 'Y': 0.2117142677307129, 'Z': -0.010213110595941544}]
[{'X': 0.7189778685569763, 'Y': 0.6871926784515381, 'Z': -8.294369035866112e-05}, {'X': 0.656690776348114, 'Y': 0.655215859413147, 'Z': 0.008242006413638592}, {'X': 0.6130533814430237, 'Y': 0.5778174996376038, 'Z': 0.014245124533772469}, {'X': 0.579085111618042, 'Y': 0.5279775261878967, 'Z': 0.008785998448729515}, {'X': 0.5502501130104065, 'Y': 0.5015904307365417, 'Z': -0.0032233516685664654}, {'X': 0.6595914959907532, 'Y': 0.4507293701171875, 'Z': 0.05329223349690437}, {'X': 0.6540231704711914, 'Y': 0.3470892310142517, 'Z': 0.050043560564517975}, {'X': 0.649196982383728, 'Y': 0.28252100944519043, 'Z': 0.03768587112426758}, {'X': 0.6444266438484192, 'Y': 0.23883283138275146, 'Z': 0.02777411788702011}, {'X': 0.6910836696624756, 'Y': 0.4430035352706909, 'Z': 0.026573220267891884}, {'X': 0.6789655685424805, 'Y': 0.3388006091117859, 'Z': 0.008157987147569656}, {'X': 0.6602798104286194, 'Y': 0.2948518991470337, 'Z': -0.024836508557200432}, {'X': 0.6453337073326111, 'Y': 0.28134316205978394, 'Z': -0.04455221816897392}, {'X': 0.727073609828949, 'Y': 0.4530056416988373, 'Z': -0.0038459415081888437}, {'X': 0.7148677706718445, 'Y': 0.3574582636356354, 'Z': -0.03003706969320774}, {'X': 0.6961669325828552, 'Y': 0.3395461440086365, 'Z': -0.07640698552131653}, {'X': 0.6845841407775879, 'Y': 0.346235066652298, 'Z': -0.10087089985609055}, {'X': 0.763257622718811, 'Y': 0.4796468913555145, 'Z': -0.03386160731315613}, {'X': 0.7554134726524353, 'Y': 0.40069061517715454, 'Z': -0.056496426463127136}, {'X': 0.7463674545288086, 'Y': 0.3500653803348541, 'Z': -0.07968885451555252}, {'X': 0.7400133609771729, 'Y': 0.31169891357421875, 'Z': -0.09904380887746811}]
[{'X': 0.7020480632781982, 'Y': 0.6854461431503296, 'Z': -7.673406798858196e-05}, {'X': 0.6419241428375244, 'Y': 0.6490968465805054, 'Z': -0.0037124138325452805}, {'X': 0.6041239500045776, 'Y': 0.5727167129516602, 'Z': -0.0065248142927885056}, {'X': 0.5763721466064453, 'Y': 0.5309075117111206, 'Z': -0.009059973992407322}, {'X': 0.5513256788253784, 'Y': 0.5061652660369873, 'Z': -0.016968220472335815}, {'X': 0.6458714604377747, 'Y': 0.45886367559432983, 'Z': -0.03575703129172325}, {'X': 0.6468110084533691, 'Y': 0.34776341915130615, 'Z': -0.06065472215414047}, {'X': 0.643369734287262, 'Y': 0.28835105895996094, 'Z': -0.07093331217765808}, {'X': 0.6395538449287415, 'Y': 0.24953320622444153, 'Z': -0.07462483644485474}, {'X': 0.6791204810142517, 'Y': 0.4689711630344391, 'Z': -0.04940153285861015}, {'X': 0.6865702867507935, 'Y': 0.3546956777572632, 'Z': -0.08812408894300461}, {'X': 0.6797052621841431, 'Y': 0.3061595559120178, 'Z': -0.12092795968055725}, {'X': 0.6703655123710632, 'Y': 0.28435635566711426, 'Z': -0.14069901406764984}, {'X': 0.7134007215499878, 'Y': 0.5012624859809875, 'Z': -0.06283530592918396}, {'X': 0.7241538166999817, 'Y': 0.4087771773338318, 'Z': -0.10403477400541306}, {'X': 0.7150505185127258, 'Y': 0.3785043954849243, 'Z': -0.14064884185791016}, {'X': 0.7055405378341675, 'Y': 0.36830204725265503, 'Z': -0.1607990711927414}, {'X': 0.7431098222732544, 'Y': 0.5484871864318848, 'Z': -0.07331697642803192}, {'X': 0.7515150308609009, 'Y': 0.4961492419242859, 'Z': -0.11867395043373108}, {'X': 0.7459388971328735, 'Y': 0.4725194275379181, 'Z': -0.1517368108034134}, {'X': 0.7349942326545715, 'Y': 0.46064549684524536, 'Z': -0.17294947803020477}]
[{'X': 0.7130295038223267, 'Y': 0.6882929801940918, 'Z': -6.205883983056992e-05}, {'X': 0.652114987373352, 'Y': 0.6561461091041565, 'Z': 0.0021849183831363916}, {'X': 0.6094551682472229, 'Y': 0.5793460607528687, 'Z': 0.003819260513409972}, {'X': 0.5772914290428162, 'Y': 0.5326470136642456, 'Z': -0.001349851256236434}, {'X': 0.5517436265945435, 'Y': 0.5076488256454468, 'Z': -0.01641758903861046}, {'X': 0.6587592959403992, 'Y': 0.45324382185935974, 'Z': 0.01736580766737461}, {'X': 0.653975248336792, 'Y': 0.34547990560531616, 'Z': 0.003531585680320859}, {'X': 0.6474002003669739, 'Y': 0.2855986952781677, 'Z': -0.008552609011530876}, {'X': 0.6402791738510132, 'Y': 0.24604961276054382, 'Z': -0.016984187066555023}, {'X': 0.6919409036636353, 'Y': 0.45666682720184326, 'Z': -0.0057709054090082645}, {'X': 0.688270628452301, 'Y': 0.35422444343566895, 'Z': -0.03701717033982277}, {'X': 0.6718162298202515, 'Y': 0.33698731660842896, 'Z': -0.073638916015625}, {'X': 0.6590520143508911, 'Y': 0.34712469577789307, 'Z': -0.09395137429237366}, {'X': 0.7281618714332581, 'Y': 0.4782100319862366, 'Z': -0.030154502019286156}, {'X': 0.7230081558227539, 'Y': 0.39094698429107666, 'Z': -0.06917816400527954}, {'X': 0.7054433226585388, 'Y': 0.3820664882659912, 'Z': -0.11507010459899902}, {'X': 0.6961798667907715, 'Y': 0.3953009843826294, 'Z': -0.14006935060024261}, {'X': 0.7634382247924805, 'Y': 0.5157874226570129, 'Z': -0.053147539496421814}, {'X': 0.7542129755020142, 'Y': 0.4546573758125305, 'Z': -0.09223071485757828}, {'X': 0.7397122979164124, 'Y': 0.4270126521587372, 'Z': -0.12055695801973343}, {'X': 0.7270649671554565, 'Y': 0.4130287170410156, 'Z': -0.13944856822490692}]
[{'X': 0.7166787981987, 'Y': 0.6880257725715637, 'Z': -5.098095425637439e-05}, {'X': 0.6529865860939026, 'Y': 0.6565531492233276, 'Z': 0.017515376210212708}, {'X': 0.6085115671157837, 'Y': 0.575995922088623, 'Z': 0.026447609066963196}, {'X': 0.5776121616363525, 'Y': 0.526823103427887, 'Z': 0.026066556572914124}, {'X': 0.5537532567977905, 'Y': 0.5066379904747009, 'Z': 0.016353918239474297}, {'X': 0.6554046869277954, 'Y': 0.45265787839889526, 'Z': 0.030581090599298477}, {'X': 0.6542147994041443, 'Y': 0.34126874804496765, 'Z': 0.022054549306631088}, {'X': 0.6483990550041199, 'Y': 0.2842835485935211, 'Z': 0.016203956678509712}, {'X': 0.6422325372695923, 'Y': 0.24758094549179077, 'Z': 0.01575894095003605}, {'X': 0.6893331408500671, 'Y': 0.45529747009277344, 'Z': 0.003842185949906707}, {'X': 0.6836724877357483, 'Y': 0.35899463295936584, 'Z': -0.024092599749565125}, {'X': 0.6667331457138062, 'Y': 0.3572179079055786, 'Z': -0.05165034160017967}, {'X': 0.6516623497009277, 'Y': 0.3745027482509613, 'Z': -0.06372993439435959}, {'X': 0.7277584671974182, 'Y': 0.4710847735404968, 'Z': -0.021291468292474747}, {'X': 0.7200449109077454, 'Y': 0.3838634490966797, 'Z': -0.05638475343585014}, {'X': 0.7022334933280945, 'Y': 0.3827493190765381, 'Z': -0.09170607477426529}, {'X': 0.6918727159500122, 'Y': 0.3968373239040375, 'Z': -0.1075977087020874}, {'X': 0.7658228278160095, 'Y': 0.5008755326271057, 'Z': -0.04428922384977341}, {'X': 0.7571895718574524, 'Y': 0.42788225412368774, 'Z': -0.07781840860843658}, {'X': 0.7446891069412231, 'Y': 0.3833714723587036, 'Z': -0.0997321754693985}, {'X': 0.73172527551651, 'Y': 0.34775209426879883, 'Z': -0.11389429867267609}]
[{'X': 0.7199145555496216, 'Y': 0.676811695098877, 'Z': -8.563130541006103e-05}, {'X': 0.6571069955825806, 'Y': 0.6501569747924805, 'Z': 0.019114388152956963}, {'X': 0.6113944053649902, 'Y': 0.5716685056686401, 'Z': 0.032013263553380966}, {'X': 0.5786219239234924, 'Y': 0.5211747288703918, 'Z': 0.03515532612800598}, {'X': 0.5504909157752991, 'Y': 0.5084786415100098, 'Z': 0.03091592900454998}, {'X': 0.6555145382881165, 'Y': 0.45974892377853394, 'Z': 0.06204230710864067}, {'X': 0.6556730270385742, 'Y': 0.34515053033828735, 'Z': 0.06853488832712173}, {'X': 0.6502799987792969, 'Y': 0.285586416721344, 'Z': 0.06671766936779022}, {'X': 0.645444393157959, 'Y': 0.24789288640022278, 'Z': 0.07027605921030045}, {'X': 0.6882416009902954, 'Y': 0.4576326906681061, 'Z': 0.03775487095117569}, {'X': 0.6761833429336548, 'Y': 0.3575247526168823, 'Z': 0.019204188138246536}, {'X': 0.6602617502212524, 'Y': 0.3829975724220276, 'Z': 0.0023322743363678455}, {'X': 0.6513362526893616, 'Y': 0.4201797842979431, 'Z': 0.001749213901348412}, {'X': 0.7241806387901306, 'Y': 0.4628334045410156, 'Z': 0.013041818514466286}, {'X': 0.7082306146621704, 'Y': 0.3925546109676361, 'Z': -0.018401943147182465}, {'X': 0.6921664476394653, 'Y': 0.45418548583984375, 'Z': -0.04932769760489464}, {'X': 0.6874639391899109, 'Y': 0.5085309147834778, 'Z': -0.056991346180438995}, {'X': 0.7595536708831787, 'Y': 0.4760420322418213, 'Z': -0.009531903080642223}, {'X': 0.7448777556419373, 'Y': 0.3965933918952942, 'Z': -0.023256342858076096}, {'X': 0.7304263114929199, 'Y': 0.35602736473083496, 'Z': -0.027672534808516502}, {'X': 0.721088171005249, 'Y': 0.3230177164077759, 'Z': -0.027883142232894897}]
[{'X': 0.719465434551239, 'Y': 0.675209641456604, 'Z': -6.973066774662584e-05}, {'X': 0.6567966341972351, 'Y': 0.6475947499275208, 'Z': 0.020923059433698654}, {'X': 0.6095812320709229, 'Y': 0.5685896277427673, 'Z': 0.034067533910274506}, {'X': 0.57671058177948, 'Y': 0.5207263231277466, 'Z': 0.03338482603430748}, {'X': 0.5502029657363892, 'Y': 0.4977923631668091, 'Z': 0.0232516098767519}, {'X': 0.6571425795555115, 'Y': 0.45016300678253174, 'Z': 0.06171815097332001}, {'X': 0.658106803894043, 'Y': 0.33879590034484863, 'Z': 0.0603565089404583}, {'X': 0.6519604921340942, 'Y': 0.28151994943618774, 'Z': 0.05794838070869446}, {'X': 0.6426005959510803, 'Y': 0.2462870180606842, 'Z': 0.061285506933927536}, {'X': 0.6910474896430969, 'Y': 0.44602110981941223, 'Z': 0.03500751033425331}, {'X': 0.6771003603935242, 'Y': 0.3370567560195923, 'Z': 0.012316728010773659}, {'X': 0.6553412675857544, 'Y': 0.3291245400905609, 'Z': -0.0038383244536817074}, {'X': 0.6357777118682861, 'Y': 0.3372384309768677, 'Z': -0.0056885951198637486}, {'X': 0.7263952493667603, 'Y': 0.45357251167297363, 'Z': 0.006570934783667326}, {'X': 0.6996527910232544, 'Y': 0.3872343599796295, 'Z': -0.02882145531475544}, {'X': 0.6847808361053467, 'Y': 0.45983269810676575, 'Z': -0.05216069892048836}, {'X': 0.6805604100227356, 'Y': 0.5213547945022583, 'Z': -0.051472485065460205}, {'X': 0.7615268230438232, 'Y': 0.4684939980506897, 'Z': -0.019685562700033188}, {'X': 0.7398163080215454, 'Y': 0.3843846917152405, 'Z': -0.03545479476451874}, {'X': 0.718905508518219, 'Y': 0.3487817943096161, 'Z': -0.03877301141619682}, {'X': 0.7026824355125427, 'Y': 0.3218262195587158, 'Z': -0.03641412779688835}]
[{'X': 0.716899037361145, 'Y': 0.6780716180801392, 'Z': -6.608481635339558e-05}, {'X': 0.6536719799041748, 'Y': 0.651824414730072, 'Z': 0.026228446513414383}, {'X': 0.6101800203323364, 'Y': 0.5729702115058899, 'Z': 0.0411471351981163}, {'X': 0.5798492431640625, 'Y': 0.5239362716674805, 'Z': 0.04389309510588646}, {'X': 0.5519337058067322, 'Y': 0.5052483081817627, 'Z': 0.03516961261630058}, {'X': 0.6536744832992554, 'Y': 0.4597828686237335, 'Z': 0.07424774765968323}, {'X': 0.6542537212371826, 'Y': 0.3530433773994446, 'Z': 0.0812169685959816}, {'X': 0.6494810581207275, 'Y': 0.29159659147262573, 'Z': 0.07742440700531006}, {'X': 0.6421836614608765, 'Y': 0.2494553029537201, 'Z': 0.07580351829528809}, {'X': 0.6851989030838013, 'Y': 0.4576549232006073, 'Z': 0.045796193182468414}, {'X': 0.6743190884590149, 'Y': 0.3505726754665375, 'Z': 0.029892701655626297}, {'X': 0.6548696756362915, 'Y': 0.3444026708602905, 'Z': 0.011736016720533371}, {'X': 0.6384749412536621, 'Y': 0.35393333435058594, 'Z': 0.009023581631481647}, {'X': 0.7185074090957642, 'Y': 0.4662458598613739, 'Z': 0.016194842755794525}, {'X': 0.6956607699394226, 'Y': 0.39101144671440125, 'Z': -0.016414696350693703}, {'X': 0.679320216178894, 'Y': 0.4593034088611603, 'Z': -0.04686605930328369}, {'X': 0.6731621026992798, 'Y': 0.5212927460670471, 'Z': -0.052233222872018814}, {'X': 0.7512346506118774, 'Y': 0.47988370060920715, 'Z': -0.01092136837542057}, {'X': 0.7341185808181763, 'Y': 0.39547258615493774, 'Z': -0.022314904257655144}, {'X': 0.7191559076309204, 'Y': 0.3478788733482361, 'Z': -0.02838940918445587}, {'X': 0.7085645198822021, 'Y': 0.30655890703201294, 'Z': -0.030347958207130432}]
[{'X': 0.7187472581863403, 'Y': 0.6957877278327942, 'Z': -8.05735107860528e-05}, {'X': 0.6544502377510071, 'Y': 0.6565074920654297, 'Z': 0.028569970279932022}, {'X': 0.6088000535964966, 'Y': 0.5681896209716797, 'Z': 0.04737744480371475}, {'X': 0.5803073048591614, 'Y': 0.5211997628211975, 'Z': 0.051291029900312424}, {'X': 0.5551204681396484, 'Y': 0.5156773924827576, 'Z': 0.04306332394480705}, {'X': 0.6600022912025452, 'Y': 0.43983712792396545, 'Z': 0.07505735754966736}, {'X': 0.6581777334213257, 'Y': 0.3352682590484619, 'Z': 0.07157041132450104}, {'X': 0.6469091773033142, 'Y': 0.27669110894203186, 'Z': 0.06746718287467957}, {'X': 0.6338443756103516, 'Y': 0.23388409614562988, 'Z': 0.07112027704715729}, {'X': 0.692082941532135, 'Y': 0.43801629543304443, 'Z': 0.04294555261731148}, {'X': 0.6770296692848206, 'Y': 0.33246248960494995, 'Z': 0.007899782620370388}, {'X': 0.6501836180686951, 'Y': 0.33964550495147705, 'Z': -0.010904679074883461}, {'X': 0.6318402886390686, 'Y': 0.36205023527145386, 'Z': -0.012345590628683567}, {'X': 0.7261469960212708, 'Y': 0.4465788006782532, 'Z': 0.00822360534220934}, {'X': 0.6991778612136841, 'Y': 0.4022606611251831, 'Z': -0.034324560314416885}, {'X': 0.6856412887573242, 'Y': 0.48968541622161865, 'Z': -0.047660503536462784}, {'X': 0.6860117316246033, 'Y': 0.5573439002037048, 'Z': -0.03658220171928406}, {'X': 0.7611684799194336, 'Y': 0.46369874477386475, 'Z': -0.02599133364856243}, {'X': 0.7444986701011658, 'Y': 0.37220317125320435, 'Z': -0.0440853014588356}, {'X': 0.7237937450408936, 'Y': 0.3180721402168274, 'Z': -0.04795655608177185}, {'X': 0.7059124112129211, 'Y': 0.27084407210350037, 'Z': -0.046540968120098114}]
[{'X': 0.7239755392074585, 'Y': 0.6963156461715698, 'Z': -0.00010848867532331496}, {'X': 0.6592994928359985, 'Y': 0.6595983505249023, 'Z': 0.02764792926609516}, {'X': 0.6124401688575745, 'Y': 0.5686303973197937, 'Z': 0.04945843666791916}, {'X': 0.5836749076843262, 'Y': 0.5195138454437256, 'Z': 0.05800854414701462}, {'X': 0.5609574317932129, 'Y': 0.5084648728370667, 'Z': 0.05620385333895683}, {'X': 0.659449577331543, 'Y': 0.4370810389518738, 'Z': 0.0740809217095375}, {'X': 0.6522245407104492, 'Y': 0.3393409848213196, 'Z': 0.07074835896492004}, {'X': 0.64261394739151, 'Y': 0.2784419655799866, 'Z': 0.06884659081697464}, {'X': 0.6319467425346375, 'Y': 0.230442076921463, 'Z': 0.07423393428325653}, {'X': 0.6899677515029907, 'Y': 0.4332304894924164, 'Z': 0.043093714863061905}, {'X': 0.670430064201355, 'Y': 0.3374181389808655, 'Z': 0.00807611458003521}, {'X': 0.6441781520843506, 'Y': 0.32454267144203186, 'Z': -0.018816910684108734}, {'X': 0.6228697896003723, 'Y': 0.3314792513847351, 'Z': -0.026492595672607422}, {'X': 0.7229244112968445, 'Y': 0.439735472202301, 'Z': 0.00971224345266819}, {'X': 0.692491888999939, 'Y': 0.410125732421875, 'Z': -0.03596005588769913}, {'X': 0.6768583059310913, 'Y': 0.5002816915512085, 'Z': -0.05911017209291458}, {'X': 0.6725792288780212, 'Y': 0.5759165287017822, 'Z': -0.054000310599803925}, {'X': 0.7581387758255005, 'Y': 0.4551754593849182, 'Z': -0.022302469238638878}, {'X': 0.7417464852333069, 'Y': 0.36765575408935547, 'Z': -0.03945796564221382}, {'X': 0.7236102819442749, 'Y': 0.31326961517333984, 'Z': -0.04845108091831207}, {'X': 0.7063683867454529, 'Y': 0.26769015192985535, 'Z': -0.052153125405311584}]
[{'X': 0.7167722582817078, 'Y': 0.6787449717521667, 'Z': -8.097019599517807e-05}, {'X': 0.6573447585105896, 'Y': 0.6541667580604553, 'Z': 0.025039896368980408}, {'X': 0.611884593963623, 'Y': 0.5637234449386597, 'Z': 0.040433090180158615}, {'X': 0.5851487517356873, 'Y': 0.5128095746040344, 'Z': 0.042589221149683}, {'X': 0.5633451342582703, 'Y': 0.4901328682899475, 'Z': 0.03104180097579956}, {'X': 0.6570293307304382, 'Y': 0.4473312199115753, 'Z': 0.06580561399459839}, {'X': 0.6547780632972717, 'Y': 0.3466285467147827, 'Z': 0.06374549120664597}, {'X': 0.6473112106323242, 'Y': 0.27883926033973694, 'Z': 0.05788261815905571}, {'X': 0.6360331773757935, 'Y': 0.2274225354194641, 'Z': 0.05804290995001793}, {'X': 0.6855024099349976, 'Y': 0.44391068816185, 'Z': 0.031156741082668304}, {'X': 0.6726897954940796, 'Y': 0.3446117341518402, 'Z': 0.001285028993152082}, {'X': 0.6480478048324585, 'Y': 0.33467981219291687, 'Z': -0.02132686972618103}, {'X': 0.6247365474700928, 'Y': 0.34166061878204346, 'Z': -0.02435406669974327}, {'X': 0.7176966667175293, 'Y': 0.44925397634506226, 'Z': -0.0050913626328110695}, {'X': 0.6880358457565308, 'Y': 0.3961111009120941, 'Z': -0.05242304131388664}, {'X': 0.6658302545547485, 'Y': 0.47946298122406006, 'Z': -0.08631733059883118}, {'X': 0.6557148098945618, 'Y': 0.5547401905059814, 'Z': -0.08896192163228989}, {'X': 0.7511373162269592, 'Y': 0.45974400639533997, 'Z': -0.03914346173405647}, {'X': 0.7324870228767395, 'Y': 0.3716917037963867, 'Z': -0.053985171020030975}, {'X': 0.7127166986465454, 'Y': 0.3137814998626709, 'Z': -0.06659702211618423}, {'X': 0.6943904161453247, 'Y': 0.2645326256752014, 'Z': -0.07546646147966385}]
[{'X': 0.7331019043922424, 'Y': 0.6962601542472839, 'Z': -0.00012719030200969428}, {'X': 0.671931803226471, 'Y': 0.6654954552650452, 'Z': 0.0230393186211586}, {'X': 0.620008647441864, 'Y': 0.5695664882659912, 'Z': 0.033411357551813126}, {'X': 0.587543785572052, 'Y': 0.5084642767906189, 'Z': 0.027805685997009277}, {'X': 0.5643606781959534, 'Y': 0.4813119173049927, 'Z': 0.011492783203721046}, {'X': 0.6617266535758972, 'Y': 0.44760850071907043, 'Z': 0.07156629860401154}, {'X': 0.6514189839363098, 'Y': 0.35349714756011963, 'Z': 0.07607158273458481}, {'X': 0.6416794061660767, 'Y': 0.2970414161682129, 'Z': 0.07808323949575424}, {'X': 0.631735622882843, 'Y': 0.25313979387283325, 'Z': 0.08502613753080368}, {'X': 0.6910572648048401, 'Y': 0.43539780378341675, 'Z': 0.040429990738630295}, {'X': 0.6734285354614258, 'Y': 0.346283495426178, 'Z': 0.02252030000090599}, {'X': 0.6538516283035278, 'Y': 0.32561102509498596, 'Z': 0.008416383527219296}, {'X': 0.638138473033905, 'Y': 0.31124335527420044, 'Z': 0.009117023088037968}, {'X': 0.722915768623352, 'Y': 0.4397531747817993, 'Z': 0.0042231823317706585}, {'X': 0.6927706599235535, 'Y': 0.3857210576534271, 'Z': -0.028357822448015213}, {'X': 0.6574302315711975, 'Y': 0.45182350277900696, 'Z': -0.06591147929430008}, {'X': 0.6337408423423767, 'Y': 0.5063820481300354, 'Z': -0.07899652421474457}, {'X': 0.755436897277832, 'Y': 0.44956544041633606, 'Z': -0.027323774993419647}, {'X': 0.7344207763671875, 'Y': 0.36692601442337036, 'Z': -0.03460289165377617}, {'X': 0.71526700258255, 'Y': 0.3190239667892456, 'Z': -0.0479145385324955}, {'X': 0.6968404650688171, 'Y': 0.273193359375, 'Z': -0.06172150373458862}]
[{'X': 0.7189303040504456, 'Y': 0.6934022903442383, 'Z': -5.629637234960683e-05}, {'X': 0.6681283712387085, 'Y': 0.6630104780197144, 'Z': 0.013925771228969097}, {'X': 0.6204373836517334, 'Y': 0.5787458419799805, 'Z': 0.016301609575748444}, {'X': 0.5870708227157593, 'Y': 0.5252923965454102, 'Z': 0.00156368687748909}, {'X': 0.5649455785751343, 'Y': 0.4892735481262207, 'Z': -0.024074392393231392}, {'X': 0.6515669226646423, 'Y': 0.4851102828979492, 'Z': 0.027704276144504547}, {'X': 0.6459115743637085, 'Y': 0.39721620082855225, 'Z': 0.017764264717698097}, {'X': 0.64139324426651, 'Y': 0.35589176416397095, 'Z': 0.007847381755709648}, {'X': 0.6343809962272644, 'Y': 0.33196043968200684, 'Z': 0.004435716196894646}, {'X': 0.6802394390106201, 'Y': 0.467664510011673, 'Z': 0.0001403444039169699}, {'X': 0.6666752099990845, 'Y': 0.3675384819507599, 'Z': -0.009977548383176327}, {'X': 0.6468836665153503, 'Y': 0.3065720200538635, 'Z': -0.027012761682271957}, {'X': 0.6278648972511292, 'Y': 0.2541009783744812, 'Z': -0.03811133652925491}, {'X': 0.7107223272323608, 'Y': 0.4696294963359833, 'Z': -0.02761656418442726}, {'X': 0.685542106628418, 'Y': 0.39147406816482544, 'Z': -0.04947775602340698}, {'X': 0.6545876264572144, 'Y': 0.3985430896282196, 'Z': -0.07828939706087112}, {'X': 0.6324556469917297, 'Y': 0.41407424211502075, 'Z': -0.09164270013570786}, {'X': 0.7387797236442566, 'Y': 0.48106563091278076, 'Z': -0.0549313984811306}, {'X': 0.7267571091651917, 'Y': 0.3975200057029724, 'Z': -0.06513553112745285}, {'X': 0.714366614818573, 'Y': 0.32873207330703735, 'Z': -0.07893585413694382}, {'X': 0.701014518737793, 'Y': 0.2613372206687927, 'Z': -0.09529274702072144}]
[{'X': 0.7165288329124451, 'Y': 0.6839787364006042, 'Z': -7.887326501077041e-05}, {'X': 0.6590192914009094, 'Y': 0.6567739248275757, 'Z': 0.012985599227249622}, {'X': 0.6120221614837646, 'Y': 0.5731572508811951, 'Z': 0.016116267070174217}, {'X': 0.5823013186454773, 'Y': 0.5149292945861816, 'Z': 0.010009790770709515}, {'X': 0.5567784309387207, 'Y': 0.48669540882110596, 'Z': -0.007788393180817366}, {'X': 0.6532024145126343, 'Y': 0.46101781725883484, 'Z': 0.028853261843323708}, {'X': 0.6486719250679016, 'Y': 0.3531912565231323, 'Z': 0.028612086549401283}, {'X': 0.641072154045105, 'Y': 0.28762638568878174, 'Z': 0.02294977568089962}, {'X': 0.6272751688957214, 'Y': 0.23990467190742493, 'Z': 0.01743556745350361}, {'X': 0.6848465204238892, 'Y': 0.4502008259296417, 'Z': 0.0032506785355508327}, {'X': 0.67182457447052, 'Y': 0.36981773376464844, 'Z': -0.014139133505523205}, {'X': 0.651698648929596, 'Y': 0.34663236141204834, 'Z': -0.03829210624098778}, {'X': 0.6313938498497009, 'Y': 0.32601067423820496, 'Z': -0.051733072847127914}, {'X': 0.7186740636825562, 'Y': 0.45303434133529663, 'Z': -0.02033294551074505}, {'X': 0.6944919228553772, 'Y': 0.3938024640083313, 'Z': -0.04704699665307999}, {'X': 0.6711064577102661, 'Y': 0.442150354385376, 'Z': -0.08287809044122696}, {'X': 0.6554681062698364, 'Y': 0.48827069997787476, 'Z': -0.09812936931848526}, {'X': 0.7512967586517334, 'Y': 0.4616260528564453, 'Z': -0.04326067864894867}, {'X': 0.7352858781814575, 'Y': 0.3743094205856323, 'Z': -0.04909969121217728}, {'X': 0.7205792665481567, 'Y': 0.3103548586368561, 'Z': -0.05745191127061844}, {'X': 0.7030270099639893, 'Y': 0.25225675106048584, 'Z': -0.067172572016716}]
