[{'X': 0.7898545265197754, 'Y': 0.6351926326751709, 'Z': -2.524013507354539e-05}, {'X': 0.7356622815132141, 'Y': 0.6156604290008545, 'Z': -0.011690478771924973}, {'X': 0.6933714151382446, 'Y': 0.5346962809562683, 'Z': -0.00620547030121088}, {'X': 0.670948326587677, 'Y': 0.45920100808143616, 'Z': -0.005122608505189419}, {'X': 0.6460066437721252, 'Y': 0.4162317216396332, 'Z': -0.008027222938835621}, {'X': 0.721329391002655, 'Y': 0.4234278202056885, 'Z': 0.03233341872692108}, {'X': 0.7092189788818359, 'Y': 0.33291593194007874, 'Z': 0.033470433205366135}, {'X': 0.7043923735618591, 'Y': 0.27650803327560425, 'Z': 0.024514921009540558}, {'X': 0.7031100988388062, 'Y': 0.22637170553207397, 'Z': 0.013803655281662941}, {'X': 0.7546135783195496, 'Y': 0.4044487178325653, 'Z': 0.026848940178751945}, {'X': 0.7450304627418518, 'Y': 0.2977892756462097, 'Z': 0.034783512353897095}, {'X': 0.7381417155265808, 'Y': 0.22729817032814026, 'Z': 0.01743386685848236}, {'X': 0.7358158826828003, 'Y': 0.16687443852424622, 'Z': 0.0016645774012431502}, {'X': 0.789885401725769, 'Y': 0.4046730399131775, 'Z': 0.017050310969352722}, {'X': 0.7835830450057983, 'Y': 0.3034537434577942, 'Z': 0.019790923222899437}, {'X': 0.7767776250839233, 'Y': 0.2396911084651947, 'Z': 0.0010704990709200501}, {'X': 0.7725719213485718, 'Y': 0.1840830147266388, 'Z': -0.014896814711391926}, {'X': 0.8275777101516724, 'Y': 0.4222923517227173, 'Z': 0.005724399350583553}, {'X': 0.8267000317573547, 'Y': 0.3443428874015808, 'Z': -0.002121054334565997}, {'X': 0.8233352899551392, 'Y': 0.2955262362957001, 'Z': -0.012679697945713997}, {'X': 0.8184981346130371, 'Y': 0.24904051423072815, 'Z': -0.02158544212579727}]
[{'X': 0.7831014394760132, 'Y': 0.6344953775405884, 'Z': -2.8655789719778113e-05}, {'X': 0.7306857705116272, 'Y': 0.6025885939598083, 'Z': 0.008300813846290112}, {'X': 0.6981735229492188, 'Y': 0.5134912729263306, 'Z': 0.02804557979106903}, {'X': 0.6781150102615356, 'Y': 0.44807660579681396, 'Z': 0.038449157029390335}, {'X': 0.6549440622329712, 'Y': 0.41100186109542847, 'Z': 0.046107884496450424}, {'X': 0.7309820652008057, 'Y': 0.42770272493362427, 'Z': 0.06688443571329117}, {'X': 0.7234153151512146, 'Y': 0.3447245955467224, 'Z': 0.059223391115665436}, {'X': 0.7143778204917908, 'Y': 0.3126348853111267, 'Z': 0.0444180928170681}, {'X': 0.7100675106048584, 'Y': 0.3018351197242737, 'Z': 0.036635782569646835}, {'X': 0.7576147317886353, 'Y': 0.4171525835990906, 'Z': 0.05163855478167534}, {'X': 0.7453166246414185, 'Y': 0.33790501952171326, 'Z': 0.009758650325238705}, {'X': 0.7371116280555725, 'Y': 0.39910009503364563, 'Z': -0.026306524872779846}, {'X': 0.7391678094863892, 'Y': 0.46074235439300537, 'Z': -0.036064282059669495}, {'X': 0.7888547778129578, 'Y': 0.41436654329299927, 'Z': 0.03151523321866989}, {'X': 0.7795791625976562, 'Y': 0.32256558537483215, 'Z': 0.00016397850413341075}, {'X': 0.7668988108634949, 'Y': 0.35834163427352905, 'Z': -0.030645573511719704}, {'X': 0.7618860602378845, 'Y': 0.4044601023197174, 'Z': -0.04128284007310867}, {'X': 0.8229643106460571, 'Y': 0.4231199622154236, 'Z': 0.012663587927818298}, {'X': 0.8212800621986389, 'Y': 0.3411920368671417, 'Z': -0.004440228454768658}, {'X': 0.8093898892402649, 'Y': 0.31415480375289917, 'Z': -0.02246207371354103}, {'X': 0.7988849878311157, 'Y': 0.3122604489326477, 'Z': -0.03352116048336029}]
[{'X': 0.7825233340263367, 'Y': 0.6167047023773193, 'Z': -3.137586827506311e-05}, {'X': 0.7312340140342712, 'Y': 0.5879448056221008, 'Z': 0.00046533311251550913}, {'X': 0.6966235041618347, 'Y': 0.5065942406654358, 'Z': 0.01473961677402258}, {'X': 0.6773548722267151, 'Y': 0.44356274604797363, 'Z': 0.02258956804871559}, {'X': 0.6576597690582275, 'Y': 0.39970663189888, 'Z': 0.02584918588399887}, {'X': 0.7330018281936646, 'Y': 0.42277488112449646, 'Z': 0.049771059304475784}, {'X': 0.7270466685295105, 'Y': 0.3351680636405945, 'Z': 0.04176859185099602}, {'X': 0.7191067337989807, 'Y': 0.31893080472946167, 'Z': 0.025535088032484055}, {'X': 0.7151772379875183, 'Y': 0.33459457755088806, 'Z': 0.01182177010923624}, {'X': 0.7620732188224792, 'Y': 0.41205018758773804, 'Z': 0.037318967282772064}, {'X': 0.7542404532432556, 'Y': 0.33411332964897156, 'Z': -0.0019368294160813093}, {'X': 0.7431781888008118, 'Y': 0.3771043121814728, 'Z': -0.04631911963224411}, {'X': 0.7406105995178223, 'Y': 0.4349518120288849, 'Z': -0.06727907061576843}, {'X': 0.7937738299369812, 'Y': 0.40916603803634644, 'Z': 0.02156776934862137}, {'X': 0.787388026714325, 'Y': 0.3246760368347168, 'Z': -0.00658019445836544}, {'X': 0.7725347280502319, 'Y': 0.355139821767807, 'Z': -0.04356740415096283}, {'X': 0.7624338865280151, 'Y': 0.40463951230049133, 'Z': -0.060122791677713394}, {'X': 0.8270582556724548, 'Y': 0.4158690571784973, 'Z': 0.007093870081007481}, {'X': 0.8279442191123962, 'Y': 0.33963504433631897, 'Z': -0.012748473323881626}, {'X': 0.813460111618042, 'Y': 0.31616994738578796, 'Z': -0.034098297357559204}, {'X': 0.795933723449707, 'Y': 0.31990423798561096, 'Z': -0.046324193477630615}]
[{'X': 0.7841911911964417, 'Y': 0.622988224029541, 'Z': -2.9007942430325784e-05}, {'X': 0.7316146492958069, 'Y': 0.5906908512115479, 'Z': -0.0010741344885900617}, {'X': 0.699127733707428, 'Y': 0.5088169574737549, 'Z': 0.015835098922252655}, {'X': 0.6783814430236816, 'Y': 0.44389253854751587, 'Z': 0.02528470940887928}, {'X': 0.6587998270988464, 'Y': 0.40508753061294556, 'Z': 0.03024866059422493}, {'X': 0.7334452271461487, 'Y': 0.4158026874065399, 'Z': 0.05897262319922447}, {'X': 0.7301588654518127, 'Y': 0.3338288366794586, 'Z': 0.04527822136878967}, {'X': 0.7196804881095886, 'Y': 0.31210026144981384, 'Z': 0.023386841639876366}, {'X': 0.7140398025512695, 'Y': 0.32013797760009766, 'Z': 0.009572222828865051}, {'X': 0.7631254196166992, 'Y': 0.4076839089393616, 'Z': 0.0467500202357769}, {'X': 0.7592436075210571, 'Y': 0.32498300075531006, 'Z': 0.007465462200343609}, {'X': 0.745963990688324, 'Y': 0.36260566115379333, 'Z': -0.03711971640586853}, {'X': 0.7415028810501099, 'Y': 0.4129721522331238, 'Z': -0.05656653270125389}, {'X': 0.7954895496368408, 'Y': 0.40735551714897156, 'Z': 0.028829077258706093}, {'X': 0.7953615188598633, 'Y': 0.3182469606399536, 'Z': -0.004093802999705076}, {'X': 0.7806829214096069, 'Y': 0.33817359805107117, 'Z': -0.042274292558431625}, {'X': 0.7712998390197754, 'Y': 0.37790435552597046, 'Z': -0.05890049412846565}, {'X': 0.8291100859642029, 'Y': 0.42149388790130615, 'Z': 0.011452954262495041}, {'X': 0.8341899514198303, 'Y': 0.34646058082580566, 'Z': -0.007043898571282625}, {'X': 0.8267980813980103, 'Y': 0.31303608417510986, 'Z': -0.029418880119919777}, {'X': 0.8168608546257019, 'Y': 0.3023303747177124, 'Z': -0.04515768587589264}]
[{'X': 0.7871125936508179, 'Y': 0.6450551748275757, 'Z': -5.376779517973773e-05}, {'X': 0.732859194278717, 'Y': 0.6028606295585632, 'Z': -0.006258620880544186}, {'X': 0.6992321014404297, 'Y': 0.5170361399650574, 'Z': 0.005820650607347488}, {'X': 0.6792266368865967, 'Y': 0.4501427114009857, 'Z': 0.010308005847036839}, {'X': 0.6616485118865967, 'Y': 0.4014710783958435, 'Z': 0.010948915965855122}, {'X': 0.7374968528747559, 'Y': 0.4203769266605377, 'Z': 0.056911665946245193}, {'X': 0.7345811128616333, 'Y': 0.34056562185287476, 'Z': 0.03979291021823883}, {'X': 0.7253040075302124, 'Y': 0.31442791223526, 'Z': 0.00715560931712389}, {'X': 0.7191045880317688, 'Y': 0.3206339180469513, 'Z': -0.01618603989481926}, {'X': 0.7693014740943909, 'Y': 0.41315266489982605, 'Z': 0.048786960542201996}, {'X': 0.7666435837745667, 'Y': 0.32342636585235596, 'Z': 0.015325798653066158}, {'X': 0.7524435520172119, 'Y': 0.3408340513706207, 'Z': -0.03701150417327881}, {'X': 0.7467394471168518, 'Y': 0.384255975484848, 'Z': -0.06441259384155273}, {'X': 0.8017958402633667, 'Y': 0.4153236746788025, 'Z': 0.03269217163324356}, {'X': 0.8065492510795593, 'Y': 0.3285198211669922, 'Z': 0.015005859546363354}, {'X': 0.7925750017166138, 'Y': 0.3187410831451416, 'Z': -0.02450530230998993}, {'X': 0.7821475863456726, 'Y': 0.33353281021118164, 'Z': -0.0495678074657917}, {'X': 0.8342742919921875, 'Y': 0.43411752581596375, 'Z': 0.01668684370815754}, {'X': 0.8433578610420227, 'Y': 0.36594632267951965, 'Z': 0.009568480774760246}, {'X': 0.840583860874176, 'Y': 0.32283735275268555, 'Z': -0.012285248376429081}, {'X': 0.8321201205253601, 'Y': 0.29608094692230225, 'Z': -0.03032459318637848}]
[{'X': 0.785250186920166, 'Y': 0.6498212814331055, 'Z': -6.38512647128664e-05}, {'X': 0.7326987385749817, 'Y': 0.6012241840362549, 'Z': -0.009046240709722042}, {'X': 0.701345682144165, 'Y': 0.5149261355400085, 'Z': -0.00013293875963427126}, {'X': 0.6828917264938354, 'Y': 0.4463118314743042, 'Z': 0.003877418115735054}, {'X': 0.6617246270179749, 'Y': 0.39867445826530457, 'Z': 0.00789127591997385}, {'X': 0.7415642142295837, 'Y': 0.41420090198516846, 'Z': 0.04843076318502426}, {'X': 0.7410637736320496, 'Y': 0.34127217531204224, 'Z': 0.03369346261024475}, {'X': 0.7338342666625977, 'Y': 0.3163798749446869, 'Z': 0.0012201688950881362}, {'X': 0.726982593536377, 'Y': 0.3242344856262207, 'Z': -0.022582514211535454}, {'X': 0.7739271521568298, 'Y': 0.4061961770057678, 'Z': 0.042864859104156494}, {'X': 0.7756572961807251, 'Y': 0.32229045033454895, 'Z': 0.02497132681310177}, {'X': 0.7609826326370239, 'Y': 0.3106604814529419, 'Z': -0.019276950508356094}, {'X': 0.749671220779419, 'Y': 0.33828097581863403, 'Z': -0.048514220863580704}, {'X': 0.8059603571891785, 'Y': 0.4124401807785034, 'Z': 0.029812326654791832}, {'X': 0.8125367164611816, 'Y': 0.32912972569465637, 'Z': 0.01908748596906662}, {'X': 0.7971831560134888, 'Y': 0.3125162720680237, 'Z': -0.014684032648801804}, {'X': 0.7829289436340332, 'Y': 0.3290831446647644, 'Z': -0.03804639354348183}, {'X': 0.8380123972892761, 'Y': 0.4373210370540619, 'Z': 0.017634017392992973}, {'X': 0.8493080139160156, 'Y': 0.3718228042125702, 'Z': 0.010533638298511505}, {'X': 0.8495479226112366, 'Y': 0.3248820900917053, 'Z': -0.008238334208726883}, {'X': 0.843233585357666, 'Y': 0.29560205340385437, 'Z': -0.02457122504711151}]
[{'X': 0.7868269085884094, 'Y': 0.6463346481323242, 'Z': -4.269844066584483e-05}, {'X': 0.7377979159355164, 'Y': 0.6039101481437683, 'Z': -0.0085985092446208}, {'X': 0.7048978805541992, 'Y': 0.5161007046699524, 'Z': -0.00344643066637218}, {'X': 0.6848289966583252, 'Y': 0.4433823227882385, 'Z': -0.0034276184160262346}, {'X': 0.664664626121521, 'Y': 0.39231589436531067, 'Z': -0.002621927997097373}, {'X': 0.741049587726593, 'Y': 0.4095647931098938, 'Z': 0.048380207270383835}, {'X': 0.7390831708908081, 'Y': 0.33636733889579773, 'Z': 0.04095383360981941}, {'X': 0.7351222634315491, 'Y': 0.3088669180870056, 'Z': 0.011022796854376793}, {'X': 0.7316709756851196, 'Y': 0.31073006987571716, 'Z': -0.012995325960218906}, {'X': 0.7738826870918274, 'Y': 0.40026092529296875, 'Z': 0.04302419722080231}, {'X': 0.7752845883369446, 'Y': 0.3184301257133484, 'Z': 0.03548479080200195}, {'X': 0.7657656073570251, 'Y': 0.3001648783683777, 'Z': -0.0031244545243680477}, {'X': 0.7579910159111023, 'Y': 0.31936895847320557, 'Z': -0.03250984475016594}, {'X': 0.8068915009498596, 'Y': 0.4071316719055176, 'Z': 0.031609296798706055}, {'X': 0.8125246167182922, 'Y': 0.3261350691318512, 'Z': 0.026819050312042236}, {'X': 0.8032194375991821, 'Y': 0.3003915548324585, 'Z': -0.0015155973378568888}, {'X': 0.7936092019081116, 'Y': 0.3040042817592621, 'Z': -0.022499077022075653}, {'X': 0.839859664440155, 'Y': 0.43239712715148926, 'Z': 0.020463502034544945}, {'X': 0.8505777716636658, 'Y': 0.3648972511291504, 'Z': 0.017446648329496384}, {'X': 0.852637529373169, 'Y': 0.317828893661499, 'Z': 0.004007903393357992}, {'X': 0.848518967628479, 'Y': 0.28389814496040344, 'Z': -0.007938365451991558}]
[{'X': 0.7882063388824463, 'Y': 0.6405130624771118, 'Z': -3.903879405697808e-05}, {'X': 0.7382744550704956, 'Y': 0.6025509238243103, 'Z': -0.005374815780669451}, {'X': 0.7047133445739746, 'Y': 0.5147625207901001, 'Z': 0.0024546512868255377}, {'X': 0.68549644947052, 'Y': 0.4421912133693695, 'Z': 0.004927516914904118}, {'X': 0.6651749610900879, 'Y': 0.39170271158218384, 'Z': 0.007024383172392845}, {'X': 0.7407422661781311, 'Y': 0.4044755697250366, 'Z': 0.05505239591002464}, {'X': 0.7401817440986633, 'Y': 0.3304525315761566, 'Z': 0.05067533999681473}, {'X': 0.7367466688156128, 'Y': 0.30094707012176514, 'Z': 0.024693626910448074}, {'X': 0.7338385581970215, 'Y': 0.3012206554412842, 'Z': 0.0038015246391296387}, {'X': 0.7736775875091553, 'Y': 0.39498430490493774, 'Z': 0.04892527684569359}, {'X': 0.7754799127578735, 'Y': 0.3129684329032898, 'Z': 0.048142626881599426}, {'X': 0.7658149600028992, 'Y': 0.2925000786781311, 'Z': 0.014577179215848446}, {'X': 0.7584195733070374, 'Y': 0.3071606755256653, 'Z': -0.010194364935159683}, {'X': 0.8069721460342407, 'Y': 0.4018252193927765, 'Z': 0.03668065741658211}, {'X': 0.8121427297592163, 'Y': 0.31990280747413635, 'Z': 0.036893781274557114}, {'X': 0.802804172039032, 'Y': 0.2904455065727234, 'Z': 0.012757520191371441}, {'X': 0.7941334247589111, 'Y': 0.28660762310028076, 'Z': -0.0046328091993927956}, {'X': 0.8402355909347534, 'Y': 0.42676034569740295, 'Z': 0.024181094020605087}, {'X': 0.8495821952819824, 'Y': 0.35950058698654175, 'Z': 0.023859938606619835}, {'X': 0.8517215251922607, 'Y': 0.312139093875885, 'Z': 0.012310732156038284}, {'X': 0.8486573100090027, 'Y': 0.27290403842926025, 'Z': 0.00247494806535542}]
[{'X': 0.7919396758079529, 'Y': 0.6394937634468079, 'Z': -6.930695235496387e-05}, {'X': 0.7412617206573486, 'Y': 0.6048777103424072, 'Z': -0.002690169494599104}, {'X': 0.7078759670257568, 'Y': 0.5146971344947815, 'Z': 0.004949694499373436}, {'X': 0.6892985701560974, 'Y': 0.4386681020259857, 'Z': 0.00544733926653862}, {'X': 0.6674244403839111, 'Y': 0.38932639360427856, 'Z': 0.007288313005119562}, {'X': 0.7417552471160889, 'Y': 0.4061667323112488, 'Z': 0.060576893389225006}, {'X': 0.7407369017601013, 'Y': 0.32865458726882935, 'Z': 0.06433789432048798}, {'X': 0.7410897016525269, 'Y': 0.29690420627593994, 'Z': 0.04370740428566933}, {'X': 0.7397941946983337, 'Y': 0.2865212559700012, 'Z': 0.021779000759124756}, {'X': 0.7739964127540588, 'Y': 0.3941842317581177, 'Z': 0.05290079861879349}, {'X': 0.7739402651786804, 'Y': 0.30829954147338867, 'Z': 0.0593273863196373}, {'X': 0.7693919539451599, 'Y': 0.27706098556518555, 'Z': 0.03213122859597206}, {'X': 0.7649062275886536, 'Y': 0.27541089057922363, 'Z': 0.008086872287094593}, {'X': 0.8062020540237427, 'Y': 0.40006378293037415, 'Z': 0.03932913392782211}, {'X': 0.8084214329719543, 'Y': 0.3142693340778351, 'Z': 0.04528069868683815}, {'X': 0.803918719291687, 'Y': 0.2711593508720398, 'Z': 0.027943352237343788}, {'X': 0.7982783913612366, 'Y': 0.2489384561777115, 'Z': 0.011945832520723343}, {'X': 0.8395957350730896, 'Y': 0.42346620559692383, 'Z': 0.0243387334048748}, {'X': 0.8493786454200745, 'Y': 0.3520740866661072, 'Z': 0.02925962395966053}, {'X': 0.8526394367218018, 'Y': 0.30457621812820435, 'Z': 0.023903409019112587}, {'X': 0.8524069786071777, 'Y': 0.26053494215011597, 'Z': 0.01860242523252964}]
[{'X': 0.7873732447624207, 'Y': 0.6539825201034546, 'Z': -4.717276897281408e-05}, {'X': 0.7360459566116333, 'Y': 0.608688473701477, 'Z': -0.0012961291940882802}, {'X': 0.7030901908874512, 'Y': 0.5170299410820007, 'Z': 0.008025562390685081}, {'X': 0.685289204120636, 'Y': 0.43923285603523254, 'Z': 0.01138827670365572}, {'X': 0.6607676148414612, 'Y': 0.3947703540325165, 'Z': 0.014229089953005314}, {'X': 0.7406604290008545, 'Y': 0.4103412628173828, 'Z': 0.057366229593753815}, {'X': 0.7397075891494751, 'Y': 0.33194899559020996, 'Z': 0.06593190878629684}, {'X': 0.7402797937393188, 'Y': 0.29102978110313416, 'Z': 0.05768558755517006}, {'X': 0.7403342127799988, 'Y': 0.2580360770225525, 'Z': 0.04514481872320175}, {'X': 0.7725979685783386, 'Y': 0.39726778864860535, 'Z': 0.05100569128990173}, {'X': 0.7722520232200623, 'Y': 0.31081947684288025, 'Z': 0.06725586205720901}, {'X': 0.7673432230949402, 'Y': 0.260089635848999, 'Z': 0.05313388630747795}, {'X': 0.7647980451583862, 'Y': 0.2251582145690918, 'Z': 0.03846319764852524}, {'X': 0.8043939471244812, 'Y': 0.4020894765853882, 'Z': 0.03850024938583374}, {'X': 0.8064181804656982, 'Y': 0.3123980760574341, 'Z': 0.04851819947361946}, {'X': 0.8026503920555115, 'Y': 0.26166820526123047, 'Z': 0.03726104646921158}, {'X': 0.800523042678833, 'Y': 0.22304682433605194, 'Z': 0.02522207610309124}, {'X': 0.8371133804321289, 'Y': 0.42630431056022644, 'Z': 0.025185735896229744}, {'X': 0.8463859558105469, 'Y': 0.3587651550769806, 'Z': 0.027694232761859894}, {'X': 0.8500574231147766, 'Y': 0.3130173087120056, 'Z': 0.021487347781658173}, {'X': 0.8521983623504639, 'Y': 0.2684854567050934, 'Z': 0.014851367101073265}]
[{'X': 0.7863958477973938, 'Y': 0.6474510431289673, 'Z': -3.819933772319928e-05}, {'X': 0.7337366342544556, 'Y': 0.6103196144104004, 'Z': -0.010035437531769276}, {'X': 0.6986925601959229, 'Y': 0.5182856917381287, 'Z': -0.004399737808853388}, {'X': 0.6828380227088928, 'Y': 0.43789082765579224, 'Z': -0.0029101974796503782}, {'X': 0.6604096293449402, 'Y': 0.38996002078056335, 'Z': -0.0027396376244723797}, {'X': 0.7359238862991333, 'Y': 0.40869224071502686, 'Z': 0.047619204968214035}, {'X': 0.7346879243850708, 'Y': 0.3264016807079315, 'Z': 0.05085621401667595}, {'X': 0.7365860342979431, 'Y': 0.27662912011146545, 'Z': 0.042036108672618866}, {'X': 0.7404150366783142, 'Y': 0.23136863112449646, 'Z': 0.03071189671754837}, {'X': 0.7678934335708618, 'Y': 0.39623260498046875, 'Z': 0.043253183364868164}, {'X': 0.7671448588371277, 'Y': 0.30483657121658325, 'Z': 0.0546393059194088}, {'X': 0.7653524875640869, 'Y': 0.24946337938308716, 'Z': 0.03915635868906975}, {'X': 0.7666484713554382, 'Y': 0.2024625688791275, 'Z': 0.02527630142867565}, {'X': 0.8003581166267395, 'Y': 0.40220576524734497, 'Z': 0.033329397439956665}, {'X': 0.8007840514183044, 'Y': 0.31041377782821655, 'Z': 0.04031413048505783}, {'X': 0.7985315322875977, 'Y': 0.2566254734992981, 'Z': 0.02542148344218731}, {'X': 0.799213707447052, 'Y': 0.21027575433254242, 'Z': 0.012050998397171497}, {'X': 0.834955096244812, 'Y': 0.4266888201236725, 'Z': 0.021510491147637367}, {'X': 0.8422648310661316, 'Y': 0.35726770758628845, 'Z': 0.020135963335633278}, {'X': 0.8455079793930054, 'Y': 0.3110869526863098, 'Z': 0.012928823009133339}, {'X': 0.8483972549438477, 'Y': 0.26531076431274414, 'Z': 0.005800502374768257}]
[{'X': 0.7882153987884521, 'Y': 0.6344212889671326, 'Z': -3.86231804441195e-05}, {'X': 0.7357338666915894, 'Y': 0.6063748002052307, 'Z': -0.01677381992340088}, {'X': 0.6991867423057556, 'Y': 0.5192623734474182, 'Z': -0.014538579620420933}, {'X': 0.6830989122390747, 'Y': 0.4385339915752411, 'Z': -0.016214508563280106}, {'X': 0.661239504814148, 'Y': 0.38989460468292236, 'Z': -0.020935971289873123}, {'X': 0.7340483665466309, 'Y': 0.40931615233421326, 'Z': 0.034035466611385345}, {'X': 0.7336589097976685, 'Y': 0.3172783851623535, 'Z': 0.03558247163891792}, {'X': 0.7370507121086121, 'Y': 0.2598719000816345, 'Z': 0.02592569962143898}, {'X': 0.7416247129440308, 'Y': 0.21020716428756714, 'Z': 0.0160289965569973}, {'X': 0.7671540975570679, 'Y': 0.3967151641845703, 'Z': 0.031653232872486115}, {'X': 0.7662139534950256, 'Y': 0.29662561416625977, 'Z': 0.04061022028326988}, {'X': 0.7658556699752808, 'Y': 0.23115511238574982, 'Z': 0.024528276175260544}, {'X': 0.7677898406982422, 'Y': 0.17786072194576263, 'Z': 0.009666900150477886}, {'X': 0.80035400390625, 'Y': 0.4052428901195526, 'Z': 0.023875780403614044}, {'X': 0.7998434901237488, 'Y': 0.3080936074256897, 'Z': 0.028864968568086624}, {'X': 0.7973054051399231, 'Y': 0.2482755333185196, 'Z': 0.010955315083265305}, {'X': 0.7966932058334351, 'Y': 0.1988445371389389, 'Z': -0.005431067664176226}, {'X': 0.8355666399002075, 'Y': 0.43116098642349243, 'Z': 0.013827566988766193}, {'X': 0.841148316860199, 'Y': 0.3565932512283325, 'Z': 0.009369701147079468}, {'X': 0.8421631455421448, 'Y': 0.3090694844722748, 'Z': -0.0008396051707677543}, {'X': 0.8419584631919861, 'Y': 0.2637440264225006, 'Z': -0.011088513769209385}]
[{'X': 0.7905160188674927, 'Y': 0.6329089999198914, 'Z': -4.5667246013181284e-05}, {'X': 0.738017201423645, 'Y': 0.605971097946167, 'Z': -0.018366795033216476}, {'X': 0.7013671398162842, 'Y': 0.5187680721282959, 'Z': -0.0172674972563982}, {'X': 0.6850121021270752, 'Y': 0.43756401538848877, 'Z': -0.020184963941574097}, {'X': 0.6628537178039551, 'Y': 0.38656511902809143, 'Z': -0.02671390026807785}, {'X': 0.7351117134094238, 'Y': 0.4056874215602875, 'Z': 0.03201856091618538}, {'X': 0.7347764372825623, 'Y': 0.3123040795326233, 'Z': 0.0316481739282608}, {'X': 0.7382194399833679, 'Y': 0.25154757499694824, 'Z': 0.021278079599142075}, {'X': 0.7428361177444458, 'Y': 0.19918806850910187, 'Z': 0.010823095217347145}, {'X': 0.7676865458488464, 'Y': 0.39356669783592224, 'Z': 0.029333015903830528}, {'X': 0.7668131589889526, 'Y': 0.2918992042541504, 'Z': 0.036578379571437836}, {'X': 0.7657150030136108, 'Y': 0.22380034625530243, 'Z': 0.01934776082634926}, {'X': 0.7665665149688721, 'Y': 0.16823649406433105, 'Z': 0.0043238443322479725}, {'X': 0.80162513256073, 'Y': 0.4026065766811371, 'Z': 0.02082829922437668}, {'X': 0.8005319237709045, 'Y': 0.3033263087272644, 'Z': 0.023325033485889435}, {'X': 0.7973249554634094, 'Y': 0.24173271656036377, 'Z': 0.0032096265349537134}, {'X': 0.7952985763549805, 'Y': 0.19005057215690613, 'Z': -0.013691338710486889}, {'X': 0.8383063673973083, 'Y': 0.4299124777317047, 'Z': 0.010265331715345383}, {'X': 0.8434404134750366, 'Y': 0.35436686873435974, 'Z': 0.003907112870365381}, {'X': 0.8438898324966431, 'Y': 0.3047962188720703, 'Z': -0.007545420899987221}, {'X': 0.8421652317047119, 'Y': 0.25678351521492004, 'Z': -0.018375486135482788}]
[{'X': 0.792399525642395, 'Y': 0.6315587162971497, 'Z': -3.8069221773184836e-05}, {'X': 0.7397828698158264, 'Y': 0.6057723760604858, 'Z': -0.018209759145975113}, {'X': 0.7022766470909119, 'Y': 0.5188990831375122, 'Z': -0.017250413075089455}, {'X': 0.68414306640625, 'Y': 0.4369674026966095, 'Z': -0.02001107484102249}, {'X': 0.6606389880180359, 'Y': 0.3845270574092865, 'Z': -0.026735840365290642}, {'X': 0.7350770831108093, 'Y': 0.4060429632663727, 'Z': 0.028350407257676125}, {'X': 0.7328987717628479, 'Y': 0.3108763098716736, 'Z': 0.02660362794995308}, {'X': 0.7349222898483276, 'Y': 0.249043270945549, 'Z': 0.015538671985268593}, {'X': 0.7383707165718079, 'Y': 0.19567525386810303, 'Z': 0.004388479515910149}, {'X': 0.7677519917488098, 'Y': 0.3945377469062805, 'Z': 0.024840399622917175}, {'X': 0.7654123306274414, 'Y': 0.29029953479766846, 'Z': 0.031451765447854996}, {'X': 0.7628659605979919, 'Y': 0.22105440497398376, 'Z': 0.01275678351521492}, {'X': 0.7623902559280396, 'Y': 0.1644153892993927, 'Z': -0.002113544149324298}, {'X': 0.8020618557929993, 'Y': 0.40307337045669556, 'Z': 0.016169972717761993}, {'X': 0.8016431927680969, 'Y': 0.3022805452346802, 'Z': 0.017755351960659027}, {'X': 0.7979652881622314, 'Y': 0.2402007281780243, 'Z': -0.0044024186208844185}, {'X': 0.7953172326087952, 'Y': 0.18828125298023224, 'Z': -0.02154070883989334}, {'X': 0.8387019634246826, 'Y': 0.42946958541870117, 'Z': 0.005631637759506702}, {'X': 0.8447588086128235, 'Y': 0.3536536693572998, 'Z': -0.003284027334302664}, {'X': 0.8456969857215881, 'Y': 0.3024710714817047, 'Z': -0.01686008647084236}, {'X': 0.8437302708625793, 'Y': 0.2526654601097107, 'Z': -0.02761959470808506}]
