[{'X': 0.7372056841850281, 'Y': 0.8380570411682129, 'Z': -7.617304072482511e-05}, {'X': 0.6879889965057373, 'Y': 0.807257890701294, 'Z': 0.004402416292577982}, {'X': 0.6599879264831543, 'Y': 0.7376987934112549, 'Z': 0.009111026301980019}, {'X': 0.6421820521354675, 'Y': 0.6770885586738586, 'Z': 0.00968792662024498}, {'X': 0.6224772930145264, 'Y': 0.6476986408233643, 'Z': 0.007613698020577431}, {'X': 0.7062875628471375, 'Y': 0.6327465772628784, 'Z': 0.022985154762864113}, {'X': 0.7052208781242371, 'Y': 0.5495425462722778, 'Z': 0.023967944085597992}, {'X': 0.706114649772644, 'Y': 0.49765050411224365, 'Z': 0.016931923106312752}, {'X': 0.7074137926101685, 'Y': 0.4550599455833435, 'Z': 0.008808912709355354}, {'X': 0.7368060350418091, 'Y': 0.6290992498397827, 'Z': 0.01417578011751175}, {'X': 0.7361494898796082, 'Y': 0.534363329410553, 'Z': 0.01627393066883087}, {'X': 0.7337421774864197, 'Y': 0.4697989225387573, 'Z': 0.0017149464692920446}, {'X': 0.7320514917373657, 'Y': 0.41917407512664795, 'Z': -0.009901102632284164}, {'X': 0.7673353552818298, 'Y': 0.6439918875694275, 'Z': 0.004617891740053892}, {'X': 0.7704100012779236, 'Y': 0.5466996431350708, 'Z': 0.004717817530035973}, {'X': 0.7687607407569885, 'Y': 0.48656606674194336, 'Z': -0.006393404211848974}, {'X': 0.7664967179298401, 'Y': 0.43766266107559204, 'Z': -0.012892002239823341}, {'X': 0.7974839210510254, 'Y': 0.6758288741111755, 'Z': -0.003362261224538088}, {'X': 0.8111615777015686, 'Y': 0.6004504561424255, 'Z': -0.007627994287759066}, {'X': 0.8180493712425232, 'Y': 0.5507527589797974, 'Z': -0.012765001505613327}, {'X': 0.8209533095359802, 'Y': 0.506275475025177, 'Z': -0.015852810814976692}]
[{'X': 0.7468019127845764, 'Y': 0.8741213083267212, 'Z': -6.928734364919364e-05}, {'X': 0.6903988718986511, 'Y': 0.8254239559173584, 'Z': 0.00834207609295845}, {'X': 0.657684326171875, 'Y': 0.734825849533081, 'Z': 0.01601277105510235}, {'X': 0.6393218040466309, 'Y': 0.672248899936676, 'Z': 0.017431344836950302}, {'X': 0.6259770393371582, 'Y': 0.6459951996803284, 'Z': 0.015930337831377983}, {'X': 0.7106834053993225, 'Y': 0.6332931518554688, 'Z': 0.06059914454817772}, {'X': 0.7168614268302917, 'Y': 0.5467472672462463, 'Z': 0.07849670201539993}, {'X': 0.7170586585998535, 'Y': 0.49680614471435547, 'Z': 0.07950112223625183}, {'X': 0.7156853675842285, 'Y': 0.45301908254623413, 'Z': 0.07352125644683838}, {'X': 0.7396181225776672, 'Y': 0.6380435824394226, 'Z': 0.04497278109192848}, {'X': 0.7236760258674622, 'Y': 0.589272141456604, 'Z': 0.01599501445889473}, {'X': 0.7032331824302673, 'Y': 0.6448230147361755, 'Z': -0.021785249933600426}, {'X': 0.6941664218902588, 'Y': 0.6929187178611755, 'Z': -0.031618423759937286}, {'X': 0.7686412930488586, 'Y': 0.6463830471038818, 'Z': 0.028214717283844948}, {'X': 0.7647056579589844, 'Y': 0.5743809938430786, 'Z': 0.025715146213769913}, {'X': 0.7436373829841614, 'Y': 0.5484215021133423, 'Z': 0.004957627970725298}, {'X': 0.7268252968788147, 'Y': 0.5287531614303589, 'Z': -0.006206089165061712}, {'X': 0.7983389496803284, 'Y': 0.6628887057304382, 'Z': 0.009946071542799473}, {'X': 0.8059544563293457, 'Y': 0.5928736925125122, 'Z': 0.01653168722987175}, {'X': 0.8065369129180908, 'Y': 0.5454894304275513, 'Z': 0.01148009579628706}, {'X': 0.8029400706291199, 'Y': 0.4979671239852905, 'Z': 0.0055329687893390656}]
[{'X': 0.7315795421600342, 'Y': 0.866858720779419, 'Z': -9.177817264571786e-05}, {'X': 0.6858714818954468, 'Y': 0.8319734334945679, 'Z': 0.00022593812900595367}, {'X': 0.6616244912147522, 'Y': 0.7391836047172546, 'Z': 0.005952132865786552}, {'X': 0.6504946947097778, 'Y': 0.677278995513916, 'Z': 0.005859305150806904}, {'X': 0.6282821893692017, 'Y': 0.6509227752685547, 'Z': 0.0016014381544664502}, {'X': 0.703177273273468, 'Y': 0.639060378074646, 'Z': 0.027062304317951202}, {'X': 0.7083390355110168, 'Y': 0.5350781679153442, 'Z': 0.022804072126746178}, {'X': 0.7079724073410034, 'Y': 0.4918089509010315, 'Z': 0.016367420554161072}, {'X': 0.7037861347198486, 'Y': 0.45809298753738403, 'Z': 0.010905848816037178}, {'X': 0.7338771224021912, 'Y': 0.6419457793235779, 'Z': 0.012487320229411125}, {'X': 0.7205893993377686, 'Y': 0.6053315997123718, 'Z': -0.038603268563747406}, {'X': 0.709297239780426, 'Y': 0.6709175705909729, 'Z': -0.059550691395998}, {'X': 0.699611485004425, 'Y': 0.7182908058166504, 'Z': -0.05619153380393982}, {'X': 0.7636945247650146, 'Y': 0.6583259105682373, 'Z': -0.006456844508647919}, {'X': 0.7578228116035461, 'Y': 0.5822278261184692, 'Z': -0.0295097753405571}, {'X': 0.7457653284072876, 'Y': 0.5619271993637085, 'Z': -0.04948848858475685}, {'X': 0.731613039970398, 'Y': 0.5443796515464783, 'Z': -0.059390462934970856}, {'X': 0.7933212518692017, 'Y': 0.6812121272087097, 'Z': -0.026477742940187454}, {'X': 0.8040229678153992, 'Y': 0.6002326607704163, 'Z': -0.03200601041316986}, {'X': 0.8056572079658508, 'Y': 0.5488530397415161, 'Z': -0.04290029779076576}, {'X': 0.8026149868965149, 'Y': 0.49742788076400757, 'Z': -0.055991943925619125}]
[{'X': 0.7422835826873779, 'Y': 0.8712791204452515, 'Z': -7.053812441881746e-05}, {'X': 0.6912486553192139, 'Y': 0.8274643421173096, 'Z': 0.0015270859003067017}, {'X': 0.6647583246231079, 'Y': 0.7386033535003662, 'Z': 0.0017186899203807116}, {'X': 0.6539511680603027, 'Y': 0.6743133068084717, 'Z': -0.0035268357023596764}, {'X': 0.6379941701889038, 'Y': 0.6356127858161926, 'Z': -0.013183757662773132}, {'X': 0.7037095427513123, 'Y': 0.6405494809150696, 'Z': 0.03163690119981766}, {'X': 0.708267331123352, 'Y': 0.5456365346908569, 'Z': 0.03610146790742874}, {'X': 0.7093139290809631, 'Y': 0.4972429573535919, 'Z': 0.033201687037944794}, {'X': 0.7087817192077637, 'Y': 0.453545480966568, 'Z': 0.025321422144770622}, {'X': 0.7351832389831543, 'Y': 0.64225834608078, 'Z': 0.014891010709106922}, {'X': 0.7202316522598267, 'Y': 0.6071012020111084, 'Z': -0.025997381657361984}, {'X': 0.7034581303596497, 'Y': 0.6611825823783875, 'Z': -0.058826349675655365}, {'X': 0.6918601393699646, 'Y': 0.7050836086273193, 'Z': -0.06817428022623062}, {'X': 0.7651267051696777, 'Y': 0.6560318470001221, 'Z': -0.00339029380120337}, {'X': 0.7612188458442688, 'Y': 0.588608980178833, 'Z': -0.016798604279756546}, {'X': 0.7470453977584839, 'Y': 0.5551266670227051, 'Z': -0.036944396793842316}, {'X': 0.7313619256019592, 'Y': 0.5288296937942505, 'Z': -0.049216363579034805}, {'X': 0.7948437333106995, 'Y': 0.6785444617271423, 'Z': -0.023461950942873955}, {'X': 0.8038957118988037, 'Y': 0.604475736618042, 'Z': -0.026215460151433945}, {'X': 0.8066800832748413, 'Y': 0.5539140701293945, 'Z': -0.034747414290905}, {'X': 0.8033037781715393, 'Y': 0.5035997629165649, 'Z': -0.04379749298095703}]
[{'X': 0.7432231307029724, 'Y': 0.8742595314979553, 'Z': -8.639919542474672e-05}, {'X': 0.6910308003425598, 'Y': 0.8281527757644653, 'Z': 0.011564656160771847}, {'X': 0.6611322164535522, 'Y': 0.7321162819862366, 'Z': 0.022067924961447716}, {'X': 0.6439880132675171, 'Y': 0.6644701361656189, 'Z': 0.02614457719027996}, {'X': 0.625774621963501, 'Y': 0.6366135478019714, 'Z': 0.027707526460289955}, {'X': 0.7094002962112427, 'Y': 0.6338969469070435, 'Z': 0.05399073287844658}, {'X': 0.7141610980033875, 'Y': 0.5362829566001892, 'Z': 0.06226080283522606}, {'X': 0.7135401368141174, 'Y': 0.49114230275154114, 'Z': 0.0580306313931942}, {'X': 0.7103984951972961, 'Y': 0.4533369541168213, 'Z': 0.0534401498734951}, {'X': 0.7388707399368286, 'Y': 0.6402826309204102, 'Z': 0.03653518855571747}, {'X': 0.7251302003860474, 'Y': 0.6068375110626221, 'Z': -0.004439106676727533}, {'X': 0.7069240212440491, 'Y': 0.6702675223350525, 'Z': -0.03625088930130005}, {'X': 0.6941316723823547, 'Y': 0.7143797874450684, 'Z': -0.04073359817266464}, {'X': 0.7665061354637146, 'Y': 0.6543375253677368, 'Z': 0.01687455363571644}, {'X': 0.7629423141479492, 'Y': 0.5866574645042419, 'Z': 0.004992297384887934}, {'X': 0.7455667853355408, 'Y': 0.5693413019180298, 'Z': -0.014511563815176487}, {'X': 0.7278270125389099, 'Y': 0.5494782328605652, 'Z': -0.022502029314637184}, {'X': 0.7931071519851685, 'Y': 0.6742233037948608, 'Z': -0.0028808533679693937}, {'X': 0.8034672141075134, 'Y': 0.5997362732887268, 'Z': 0.0032769411336630583}, {'X': 0.8067459464073181, 'Y': 0.5503610372543335, 'Z': -0.00010676414240151644}, {'X': 0.8044279217720032, 'Y': 0.495239794254303, 'Z': -0.006234044209122658}]
[{'X': 0.7402159571647644, 'Y': 0.8815495371818542, 'Z': -7.224898581625894e-05}, {'X': 0.6905694603919983, 'Y': 0.826821506023407, 'Z': 0.010044075548648834}, {'X': 0.6625195741653442, 'Y': 0.7286829352378845, 'Z': 0.02422831580042839}, {'X': 0.6490159630775452, 'Y': 0.6657389998435974, 'Z': 0.029852602630853653}, {'X': 0.6324711441993713, 'Y': 0.6412866711616516, 'Z': 0.03292238712310791}, {'X': 0.7062453031539917, 'Y': 0.6419622302055359, 'Z': 0.058081820607185364}, {'X': 0.7096935510635376, 'Y': 0.5458041429519653, 'Z': 0.06124960258603096}, {'X': 0.7093222737312317, 'Y': 0.4992779493331909, 'Z': 0.056335318833589554}, {'X': 0.706886351108551, 'Y': 0.45845240354537964, 'Z': 0.05101863294839859}, {'X': 0.7366479635238647, 'Y': 0.6471859216690063, 'Z': 0.038872335106134415}, {'X': 0.7191101312637329, 'Y': 0.601844847202301, 'Z': -0.009440104477107525}, {'X': 0.7022696137428284, 'Y': 0.6697998642921448, 'Z': -0.041358981281518936}, {'X': 0.6916004419326782, 'Y': 0.7182296514511108, 'Z': -0.04479218274354935}, {'X': 0.7660688757896423, 'Y': 0.6618966460227966, 'Z': 0.016846610233187675}, {'X': 0.755947470664978, 'Y': 0.5857871770858765, 'Z': -0.004674190655350685}, {'X': 0.7355608940124512, 'Y': 0.5702624917030334, 'Z': -0.02579878643155098}, {'X': 0.7162915468215942, 'Y': 0.5561057925224304, 'Z': -0.03516143187880516}, {'X': 0.7954298257827759, 'Y': 0.6815818548202515, 'Z': -0.005713533144444227}, {'X': 0.8048688173294067, 'Y': 0.6035193800926208, 'Z': -0.010864933021366596}, {'X': 0.8054624199867249, 'Y': 0.5513095855712891, 'Z': -0.02061878703534603}, {'X': 0.8017268776893616, 'Y': 0.4965623617172241, 'Z': -0.030198564752936363}]
[{'X': 0.7354942560195923, 'Y': 0.8458924293518066, 'Z': -0.00011446425196481869}, {'X': 0.6868383288383484, 'Y': 0.8159384727478027, 'Z': 0.0019539224449545145}, {'X': 0.6593018174171448, 'Y': 0.7280621528625488, 'Z': -0.002536626299843192}, {'X': 0.6442404389381409, 'Y': 0.6731323003768921, 'Z': -0.012458039447665215}, {'X': 0.6189143657684326, 'Y': 0.640358567237854, 'Z': -0.031273145228624344}, {'X': 0.7039592266082764, 'Y': 0.6239139437675476, 'Z': 0.004358552861958742}, {'X': 0.7113840579986572, 'Y': 0.5197432041168213, 'Z': -0.011374179273843765}, {'X': 0.7091825604438782, 'Y': 0.4763873219490051, 'Z': -0.026531139388680458}, {'X': 0.7068607807159424, 'Y': 0.44191741943359375, 'Z': -0.038996465504169464}, {'X': 0.7360426187515259, 'Y': 0.6235591769218445, 'Z': -0.018960554152727127}, {'X': 0.7224143743515015, 'Y': 0.5626456141471863, 'Z': -0.07512480020523071}, {'X': 0.7037180662155151, 'Y': 0.6166926026344299, 'Z': -0.09701339155435562}, {'X': 0.6934047341346741, 'Y': 0.6657519340515137, 'Z': -0.09304036945104599}, {'X': 0.7661848068237305, 'Y': 0.6416568756103516, 'Z': -0.04606384411454201}, {'X': 0.7684944272041321, 'Y': 0.5483633875846863, 'Z': -0.0784786269068718}, {'X': 0.7581010460853577, 'Y': 0.5194137692451477, 'Z': -0.09949023276567459}, {'X': 0.7488411664962769, 'Y': 0.4986457824707031, 'Z': -0.10737773776054382}, {'X': 0.795558750629425, 'Y': 0.6707803010940552, 'Z': -0.07394376397132874}, {'X': 0.8080645203590393, 'Y': 0.5856928825378418, 'Z': -0.09263002872467041}, {'X': 0.8115254640579224, 'Y': 0.5361431241035461, 'Z': -0.10604484379291534}, {'X': 0.8109203577041626, 'Y': 0.4873649775981903, 'Z': -0.11751125752925873}]
[{'X': 0.7258548736572266, 'Y': 0.8250280022621155, 'Z': -3.780043698498048e-05}, {'X': 0.68175208568573, 'Y': 0.7983362674713135, 'Z': -0.0174223855137825}, {'X': 0.6559779644012451, 'Y': 0.7312257885932922, 'Z': -0.022472726181149483}, {'X': 0.6418339014053345, 'Y': 0.6780809760093689, 'Z': -0.026697413995862007}, {'X': 0.6225426197052002, 'Y': 0.6507508754730225, 'Z': -0.03303779661655426}, {'X': 0.7084444761276245, 'Y': 0.6328638195991516, 'Z': -0.0041043260134756565}, {'X': 0.7068870663642883, 'Y': 0.5496488213539124, 'Z': -0.01080036535859108}, {'X': 0.7048699259757996, 'Y': 0.5032230019569397, 'Z': -0.021291837096214294}, {'X': 0.7037696838378906, 'Y': 0.4617255926132202, 'Z': -0.03314746916294098}, {'X': 0.7385576963424683, 'Y': 0.6316357851028442, 'Z': -0.006576875224709511}, {'X': 0.7403004765510559, 'Y': 0.5452407598495483, 'Z': -0.01584765501320362}, {'X': 0.7396297454833984, 'Y': 0.49346596002578735, 'Z': -0.03581174835562706}, {'X': 0.7382278442382812, 'Y': 0.45006415247917175, 'Z': -0.050708286464214325}, {'X': 0.7664292454719543, 'Y': 0.6451509594917297, 'Z': -0.0104362266138196}, {'X': 0.770944356918335, 'Y': 0.5579231977462769, 'Z': -0.017440592870116234}, {'X': 0.7689566612243652, 'Y': 0.509723424911499, 'Z': -0.03147532790899277}, {'X': 0.7653757333755493, 'Y': 0.4701126217842102, 'Z': -0.040530409663915634}, {'X': 0.7933779358863831, 'Y': 0.6712599396705627, 'Z': -0.015781378373503685}, {'X': 0.8070581555366516, 'Y': 0.5993056297302246, 'Z': -0.023982945829629898}, {'X': 0.814038872718811, 'Y': 0.5527549982070923, 'Z': -0.030020149424672127}, {'X': 0.8171160817146301, 'Y': 0.5084000825881958, 'Z': -0.03393701836466789}]
[{'X': 0.7250773906707764, 'Y': 0.8283663392066956, 'Z': -9.69686298049055e-05}, {'X': 0.6847400665283203, 'Y': 0.8042249083518982, 'Z': -0.006166683044284582}, {'X': 0.6600649952888489, 'Y': 0.7413928508758545, 'Z': -0.008550829254090786}, {'X': 0.6415809392929077, 'Y': 0.6832787990570068, 'Z': -0.01237659901380539}, {'X': 0.6232407689094543, 'Y': 0.6563518047332764, 'Z': -0.018360760062932968}, {'X': 0.7030404210090637, 'Y': 0.6378143429756165, 'Z': -0.002104976447299123}, {'X': 0.702153742313385, 'Y': 0.5618491172790527, 'Z': -0.012476522475481033}, {'X': 0.7023294568061829, 'Y': 0.5059146881103516, 'Z': -0.029400581493973732}, {'X': 0.7031993865966797, 'Y': 0.45549362897872925, 'Z': -0.0441201888024807}, {'X': 0.7293356657028198, 'Y': 0.6331084966659546, 'Z': -0.01028488576412201}, {'X': 0.7294904589653015, 'Y': 0.5425055623054504, 'Z': -0.021187731996178627}, {'X': 0.7258430123329163, 'Y': 0.4728683829307556, 'Z': -0.042527634650468826}, {'X': 0.7221948504447937, 'Y': 0.41630035638809204, 'Z': -0.05853172764182091}, {'X': 0.756942629814148, 'Y': 0.6511572003364563, 'Z': -0.018301479518413544}, {'X': 0.7674356698989868, 'Y': 0.5621872544288635, 'Z': -0.02978307008743286}, {'X': 0.7711809873580933, 'Y': 0.49699994921684265, 'Z': -0.04619699344038963}, {'X': 0.7704139947891235, 'Y': 0.4392346441745758, 'Z': -0.058369193226099014}, {'X': 0.782627522945404, 'Y': 0.6864438056945801, 'Z': -0.026710646227002144}, {'X': 0.7996442317962646, 'Y': 0.6273362636566162, 'Z': -0.03950066491961479}, {'X': 0.8101862668991089, 'Y': 0.5811131596565247, 'Z': -0.04950301721692085}, {'X': 0.8160673975944519, 'Y': 0.5354331135749817, 'Z': -0.05635539069771767}]
[{'X': 0.7388787865638733, 'Y': 0.8279520869255066, 'Z': -7.788582297507674e-05}, {'X': 0.6896691918373108, 'Y': 0.8042736649513245, 'Z': 0.019381364807486534}, {'X': 0.6619802713394165, 'Y': 0.7390638589859009, 'Z': 0.03135211393237114}, {'X': 0.6431018710136414, 'Y': 0.6813247203826904, 'Z': 0.0375911183655262}, {'X': 0.623218834400177, 'Y': 0.6558334231376648, 'Z': 0.041294462978839874}, {'X': 0.7048991322517395, 'Y': 0.6368948817253113, 'Z': 0.03708359971642494}, {'X': 0.7037330865859985, 'Y': 0.552568793296814, 'Z': 0.0404924675822258}, {'X': 0.7036086916923523, 'Y': 0.5020778179168701, 'Z': 0.03349772468209267}, {'X': 0.7029800415039062, 'Y': 0.4628269076347351, 'Z': 0.027057690545916557}, {'X': 0.7342636585235596, 'Y': 0.6308405995368958, 'Z': 0.024046186357736588}, {'X': 0.732808530330658, 'Y': 0.5351424813270569, 'Z': 0.025391118600964546}, {'X': 0.7285094857215881, 'Y': 0.46954619884490967, 'Z': 0.010623743757605553}, {'X': 0.724959135055542, 'Y': 0.41739219427108765, 'Z': -0.0006312031182460487}, {'X': 0.7644674777984619, 'Y': 0.643248975276947, 'Z': 0.011719572357833385}, {'X': 0.7685710191726685, 'Y': 0.5451161861419678, 'Z': 0.010380415245890617}, {'X': 0.7682547569274902, 'Y': 0.48113739490509033, 'Z': -0.0004256260581314564}, {'X': 0.7666424512863159, 'Y': 0.42758509516716003, 'Z': -0.0065800198353827}, {'X': 0.79358971118927, 'Y': 0.6733666062355042, 'Z': 0.002878344152122736}, {'X': 0.8095597624778748, 'Y': 0.5983231663703918, 'Z': 0.0003698253131005913}, {'X': 0.8179864287376404, 'Y': 0.5490568280220032, 'Z': -0.0012064446927979589}, {'X': 0.8216630220413208, 'Y': 0.5029332041740417, 'Z': -0.0010647739982232451}]
[{'X': 0.7378152012825012, 'Y': 0.8342953324317932, 'Z': -7.50777471694164e-05}, {'X': 0.690711259841919, 'Y': 0.8074021935462952, 'Z': 0.014197727665305138}, {'X': 0.6623268127441406, 'Y': 0.7414609789848328, 'Z': 0.02289549820125103}, {'X': 0.6421031355857849, 'Y': 0.6834971308708191, 'Z': 0.026835577562451363}, {'X': 0.6213171482086182, 'Y': 0.6583245396614075, 'Z': 0.028234602883458138}, {'X': 0.7060977220535278, 'Y': 0.6362571716308594, 'Z': 0.030966607853770256}, {'X': 0.7043155431747437, 'Y': 0.5527759194374084, 'Z': 0.03249410539865494}, {'X': 0.7042930126190186, 'Y': 0.5015753507614136, 'Z': 0.025234322994947433}, {'X': 0.7041820883750916, 'Y': 0.4619606137275696, 'Z': 0.0183706134557724}, {'X': 0.7353381514549255, 'Y': 0.6299144625663757, 'Z': 0.01995205320417881}, {'X': 0.7337191700935364, 'Y': 0.5335317850112915, 'Z': 0.02205251157283783}, {'X': 0.7300161123275757, 'Y': 0.4672807455062866, 'Z': 0.007392192725092173}, {'X': 0.7271873354911804, 'Y': 0.4155636429786682, 'Z': -0.003819132689386606}, {'X': 0.765407383441925, 'Y': 0.6431405544281006, 'Z': 0.008942816406488419}, {'X': 0.7695168852806091, 'Y': 0.5446708798408508, 'Z': 0.0076909856870770454}, {'X': 0.7699866890907288, 'Y': 0.48185914754867554, 'Z': -0.004049704410135746}, {'X': 0.7690333724021912, 'Y': 0.4300621747970581, 'Z': -0.011596155352890491}, {'X': 0.7943536639213562, 'Y': 0.6745339632034302, 'Z': 0.0014407254057005048}, {'X': 0.8090174198150635, 'Y': 0.6001436710357666, 'Z': -0.0025332665536552668}, {'X': 0.8166584372520447, 'Y': 0.5501371622085571, 'Z': -0.007266014348715544}, {'X': 0.8196871876716614, 'Y': 0.5034746527671814, 'Z': -0.009709740057587624}]
[{'X': 0.7355089783668518, 'Y': 0.826503574848175, 'Z': -7.413142884615809e-05}, {'X': 0.6880308389663696, 'Y': 0.8035212755203247, 'Z': 0.01316916011273861}, {'X': 0.6608027219772339, 'Y': 0.7402898073196411, 'Z': 0.02176753245294094}, {'X': 0.6420981884002686, 'Y': 0.6818891167640686, 'Z': 0.02503589540719986}, {'X': 0.6227253675460815, 'Y': 0.6529248952865601, 'Z': 0.0263193491846323}, {'X': 0.7062363624572754, 'Y': 0.6375780701637268, 'Z': 0.03170471265912056}, {'X': 0.7041915059089661, 'Y': 0.5553248524665833, 'Z': 0.033717405050992966}, {'X': 0.7034845948219299, 'Y': 0.504136860370636, 'Z': 0.027196696028113365}, {'X': 0.7032127976417542, 'Y': 0.46447885036468506, 'Z': 0.020924562588334084}, {'X': 0.7352387309074402, 'Y': 0.6321719288825989, 'Z': 0.02147532068192959}, {'X': 0.7342142462730408, 'Y': 0.5376219153404236, 'Z': 0.022088173776865005}, {'X': 0.7306061387062073, 'Y': 0.4696184992790222, 'Z': 0.006778616923838854}, {'X': 0.7287707328796387, 'Y': 0.41763433814048767, 'Z': -0.004893126431852579}, {'X': 0.7646960616111755, 'Y': 0.6463354825973511, 'Z': 0.011694488115608692}, {'X': 0.7691599726676941, 'Y': 0.5486932992935181, 'Z': 0.009686635807156563}, {'X': 0.7694874405860901, 'Y': 0.484316885471344, 'Z': -0.00181923049967736}, {'X': 0.7688420414924622, 'Y': 0.4322570562362671, 'Z': -0.009335920214653015}, {'X': 0.7928158044815063, 'Y': 0.6773721575737, 'Z': 0.00478571280837059}, {'X': 0.8085530996322632, 'Y': 0.6026883125305176, 'Z': 0.0007919744239188731}, {'X': 0.816645622253418, 'Y': 0.5523414015769958, 'Z': -0.002918714191764593}, {'X': 0.8200958967208862, 'Y': 0.5061720609664917, 'Z': -0.0044042253866791725}]
[{'X': 0.7374823093414307, 'Y': 0.8391281366348267, 'Z': -6.934421980986372e-05}, {'X': 0.6890120506286621, 'Y': 0.8119146227836609, 'Z': 0.013318520970642567}, {'X': 0.6612972617149353, 'Y': 0.7418632507324219, 'Z': 0.025334499776363373}, {'X': 0.6436207890510559, 'Y': 0.6796189546585083, 'Z': 0.033178556710481644}, {'X': 0.6243272423744202, 'Y': 0.652622640132904, 'Z': 0.03906857594847679}, {'X': 0.7055932283401489, 'Y': 0.6352676749229431, 'Z': 0.03790106996893883}, {'X': 0.7042643427848816, 'Y': 0.5494865775108337, 'Z': 0.042272213846445084}, {'X': 0.7052351236343384, 'Y': 0.49823659658432007, 'Z': 0.03655591979622841}, {'X': 0.707548201084137, 'Y': 0.4556732475757599, 'Z': 0.030291207134723663}, {'X': 0.734312891960144, 'Y': 0.6295789480209351, 'Z': 0.026983365416526794}, {'X': 0.7338426113128662, 'Y': 0.5317837595939636, 'Z': 0.03210073709487915}, {'X': 0.7311139702796936, 'Y': 0.4667558968067169, 'Z': 0.020390154793858528}, {'X': 0.7301874756813049, 'Y': 0.41438060998916626, 'Z': 0.012401994317770004}, {'X': 0.7640690803527832, 'Y': 0.6427078247070312, 'Z': 0.015967924147844315}, {'X': 0.7709857821464539, 'Y': 0.5454780459403992, 'Z': 0.01935984008014202}, {'X': 0.7714211344718933, 'Y': 0.48384392261505127, 'Z': 0.009595995768904686}, {'X': 0.7706465721130371, 'Y': 0.43116772174835205, 'Z': 0.0033077229745686054}, {'X': 0.7927612662315369, 'Y': 0.6738309264183044, 'Z': 0.0067385537549853325}, {'X': 0.8077194094657898, 'Y': 0.6015053391456604, 'Z': 0.005145059432834387}, {'X': 0.8157904744148254, 'Y': 0.5544284582138062, 'Z': 1.0416012628411409e-05}, {'X': 0.8197202682495117, 'Y': 0.5090067982673645, 'Z': -0.0024754959158599377}]
[{'X': 0.7332801818847656, 'Y': 0.8376529812812805, 'Z': -8.143483864841983e-05}, {'X': 0.68914395570755, 'Y': 0.8101946711540222, 'Z': -0.00020748480164911598}, {'X': 0.6617369651794434, 'Y': 0.7421739101409912, 'Z': 0.0022498713806271553}, {'X': 0.6429356336593628, 'Y': 0.6825640797615051, 'Z': 0.0016593479085713625}, {'X': 0.6235658526420593, 'Y': 0.6549455523490906, 'Z': -0.0011869431473314762}, {'X': 0.7041006684303284, 'Y': 0.6380910277366638, 'Z': 0.021732619032263756}, {'X': 0.7035295963287354, 'Y': 0.5566225051879883, 'Z': 0.018873387947678566}, {'X': 0.703057050704956, 'Y': 0.50654536485672, 'Z': 0.006873312871903181}, {'X': 0.703709065914154, 'Y': 0.46339136362075806, 'Z': -0.004502634517848492}, {'X': 0.7313498258590698, 'Y': 0.6323725581169128, 'Z': 0.010565387085080147}, {'X': 0.7310956716537476, 'Y': 0.5388072729110718, 'Z': 0.009876646101474762}, {'X': 0.7276123762130737, 'Y': 0.47467371821403503, 'Z': -0.00834820605814457}, {'X': 0.7254481315612793, 'Y': 0.42183664441108704, 'Z': -0.021315090358257294}, {'X': 0.7600328922271729, 'Y': 0.6461213827133179, 'Z': -0.0018599159084260464}, {'X': 0.7680241465568542, 'Y': 0.5530714392662048, 'Z': -0.004406192805618048}, {'X': 0.7688531279563904, 'Y': 0.49148738384246826, 'Z': -0.019521286711096764}, {'X': 0.7679282426834106, 'Y': 0.4373021125793457, 'Z': -0.029835987836122513}, {'X': 0.7885100245475769, 'Y': 0.6774988174438477, 'Z': -0.014328435063362122}, {'X': 0.8038374185562134, 'Y': 0.6093699932098389, 'Z': -0.02076948806643486}, {'X': 0.8134118914604187, 'Y': 0.5623895525932312, 'Z': -0.029220279306173325}, {'X': 0.820173978805542, 'Y': 0.5160374045372009, 'Z': -0.03537052497267723}]
