[{'X': 0.7586560845375061, 'Y': 0.5891621112823486, 'Z': -6.232845043996349e-05}, {'X': 0.7073421478271484, 'Y': 0.5782755017280579, 'Z': -0.01837565191090107}, {'X': 0.6684591174125671, 'Y': 0.5188007354736328, 'Z': -0.02412688545882702}, {'X': 0.6481368541717529, 'Y': 0.45735639333724976, 'Z': -0.03653986379504204}, {'X': 0.6278402805328369, 'Y': 0.4066663384437561, 'Z': -0.050780899822711945}, {'X': 0.705238938331604, 'Y': 0.4167814552783966, 'Z': 0.02045394852757454}, {'X': 0.686546266078949, 'Y': 0.34355348348617554, 'Z': 0.015076510608196259}, {'X': 0.6738486289978027, 'Y': 0.3001369833946228, 'Z': 0.00688594114035368}, {'X': 0.6630789041519165, 'Y': 0.2651248574256897, 'Z': -0.0011230091331526637}, {'X': 0.7363607287406921, 'Y': 0.40195712447166443, 'Z': 0.01281806267797947}, {'X': 0.7230207324028015, 'Y': 0.3140130937099457, 'Z': 0.008422406390309334}, {'X': 0.7114650011062622, 'Y': 0.259052574634552, 'Z': -0.010086939670145512}, {'X': 0.7006267309188843, 'Y': 0.21473972499370575, 'Z': -0.024756258353590965}, {'X': 0.7664061784744263, 'Y': 0.4014975130558014, 'Z': -0.0017646062187850475}, {'X': 0.7586904764175415, 'Y': 0.31654512882232666, 'Z': -0.008630523458123207}, {'X': 0.7438188791275024, 'Y': 0.2688022255897522, 'Z': -0.030604641884565353}, {'X': 0.7279893159866333, 'Y': 0.23158933222293854, 'Z': -0.04827450215816498}, {'X': 0.7956305742263794, 'Y': 0.4128480851650238, 'Z': -0.017370428889989853}, {'X': 0.7921097874641418, 'Y': 0.3452959656715393, 'Z': -0.03155651316046715}, {'X': 0.7802682518959045, 'Y': 0.30433616042137146, 'Z': -0.0499490424990654}, {'X': 0.7643135786056519, 'Y': 0.27017316222190857, 'Z': -0.06430458277463913}]
[{'X': 0.7135281562805176, 'Y': 0.646141529083252, 'Z': -3.6845980503130704e-05}, {'X': 0.6609415411949158, 'Y': 0.6274616718292236, 'Z': -0.009834526106715202}, {'X': 0.6237056255340576, 'Y': 0.5561216473579407, 'Z': -0.011458897963166237}, {'X': 0.601909339427948, 'Y': 0.4915795922279358, 'Z': -0.02180713787674904}, {'X': 0.5783629417419434, 'Y': 0.4430004954338074, 'Z': -0.03233743831515312}, {'X': 0.661636233329773, 'Y': 0.4490315914154053, 'Z': 0.023895354941487312}, {'X': 0.6433688998222351, 'Y': 0.37676775455474854, 'Z': 0.018328296020627022}, {'X': 0.6278663277626038, 'Y': 0.33543211221694946, 'Z': 0.006257276516407728}, {'X': 0.6116684675216675, 'Y': 0.2996547222137451, 'Z': -0.003637103596702218}, {'X': 0.6882409453392029, 'Y': 0.4346478283405304, 'Z': 0.015076033771038055}, {'X': 0.6778395771980286, 'Y': 0.34378135204315186, 'Z': 0.011952065862715244}, {'X': 0.6628365516662598, 'Y': 0.2936897277832031, 'Z': -0.008870143443346024}, {'X': 0.6451823711395264, 'Y': 0.2549106776714325, 'Z': -0.027019735425710678}, {'X': 0.712375819683075, 'Y': 0.4379456341266632, 'Z': 0.0016307041514664888}, {'X': 0.7080754637718201, 'Y': 0.3502061069011688, 'Z': -0.003910152707248926}, {'X': 0.6899986863136292, 'Y': 0.3049654960632324, 'Z': -0.02458863891661167}, {'X': 0.6685482859611511, 'Y': 0.27203255891799927, 'Z': -0.04265577718615532}, {'X': 0.7361975312232971, 'Y': 0.4533289670944214, 'Z': -0.013205214403569698}, {'X': 0.7353972792625427, 'Y': 0.3867347836494446, 'Z': -0.027498433366417885}, {'X': 0.7221441864967346, 'Y': 0.34938135743141174, 'Z': -0.04627518355846405}, {'X': 0.7031673789024353, 'Y': 0.3209909498691559, 'Z': -0.06173796206712723}]
[{'X': 0.6998242139816284, 'Y': 0.65300452709198, 'Z': -3.217202902305871e-05}, {'X': 0.6490338444709778, 'Y': 0.6388027667999268, 'Z': -0.010271072387695312}, {'X': 0.6125072240829468, 'Y': 0.5702556371688843, 'Z': -0.01133490726351738}, {'X': 0.5903304219245911, 'Y': 0.5071800351142883, 'Z': -0.02104903571307659}, {'X': 0.5675736665725708, 'Y': 0.4572354555130005, 'Z': -0.030934080481529236}, {'X': 0.6475721597671509, 'Y': 0.4611566364765167, 'Z': 0.021801695227622986}, {'X': 0.6284807324409485, 'Y': 0.38821306824684143, 'Z': 0.01416733954101801}, {'X': 0.6116747856140137, 'Y': 0.3481663465499878, 'Z': 0.00010173591726925224}, {'X': 0.5931822657585144, 'Y': 0.3154064416885376, 'Z': -0.011613274924457073}, {'X': 0.6728843450546265, 'Y': 0.44382983446121216, 'Z': 0.013783804140985012}, {'X': 0.6645318865776062, 'Y': 0.35432174801826477, 'Z': 0.00970523152500391}, {'X': 0.6486371159553528, 'Y': 0.30635443329811096, 'Z': -0.012073826044797897}, {'X': 0.6289517879486084, 'Y': 0.2706708014011383, 'Z': -0.03153694048523903}, {'X': 0.6969574689865112, 'Y': 0.44613510370254517, 'Z': 0.0015894799726083875}, {'X': 0.694560170173645, 'Y': 0.3586702346801758, 'Z': -0.004081173799932003}, {'X': 0.6763001084327698, 'Y': 0.31579703092575073, 'Z': -0.024190502241253853}, {'X': 0.6538242101669312, 'Y': 0.28658491373062134, 'Z': -0.041739221662282944}, {'X': 0.7209939956665039, 'Y': 0.46188998222351074, 'Z': -0.012377600185573101}, {'X': 0.7218372821807861, 'Y': 0.39433908462524414, 'Z': -0.026138240471482277}, {'X': 0.7073616981506348, 'Y': 0.35790497064590454, 'Z': -0.043648671358823776}, {'X': 0.6865577101707458, 'Y': 0.332993745803833, 'Z': -0.05809424817562103}]
[{'X': 0.6923633813858032, 'Y': 0.6528530120849609, 'Z': -2.2753751181880943e-05}, {'X': 0.642672061920166, 'Y': 0.6447888612747192, 'Z': -0.010394427925348282}, {'X': 0.6070977449417114, 'Y': 0.5770406723022461, 'Z': -0.012558181770145893}, {'X': 0.5865292549133301, 'Y': 0.5149742364883423, 'Z': -0.023434104397892952}, {'X': 0.5634582042694092, 'Y': 0.46787241101264954, 'Z': -0.03354251757264137}, {'X': 0.6390153169631958, 'Y': 0.46467193961143494, 'Z': 0.02377406507730484}, {'X': 0.6204516887664795, 'Y': 0.39361223578453064, 'Z': 0.012808556668460369}, {'X': 0.6038207411766052, 'Y': 0.3552875816822052, 'Z': -0.0019052415154874325}, {'X': 0.585843026638031, 'Y': 0.32382118701934814, 'Z': -0.012743127532303333}, {'X': 0.6645795702934265, 'Y': 0.44663721323013306, 'Z': 0.013619179837405682}, {'X': 0.6544713377952576, 'Y': 0.3591671884059906, 'Z': 0.007204268593341112}, {'X': 0.6377999186515808, 'Y': 0.31153208017349243, 'Z': -0.012115737423300743}, {'X': 0.6183379888534546, 'Y': 0.2766464352607727, 'Z': -0.028727801516652107}, {'X': 0.6895906925201416, 'Y': 0.4479272961616516, 'Z': -0.0012547243386507034}, {'X': 0.6844483017921448, 'Y': 0.3622868061065674, 'Z': -0.007697227876633406}, {'X': 0.666737973690033, 'Y': 0.3192904591560364, 'Z': -0.02374417521059513}, {'X': 0.6451735496520996, 'Y': 0.2900208830833435, 'Z': -0.037914711982011795}, {'X': 0.7151056528091431, 'Y': 0.46346160769462585, 'Z': -0.018834825605154037}, {'X': 0.7141249179840088, 'Y': 0.3935245871543884, 'Z': -0.03119620308279991}, {'X': 0.7000189423561096, 'Y': 0.3592727780342102, 'Z': -0.04527416080236435}, {'X': 0.6800812482833862, 'Y': 0.3374277353286743, 'Z': -0.05590193718671799}]
[{'X': 0.6911571025848389, 'Y': 0.6544634103775024, 'Z': -4.180539326625876e-05}, {'X': 0.6395243406295776, 'Y': 0.6488096714019775, 'Z': -0.009312421083450317}, {'X': 0.6019094586372375, 'Y': 0.5817339420318604, 'Z': -0.01095542125403881}, {'X': 0.5792574286460876, 'Y': 0.5208997130393982, 'Z': -0.02097778022289276}, {'X': 0.5561237931251526, 'Y': 0.47205808758735657, 'Z': -0.03178849071264267}, {'X': 0.6353691220283508, 'Y': 0.4717751145362854, 'Z': 0.027792172506451607}, {'X': 0.6154246926307678, 'Y': 0.400063157081604, 'Z': 0.02324032038450241}, {'X': 0.5989525318145752, 'Y': 0.35938331484794617, 'Z': 0.011949777603149414}, {'X': 0.5822228193283081, 'Y': 0.32516205310821533, 'Z': 0.002839489607140422}, {'X': 0.6600647568702698, 'Y': 0.453189492225647, 'Z': 0.018545478582382202}, {'X': 0.6466024518013, 'Y': 0.36764129996299744, 'Z': 0.01850438490509987}, {'X': 0.6299461722373962, 'Y': 0.3182165324687958, 'Z': 0.0023732942063361406}, {'X': 0.6117374300956726, 'Y': 0.279543936252594, 'Z': -0.012223268859088421}, {'X': 0.6845418214797974, 'Y': 0.4525066018104553, 'Z': 0.004033056553453207}, {'X': 0.6767613887786865, 'Y': 0.3668505549430847, 'Z': 0.00174994976259768}, {'X': 0.658176600933075, 'Y': 0.32179176807403564, 'Z': -0.013858290389180183}, {'X': 0.6364780068397522, 'Y': 0.2888946533203125, 'Z': -0.028892870992422104}, {'X': 0.7100178599357605, 'Y': 0.46459805965423584, 'Z': -0.012727122753858566}, {'X': 0.708086371421814, 'Y': 0.3950932025909424, 'Z': -0.025585955008864403}, {'X': 0.6936611533164978, 'Y': 0.3614897131919861, 'Z': -0.04206658527255058}, {'X': 0.6742873191833496, 'Y': 0.34055015444755554, 'Z': -0.05423802137374878}]
[{'X': 0.6906286478042603, 'Y': 0.6537520885467529, 'Z': -2.9981732950545847e-05}, {'X': 0.6388565897941589, 'Y': 0.6459693908691406, 'Z': -0.006742748431861401}, {'X': 0.6017942428588867, 'Y': 0.5802215337753296, 'Z': -0.006489307153970003}, {'X': 0.5787672400474548, 'Y': 0.5188578367233276, 'Z': -0.015093784779310226}, {'X': 0.5539811849594116, 'Y': 0.4723972976207733, 'Z': -0.023106826469302177}, {'X': 0.6334009766578674, 'Y': 0.47343727946281433, 'Z': 0.028089869767427444}, {'X': 0.6134752035140991, 'Y': 0.40380051732063293, 'Z': 0.020528798922896385}, {'X': 0.5969333052635193, 'Y': 0.3654940724372864, 'Z': 0.007269548252224922}, {'X': 0.5792842507362366, 'Y': 0.33374470472335815, 'Z': -0.0023426462430506945}, {'X': 0.6586965918540955, 'Y': 0.45450228452682495, 'Z': 0.017536012455821037}, {'X': 0.6456112265586853, 'Y': 0.3670383393764496, 'Z': 0.014078459702432156}, {'X': 0.629249632358551, 'Y': 0.31883636116981506, 'Z': -0.003558896016329527}, {'X': 0.6103348731994629, 'Y': 0.2823537588119507, 'Z': -0.0187661312520504}, {'X': 0.6834906935691833, 'Y': 0.4535340666770935, 'Z': 0.0020628341007977724}, {'X': 0.6754162311553955, 'Y': 0.3672237694263458, 'Z': -0.0031834824476391077}, {'X': 0.6565636396408081, 'Y': 0.32412511110305786, 'Z': -0.01970699056982994}, {'X': 0.6346125602722168, 'Y': 0.29293936491012573, 'Z': -0.03464770317077637}, {'X': 0.7089208960533142, 'Y': 0.4654165804386139, 'Z': -0.01511277537792921}, {'X': 0.7063285112380981, 'Y': 0.39704567193984985, 'Z': -0.027464289218187332}, {'X': 0.6912517547607422, 'Y': 0.36186471581459045, 'Z': -0.04265493154525757}, {'X': 0.6709868311882019, 'Y': 0.33717119693756104, 'Z': -0.05409272760152817}]
[{'X': 0.6906968951225281, 'Y': 0.6549466252326965, 'Z': -3.7312103813746944e-05}, {'X': 0.6407862901687622, 'Y': 0.6473327279090881, 'Z': -0.00852377712726593}, {'X': 0.6036392450332642, 'Y': 0.5795704126358032, 'Z': -0.009288068860769272}, {'X': 0.5809084177017212, 'Y': 0.519218921661377, 'Z': -0.01897246390581131}, {'X': 0.5579660534858704, 'Y': 0.470775306224823, 'Z': -0.0288153775036335}, {'X': 0.635823130607605, 'Y': 0.4702463448047638, 'Z': 0.026914170011878014}, {'X': 0.6156353950500488, 'Y': 0.3999280631542206, 'Z': 0.01949911192059517}, {'X': 0.598665714263916, 'Y': 0.36115562915802, 'Z': 0.006011468358337879}, {'X': 0.5806736946105957, 'Y': 0.3291018605232239, 'Z': -0.004417254589498043}, {'X': 0.6606096625328064, 'Y': 0.4516805112361908, 'Z': 0.01608041301369667}, {'X': 0.6479214429855347, 'Y': 0.365882933139801, 'Z': 0.013205492869019508}, {'X': 0.6311175227165222, 'Y': 0.31768378615379333, 'Z': -0.004617160651832819}, {'X': 0.6114932298660278, 'Y': 0.281959593296051, 'Z': -0.020487891510128975}, {'X': 0.6852487325668335, 'Y': 0.45181912183761597, 'Z': 0.00036168278893455863}, {'X': 0.6782428026199341, 'Y': 0.36589741706848145, 'Z': -0.0050984639674425125}, {'X': 0.6596295237541199, 'Y': 0.3221661448478699, 'Z': -0.021473292261362076}, {'X': 0.6370841860771179, 'Y': 0.29107266664505005, 'Z': -0.03650253638625145}, {'X': 0.7106484770774841, 'Y': 0.466083824634552, 'Z': -0.017533302307128906}, {'X': 0.7093988060951233, 'Y': 0.3966450095176697, 'Z': -0.03136100247502327}, {'X': 0.6947858333587646, 'Y': 0.3629654347896576, 'Z': -0.047305911779403687}, {'X': 0.6746328473091125, 'Y': 0.34150493144989014, 'Z': -0.059382472187280655}]
[{'X': 0.6947346329689026, 'Y': 0.6541633009910583, 'Z': -2.273205973324366e-05}, {'X': 0.644619882106781, 'Y': 0.6423659920692444, 'Z': -0.010498476214706898}, {'X': 0.6074713468551636, 'Y': 0.5729960203170776, 'Z': -0.011315089650452137}, {'X': 0.5854545831680298, 'Y': 0.510546863079071, 'Z': -0.0212286114692688}, {'X': 0.5613551139831543, 'Y': 0.4660886526107788, 'Z': -0.029736148193478584}, {'X': 0.6400818824768066, 'Y': 0.4659009277820587, 'Z': 0.018518222495913506}, {'X': 0.6211123466491699, 'Y': 0.39430758357048035, 'Z': 0.007485645357519388}, {'X': 0.6050522327423096, 'Y': 0.3563496470451355, 'Z': -0.0071502081118524075}, {'X': 0.587616503238678, 'Y': 0.3240280747413635, 'Z': -0.01818941906094551}, {'X': 0.666458249092102, 'Y': 0.4476620554924011, 'Z': 0.009009652771055698}, {'X': 0.6563106775283813, 'Y': 0.3585425913333893, 'Z': 0.0004051832074765116}, {'X': 0.6399713158607483, 'Y': 0.31157469749450684, 'Z': -0.021112678572535515}, {'X': 0.621059000492096, 'Y': 0.27781572937965393, 'Z': -0.039106350392103195}, {'X': 0.6914148926734924, 'Y': 0.44905784726142883, 'Z': -0.004865082912147045}, {'X': 0.6877968907356262, 'Y': 0.3622654974460602, 'Z': -0.01270987093448639}, {'X': 0.6707227826118469, 'Y': 0.31944191455841064, 'Z': -0.03152347356081009}, {'X': 0.6493338346481323, 'Y': 0.290600061416626, 'Z': -0.04719485715031624}, {'X': 0.7165297269821167, 'Y': 0.4640125036239624, 'Z': -0.020483003929257393}, {'X': 0.7169436812400818, 'Y': 0.3945465683937073, 'Z': -0.03370112180709839}, {'X': 0.7035038471221924, 'Y': 0.3590891361236572, 'Z': -0.04852375015616417}, {'X': 0.6840240955352783, 'Y': 0.3352925181388855, 'Z': -0.05966972932219505}]
[{'X': 0.7038575410842896, 'Y': 0.6559053063392639, 'Z': -2.322884938621428e-05}, {'X': 0.6527519822120667, 'Y': 0.6387277841567993, 'Z': -0.00915144570171833}, {'X': 0.6159003376960754, 'Y': 0.5668318271636963, 'Z': -0.009083363227546215}, {'X': 0.593847393989563, 'Y': 0.5003733038902283, 'Z': -0.017570285126566887}, {'X': 0.568881630897522, 'Y': 0.4551045894622803, 'Z': -0.026580985635519028}, {'X': 0.649534285068512, 'Y': 0.46144816279411316, 'Z': 0.02612004056572914}, {'X': 0.6310986280441284, 'Y': 0.38905492424964905, 'Z': 0.0221206396818161}, {'X': 0.6157599091529846, 'Y': 0.34802529215812683, 'Z': 0.01108506228774786}, {'X': 0.5986238718032837, 'Y': 0.31214773654937744, 'Z': 0.0011591673828661442}, {'X': 0.6751094460487366, 'Y': 0.44315409660339355, 'Z': 0.019395438954234123}, {'X': 0.6661471724510193, 'Y': 0.354917973279953, 'Z': 0.01863989047706127}, {'X': 0.6510380506515503, 'Y': 0.3071518540382385, 'Z': -0.002638822188600898}, {'X': 0.6322774291038513, 'Y': 0.26934781670570374, 'Z': -0.021260879933834076}, {'X': 0.6989068984985352, 'Y': 0.44429799914360046, 'Z': 0.008809292688965797}, {'X': 0.6960403919219971, 'Y': 0.35752633213996887, 'Z': 0.006941420026123524}, {'X': 0.6785746812820435, 'Y': 0.31486955285072327, 'Z': -0.012799075804650784}, {'X': 0.6567130088806152, 'Y': 0.28372907638549805, 'Z': -0.02931343950331211}, {'X': 0.722719132900238, 'Y': 0.45924797654151917, 'Z': -0.0030219529289752245}, {'X': 0.7231987118721008, 'Y': 0.3930436074733734, 'Z': -0.014250535517930984}, {'X': 0.7097764015197754, 'Y': 0.3564148545265198, 'Z': -0.03034733422100544}, {'X': 0.690646767616272, 'Y': 0.32822132110595703, 'Z': -0.043231990188360214}]
[{'X': 0.7157087326049805, 'Y': 0.6444607377052307, 'Z': -2.308382318005897e-05}, {'X': 0.665290892124176, 'Y': 0.6278055906295776, 'Z': -0.011197957210242748}, {'X': 0.6284116506576538, 'Y': 0.5557640790939331, 'Z': -0.015484397299587727}, {'X': 0.6074478626251221, 'Y': 0.48863717913627625, 'Z': -0.028625916689634323}, {'X': 0.5843493342399597, 'Y': 0.4408837854862213, 'Z': -0.04351784661412239}, {'X': 0.6598190069198608, 'Y': 0.4520537555217743, 'Z': 0.02304084412753582}, {'X': 0.641133725643158, 'Y': 0.380691796541214, 'Z': 0.02136491984128952}, {'X': 0.6260858774185181, 'Y': 0.3388124406337738, 'Z': 0.013228867202997208}, {'X': 0.6094874739646912, 'Y': 0.30390051007270813, 'Z': 0.005182225722819567}, {'X': 0.6878505349159241, 'Y': 0.43529143929481506, 'Z': 0.016027001664042473}, {'X': 0.6785512566566467, 'Y': 0.34394046664237976, 'Z': 0.01606346108019352}, {'X': 0.6636991500854492, 'Y': 0.29446613788604736, 'Z': -0.0023024994879961014}, {'X': 0.6453782916069031, 'Y': 0.2581435441970825, 'Z': -0.01646805740892887}, {'X': 0.7134357690811157, 'Y': 0.43666374683380127, 'Z': 0.005006248131394386}, {'X': 0.7105936408042908, 'Y': 0.3466434180736542, 'Z': 0.004081301856786013}, {'X': 0.6930680871009827, 'Y': 0.3027142584323883, 'Z': -0.013818491250276566}, {'X': 0.6716122627258301, 'Y': 0.2719051241874695, 'Z': -0.027971401810646057}, {'X': 0.7378233075141907, 'Y': 0.45093658566474915, 'Z': -0.007048900239169598}, {'X': 0.738834798336029, 'Y': 0.38369834423065186, 'Z': -0.017738360911607742}, {'X': 0.726706326007843, 'Y': 0.3460734784603119, 'Z': -0.03256962075829506}, {'X': 0.7088621854782104, 'Y': 0.31740495562553406, 'Z': -0.043033417314291}]
[{'X': 0.728003203868866, 'Y': 0.6375360488891602, 'Z': -3.058248694287613e-05}, {'X': 0.6785809993743896, 'Y': 0.6171804070472717, 'Z': -0.010129745118319988}, {'X': 0.6427552103996277, 'Y': 0.5470702052116394, 'Z': -0.014977640472352505}, {'X': 0.6220477819442749, 'Y': 0.481648325920105, 'Z': -0.02778586931526661}, {'X': 0.6007066369056702, 'Y': 0.43216031789779663, 'Z': -0.0416790135204792}, {'X': 0.6754708886146545, 'Y': 0.439010888338089, 'Z': 0.018771087750792503}, {'X': 0.6597326397895813, 'Y': 0.3644457459449768, 'Z': 0.014694600366055965}, {'X': 0.645444929599762, 'Y': 0.322610080242157, 'Z': 0.005229767877608538}, {'X': 0.6289588809013367, 'Y': 0.2866605520248413, 'Z': -0.003863593330606818}, {'X': 0.7042742967605591, 'Y': 0.42422130703926086, 'Z': 0.01087698619812727}, {'X': 0.6956090927124023, 'Y': 0.33279767632484436, 'Z': 0.007852612994611263}, {'X': 0.6812276244163513, 'Y': 0.2823016047477722, 'Z': -0.010270603001117706}, {'X': 0.6630417108535767, 'Y': 0.24470967054367065, 'Z': -0.02478448487818241}, {'X': 0.7309848666191101, 'Y': 0.4272986352443695, 'Z': -0.0012614453444257379}, {'X': 0.7291348576545715, 'Y': 0.33637362718582153, 'Z': -0.0038267166819423437}, {'X': 0.7127919793128967, 'Y': 0.29055503010749817, 'Z': -0.02154393121600151}, {'X': 0.6914494037628174, 'Y': 0.25702136754989624, 'Z': -0.035872913897037506}, {'X': 0.7563167214393616, 'Y': 0.44349318742752075, 'Z': -0.014803781174123287}, {'X': 0.7587162852287292, 'Y': 0.3723598122596741, 'Z': -0.025109421461820602}, {'X': 0.7479252815246582, 'Y': 0.3324202299118042, 'Z': -0.040610697120428085}, {'X': 0.7303569912910461, 'Y': 0.30291134119033813, 'Z': -0.05263457074761391}]
[{'X': 0.7410373687744141, 'Y': 0.6117213368415833, 'Z': -3.4569151466712356e-05}, {'X': 0.6931992769241333, 'Y': 0.5957258343696594, 'Z': -0.016419656574726105}, {'X': 0.6560743451118469, 'Y': 0.5262042284011841, 'Z': -0.019049324095249176}, {'X': 0.6359792351722717, 'Y': 0.4603501558303833, 'Z': -0.02892707660794258}, {'X': 0.6153133511543274, 'Y': 0.41192111372947693, 'Z': -0.03814201429486275}, {'X': 0.6926970481872559, 'Y': 0.4210006892681122, 'Z': 0.018223877996206284}, {'X': 0.6724090576171875, 'Y': 0.34620505571365356, 'Z': 0.014919642359018326}, {'X': 0.6585620641708374, 'Y': 0.3046501874923706, 'Z': 0.005793886724859476}, {'X': 0.6444879770278931, 'Y': 0.2722264230251312, 'Z': -0.006114015355706215}, {'X': 0.7221002578735352, 'Y': 0.40666377544403076, 'Z': 0.01160011999309063}, {'X': 0.7118374109268188, 'Y': 0.31304800510406494, 'Z': 0.010272394865751266}, {'X': 0.6985512375831604, 'Y': 0.2632367014884949, 'Z': -0.010014968924224377}, {'X': 0.6812795400619507, 'Y': 0.23061631619930267, 'Z': -0.026535319164395332}, {'X': 0.7484830021858215, 'Y': 0.4103150963783264, 'Z': -0.0001777472934918478}, {'X': 0.7483338117599487, 'Y': 0.3206333518028259, 'Z': -0.006954075302928686}, {'X': 0.7320849895477295, 'Y': 0.2793731987476349, 'Z': -0.03149432688951492}, {'X': 0.7101625204086304, 'Y': 0.25244492292404175, 'Z': -0.051187533885240555}, {'X': 0.7728558778762817, 'Y': 0.4267818331718445, 'Z': -0.01299857348203659}, {'X': 0.7766220569610596, 'Y': 0.36225759983062744, 'Z': -0.030948732048273087}, {'X': 0.766355037689209, 'Y': 0.32753854990005493, 'Z': -0.052263956516981125}, {'X': 0.748831033706665, 'Y': 0.3021775484085083, 'Z': -0.06695618480443954}]
[{'X': 0.7530232071876526, 'Y': 0.5947353839874268, 'Z': -2.187285281252116e-05}, {'X': 0.7019672393798828, 'Y': 0.5863301753997803, 'Z': -0.019467825070023537}, {'X': 0.6649554371833801, 'Y': 0.5181758403778076, 'Z': -0.023790404200553894}, {'X': 0.6459213495254517, 'Y': 0.45217931270599365, 'Z': -0.03443967550992966}, {'X': 0.6241852045059204, 'Y': 0.4055921733379364, 'Z': -0.04554873704910278}, {'X': 0.7048776745796204, 'Y': 0.4121326804161072, 'Z': 0.011091504245996475}, {'X': 0.6870969533920288, 'Y': 0.33934327960014343, 'Z': 0.006077687721699476}, {'X': 0.6746466159820557, 'Y': 0.2978973090648651, 'Z': -0.003774916520342231}, {'X': 0.6614479422569275, 'Y': 0.26259124279022217, 'Z': -0.013731639832258224}, {'X': 0.734853982925415, 'Y': 0.3981791138648987, 'Z': 0.0068333810195326805}, {'X': 0.7265587449073792, 'Y': 0.30782991647720337, 'Z': 0.0038398373872041702}, {'X': 0.7158825993537903, 'Y': 0.25803428888320923, 'Z': -0.015523646958172321}, {'X': 0.702313244342804, 'Y': 0.22006259858608246, 'Z': -0.03064635582268238}, {'X': 0.7620664834976196, 'Y': 0.4039251506328583, 'Z': -0.002549626398831606}, {'X': 0.762847900390625, 'Y': 0.31594550609588623, 'Z': -0.009832661598920822}, {'X': 0.749617874622345, 'Y': 0.27464985847473145, 'Z': -0.031150825321674347}, {'X': 0.7320164442062378, 'Y': 0.24672159552574158, 'Z': -0.04741321876645088}, {'X': 0.7879770398139954, 'Y': 0.42249393463134766, 'Z': -0.013306831009685993}, {'X': 0.7935173511505127, 'Y': 0.3569923937320709, 'Z': -0.03067866340279579}, {'X': 0.7833201885223389, 'Y': 0.3223334550857544, 'Z': -0.049820080399513245}, {'X': 0.7667233347892761, 'Y': 0.2973964512348175, 'Z': -0.06206037476658821}]
[{'X': 0.7691590785980225, 'Y': 0.5732064843177795, 'Z': -3.210748400306329e-05}, {'X': 0.7169754505157471, 'Y': 0.5664150714874268, 'Z': -0.01458123978227377}, {'X': 0.6800268292427063, 'Y': 0.5074132084846497, 'Z': -0.02038072980940342}, {'X': 0.6599631309509277, 'Y': 0.4436526298522949, 'Z': -0.032451339066028595}, {'X': 0.6398316025733948, 'Y': 0.39258331060409546, 'Z': -0.045368026942014694}, {'X': 0.7190049290657043, 'Y': 0.41010499000549316, 'Z': 0.011889739893376827}, {'X': 0.7024756669998169, 'Y': 0.33216390013694763, 'Z': 0.005906263832002878}, {'X': 0.6907781362533569, 'Y': 0.28719478845596313, 'Z': -0.0031106986571103334}, {'X': 0.6791315078735352, 'Y': 0.2482069879770279, 'Z': -0.01236550509929657}, {'X': 0.7485992908477783, 'Y': 0.39619722962379456, 'Z': 0.005151296034455299}, {'X': 0.7373903393745422, 'Y': 0.3078603744506836, 'Z': 0.0005116711254231632}, {'X': 0.7258762717247009, 'Y': 0.25476402044296265, 'Z': -0.01717853546142578}, {'X': 0.7131508588790894, 'Y': 0.21104183793067932, 'Z': -0.03143702819943428}, {'X': 0.7768369913101196, 'Y': 0.39837393164634705, 'Z': -0.0061851865611970425}, {'X': 0.7735530734062195, 'Y': 0.3112935423851013, 'Z': -0.010078522376716137}, {'X': 0.7605087757110596, 'Y': 0.26301077008247375, 'Z': -0.025744566693902016}, {'X': 0.744408130645752, 'Y': 0.22520403563976288, 'Z': -0.038510166108608246}, {'X': 0.8043789267539978, 'Y': 0.41122692823410034, 'Z': -0.019441142678260803}, {'X': 0.805213987827301, 'Y': 0.341457724571228, 'Z': -0.0321841686964035}, {'X': 0.7948209047317505, 'Y': 0.30424174666404724, 'Z': -0.04704815149307251}, {'X': 0.7789576649665833, 'Y': 0.2767402231693268, 'Z': -0.056005217134952545}]
